Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"The effects of climate change were also evaluated using DWRprovided climate change factors. This section briefly describes the estimated components of the projected water budget that include (1) the effects of changing land use and water demand and (2) effects caused by climate change.
The 2030 and 2070 precipitation and ET climate change factors are available on 6-kilometer resolution grids. The climate data sets have also been analyzed with a soil moisture accounting model known as the Variable Infiltration Capacity (VIC) hydrology model and routed to the outlet of subbasins defined by 8-digit Hydrologic Unit Codes (HUCs). The resulting downscaled hydrologic time series are available on the SGMA Data Viewer hosted by DWR.42 Precipitation and ET data used in this analysis were downloaded from the SGMA Data Viewer for climate grid cells covering the EMA within HUC 18060010, which covers the entire Santa Ynez River Valley Groundwater Basin. Monthly time series change factors were then developed for the EMA. Monthly time series change factors for inflow in the Santa Ynez River—which will continue to be regulated by the State Board Order (SWRCB, 2019) and the 2000 Biological Opinion (NMFS, 2000)—were similarly retrieved from the SGMA Data Viewer. Mean monthly and annual values were computed from the time series to show projected patterns of change under 2030 and 2070 conditions.",Page 3-154 / 3.3.5.1,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Both 2030 and 2070"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"The DWR-provided climate change data are based on the California Water Commission’s Water Storage Investment Program climate change analysis results, which used global climate models and radiative forcing scenarios recommended for hydrologic studies in California by the Climate Change Technical Advisory Group. Climate data from the recommended General Circulation Model models and scenarios have also been downscaled and aggregated to generate an ensemble time series of change factors that describe the projected change in precipitation and ET values for climate conditions that are expected to prevail at midcentury and late century, centered around 2030 and 2070, respectively. The DWR data set also includes two additional simulation results for extreme climate scenarios under 2070 conditions. Use of the extreme scenarios (which represent Drier/Extreme Warming [2070DEW] and Wetter/Moderate Warming [2070WMW] conditions in GSPs) is optional.",Page 3-154 / 3.3.5.1.1,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Not directly stated, but based on the text, use of Central Tendency only is implied
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"The effects of climate change were also evaluated using DWR provided climate change factors. This section briefly describes the estimated components of the projected water budget that include (1) the effects of changing land use and water demand and (2) effects caused by climate change.
The 2030 and 2070 precipitation and ET climate change factors are available on 6-kilometer resolution grids. The climate data sets have also been analyzed with a soil moisture accounting model known as the Variable Infiltration Capacity (VIC) hydrology model and routed to the outlet of subbasins defined by 8-digit Hydrologic Unit Codes (HUCs). The resulting downscaled hydrologic time series are available on the SGMA Data Viewer hosted by DWR.42 Precipitation and ET data used in this analysis were downloaded from the SGMA Data Viewer for climate grid cells covering the EMA within HUC 18060010, which covers the entire Santa Ynez River Valley Groundwater Basin. Monthly time series change factors were then developed for the EMA. Monthly time series change factors for inflow in the Santa Ynez River—which will continue to be regulated by the State Board Order (SWRCB, 2019) and the 2000 Biological Opinion (NMFS, 2000)—were similarly retrieved from the SGMA Data Viewer. Mean monthly and annual values were computed from the time series to show projected patterns of change under 2030 and 2070 conditions.
&&
Projected Changes in Precipitation. The seasonal timing of precipitation in the EMA is projected to change. Sharp decreases in early fall and late spring precipitation accompanied by increases in winter and early summer precipitation are projected to occur. Under 2030 conditions, the largest monthly changes would occur in May with projected decreases of 14 percent, while increases of approximately 9 percent and 10 percent are projected in March and August, respectively. Under 2070 conditions, decreases of up to 31 percent are projected in May while the largest increases are projected to occur in September (25 percent) and January (17 percent). The EMA is projected to experience minimal changes in total annual precipitation. Annual precipitation increases by 0.8 percent or less are projected under 2030 conditions relative to the historical period. Under 2070 conditions, small decreases in annual precipitation are projected, with changes of less than 1 percent.","Page 3-154 / 3.3.5.1
Page 3-155 / 3.3.5.1.1",
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"The effects of climate change were also evaluated using DWR provided climate change factors. This section briefly describes the estimated components of the projected water budget that include (1) the effects of changing land use and water demand and (2) effects caused by climate change.
The 2030 and 2070 precipitation and ET climate change factors are available on 6-kilometer resolution grids. The climate data sets have also been analyzed with a soil moisture accounting model known as the Variable Infiltration Capacity (VIC) hydrology model and routed to the outlet of subbasins defined by 8-digit Hydrologic Unit Codes (HUCs). The resulting downscaled hydrologic time series are available on the SGMA Data Viewer hosted by DWR.42 Precipitation and ET data used in this analysis were downloaded from the SGMA Data Viewer for climate grid cells covering the EMA within HUC 18060010, which covers the entire Santa Ynez River Valley Groundwater Basin. Monthly time series change factors were then developed for the EMA. Monthly time series change factors for inflow in the Santa Ynez River—which will continue to be regulated by the State Board Order (SWRCB, 2019) and the 2000 Biological Opinion (NMFS, 2000)—were similarly retrieved from the SGMA Data Viewer. Mean monthly and annual values were computed from the time series to show projected patterns of change under 2030 and 2070 conditions.
&&
Projected Changes in Evapotranspiration. Crops require more water to sustain growth in a warmer climate, and this increased water requirement is characterized in climate models using the rate of ET. Under 2030 conditions, the EMA is projected to experience average annual ET increases of 3.8 percent relative to the historical period. The largest monthly changes would occur in winter and early summer with projected increases of 4.3 percent to 4.8 percent in January and 3.8 percent to 4 percent in June. Under 2070 conditions, annual ET is projected to increase by 8 percent relative to the historical period. The largest monthly changes would occur in December with projected increases of between 12.8 percent and 13.5 percent. Summer increases peak at approximately 8 percent in May and June.","Page 3-154 / 3.3.5.1
Page 3-155 / 3.3.5.1.1",
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"The effects of climate change were also evaluated using DWR provided climate change factors. This section briefly describes the estimated components of the projected water budget that include (1) the effects of changing land use and water demand and (2) effects caused by climate change.
The 2030 and 2070 precipitation and ET climate change factors are available on 6-kilometer resolution grids. The climate data sets have also been analyzed with a soil moisture accounting model known as the Variable Infiltration Capacity (VIC) hydrology model and routed to the outlet of subbasins defined by 8-digit Hydrologic Unit Codes (HUCs). The resulting downscaled hydrologic time series are available on the SGMA Data Viewer hosted by DWR.42 Precipitation and ET data used in this analysis were downloaded from the SGMA Data Viewer for climate grid cells covering the EMA within HUC 18060010, which covers the entire Santa Ynez River Valley Groundwater Basin. Monthly time series change factors were then developed for the EMA. Monthly time series change factors for inflow in the Santa Ynez River—which will continue to be regulated by the State Board Order (SWRCB, 2019) and the 2000 Biological Opinion (NMFS, 2000)—were similarly retrieved from the SGMA Data Viewer. Mean monthly and annual values were computed from the time series to show projected patterns of change under 2030 and 2070 conditions.
&&
Projected Changes in Streamflow. Within the entire Basin, and therefore the EMA, streamflow is projected to increase slightly, by 0.5 percent in 2030 and 3.8 percent in 2070, based on the DWR climate change factors and other factors in the VIC analyses for the Basin. This projected change in streamflow pertains to the flow in the Santa Ynez River and flow from the tributaries both upstream and downstream of Lake Cachuma to the Santa Ynez River. Notably, the projection of changes of local surface water flow into the Santa Ynez River portion of the EMA is complicated and subject to significant error due to (1) the impoundment of the flow in the Santa Ynez River behind three reservoirs, (2) diversions through three tunnels to communities outside of the watershed to the south along the coast, and (3) requirements for regulated releases to the river, which flow into the EMA and onward downstream. The projected changes to streamflow resulting from the climate change factors have been applied to the flow that will occur through the tributaries that flow through the Santa Ynez Uplands and ultimately into the Santa Ynez River.","Page 3-154 / 3.3.5.1
Page 3-155 / 3.3.5.1.1","1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included?
3. Is there imported water in the water budget? Is this adjusted for climate change? Imported water included in historic and current budgets, but not projected (i.e. not adjusted for CC)"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,"The EMA is isolated from the Pacific Ocean and is not threatened by seawater intrusion; therefore, this GSP does not provide monitoring for the seawater intrusion sustainability indicator.",Page 4-3 / 4.2.1,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",No,"The water budget for the historical period of 1982 through 2018 indicates that total groundwater outflow exceeded the total inflow in the EMA by an average of 1,830 AFY. The sustainable yield in the EMA was estimated by adding the average change of groundwater in storage (negative 1,830 AFY) to the estimated total average amount of groundwater pumping (14,700 AFY) for the historical period. This results in a sustainable yield of about 12,870 AFY. This estimated value reflects balanced historical climatic and hydrologic conditions and provides insight into the amount of groundwater pumping that can be sustained in the EMA such that groundwater inflows (including pumping) do not exceed outflows (recharge).",Page 3-144,Based off historic conditions rather than projected water budget
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"Lowering of groundwater levels that are likely to cause undesirable results are characterized as follows:  Groundwater levels in the Paso Robles Formation or Careaga Sand aquifers remain below minimum thresholds (see Section 5.5.2) after 2 consecutive years of average and above-average precipitation in 50 percent of representative wells.  Existing agricultural, municipal, and domestic wells are unable to produce historical average quantities of groundwater due to chronic decline in groundwater levels (e.g., depletion of supply). As discussed in Section 3.2.1, Paso Robles Formation and Careaga Sand well hydrographs illustrate that water levels go up and down in response to changes in rainfall. Water levels have still not recovered fully from the severe drought observed between water year (WY) 2012 and 2016 and rainfall continues to be below average. Based on input from water users in the EMA and review of available water level data, no significant and unreasonable effects associated with groundwater level decline have been observed in the EMA, including the period since 2015 after SGMA came into effect. There have been no reports from stakeholders that wells have needed to be deepened. DWR’s database on dry domestic wells in the state was reviewed and there was no data showing domestic wells going dry within the EMA. Local drillers were also consulted, and they indicated that there have not been a significant number of deeper replacement wells drilled in the EMA. If current and/or increased rates of pumping continue and drought conditions persist (see Section 3.3.5), undesirable results could occur in the future.&&&
The following conditions may lead to an undesirable result for groundwater quality in the EMA:  Concentrations of regulated contaminants in untreated groundwater pumped from private domestic wells, agricultural wells, or municipal wells exceed regulatory thresholds as a result of pumping or GSA activities. Groundwater pumping or GSA activities cause concentrations of TDS, chloride, sulfate, boron, sodium, or nitrate to increase and exceed WQOs and is greater than concentrations since SGMA was enacted in January 2015.","Page 5-13 / 5.5.1
Page 5-38 / 5.8.2.1","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? GW elevation, WQ
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Not on GW quality
4. Are all impacts of all COCs described? No, just mentioned"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs? No
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes? No
3. Are impacts to Tribes well analyzed?
"
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"Conditions in the EMA that could lead to significant and unreasonable effects on groundwater levels include the following:
 Extended drought. Extensive droughts may lead to excessively low groundwater levels and undesirable results. Short-term impacts due to drought are anticipated in the SGMA regulations with recognition that management actions need sufficient flexibility to accommodate drought periods and ensure short-term impacts can be offset by increases in groundwater levels or storage during normal or wet periods.  High rate of pumping in the Paso Robles Formation. If the amount of pumping in the Paso Robles Formation exceeds the long-term rate of recharge, then groundwater levels may decline, which could affect Paso Robles Formation well production and result in depletion of supply, a reduction in groundwater discharge to surface water, and potential impacts to GDEs.  High rate of pumping in the Careaga Sand. If the amount of pumping in the Careaga Sand exceeds the long-term rate of natural recharge then groundwater levels may decline, which could affect Careaga Sand well production and result in depletion of supply, a reduction in groundwater discharge to surface water, and potential impacts to GDEs.
Lowering of groundwater levels that are likely to cause undesirable results are characterized as follows:  Groundwater levels in the Paso Robles Formation or Careaga Sand aquifers remain below minimum thresholds (see Section 5.5.2) after 2 consecutive years of average and above-average precipitation in 50 percent of representative wells.  Existing agricultural, municipal, and domestic wells are unable to produce historical average quantities of groundwater due to chronic decline in groundwater levels (e.g., depletion of supply). As discussed in Section 3.2.1, Paso Robles Formation and Careaga Sand well hydrographs illustrate that water levels go up and down in response to changes in rainfall. Water levels have still not recovered fully from the severe drought observed between water year (WY) 2012 and 2016 and rainfall continues to be below average. Based on input from water users in the EMA and review of available water level data, no significant and unreasonable effects associated with groundwater level decline have been observed in the EMA, including the period since 2015 after SGMA came into effect. There have been no reports from stakeholders that wells have needed to be deepened. DWR’s database on dry domestic wells in the state was reviewed and there was no data showing domestic wells going dry within the EMA. Local drillers were also consulted, and they indicated that there have not been a significant number of deeper replacement wells drilled in the EMA. If current and/or increased rates of pumping continue and drought conditions persist (see Section 3.3.5), undesirable results could occur in the future.&&&
5.10.1 Undesirable Results for Surface Water Depletion 
The conditions that may lead to an undesirable result for interconnected surface water in the EMA include the following:  Groundwater level declines. A significant and unreasonable condition for depletion of interconnected surface water is a pumping-induced reduction in groundwater levels in specific locations where groundwater is interconnected with surface water that causes depletion of the interconnected surface water, resulting in significant and unreasonable adverse impacts to Category A GDEs (see Section 3.2 and Figure 3-40). As discussed in Section 5.10, groundwater levels that continue to decline below historical levels in the future may reduce groundwater flow in areas that are connected to surface water and have significant and unreasonable adverse impacts on Category A GDEs and reductions of discharge of surface water to the Santa Ynez River. No significant or unreasonable effects have been observed thus far in areas identified as being interconnected with surface water during periods of historical low groundwater levels and groundwater in storage.  Severe drought would reduce recharge to the Paso Robles Formation and Careaga Sand aquifers; thus, lowering groundwater levels and reducing surface water flow in Alamo Pintado and Zanja de Cota Creeks, which could result in depletions of interconnected surface water that could have a significant and unreasonable adverse impact to Category A GDEs and reductions of discharge of surface water to the Santa Ynez River. Short-term impacts due to drought are anticipated in SGMA and the SGMA regulations, with recognition that management actions need sufficient flexibility to accommodate drought periods and ensure short-term impacts can be offset by increases in groundwater levels or storage during normal or wet periods. Locally defined significant and unreasonable conditions for depletion of interconnected surface water that
could cause significant and unreasonable adverse impacts to Category A GDEs were assessed using several resources:  Potential GDE identification using the Natural Communities Commonly Associated with Groundwater (NCCAG) data set from DWR and The Nature Conservancy guidance on screening for potential GDEs (see Section 3.2.6)  Identification of interconnected surface water (see Section 3.2.5)  Groundwater elevation monitoring data (see Section 3.2.1)  Groundwater flow model of the EMA used to assess whether surface water depletion is evident during the historical period and the projected future period, with and without climate change &&&
In summary, measured groundwater level data and groundwater elevation contours within the Principal Aquifers were compared to the NCCAG data set available from DWR to identify locations within the EMA where groundwater levels were within 30 feet of ground surface. The Nature Conservancy’s guidelines suggests that potential GDEs in areas where groundwater occurs more than 30 feet below ground surface can be removed from the GDE category since this depth is too great to support habitat (TNC, 2019). Based on this evaluation, GDEs (Category A) associated with one of the Principal Aquifers were identified on the downstream ends of Alamo Pintado and Zanja de Cota Creek (see Figure 3-40) where there is evidence that groundwater is interconnected with surface water. Other potential GDEs were identified in other parts of the Basin; however, they were excluded from consideration because they are located in higher elevations above the regional water table, likely supported by perched water, not associated with a Principal Aquifer, or are outside of the areas that are affected by groundwater use in the Basin (e.g., north and east of Cachuma Reservoir [Lake Cachuma]). According to local stakeholders, Alamo Pintado and Zanja de Cota Creeks are generally dry except during periods of rainfall. The lower end of these creeks near the confluence with the Santa Ynez River are reported to be perennially wet because groundwater present in the underlying Principal Aquifer (Paso Robles Formation or Careaga Sand) is “upwelling” into the creek at these locations. The upwelling occurs because low permeability marine bedrock that underly the Santa Ynez River form a groundwater dam that causes the upwelling and discharge to surface water. This is the reason why GDEs have been sustained in these areas. &&&
Significant and unreasonable adverse impacts on beneficial uses of surface water that result in undesirable results include the following:  Permanent loss or significant and unreasonable adverse impacts to existing native riparian or aquatic habitat in the Category A GDE area due to lowered groundwater levels caused by pumping","Page 5-12 / 5.5.1
Page 5-54 / 5.10.1
Page 5-55/ 5.10.1
Page 5-56 / 5.10.1","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? GW elevation and ISw
3. Are impacts to GDEs well analyzed? Somehow, there is alot of repetion. No mention on WQ
"
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"5.8.2.2 Salts and Nutrients [§ 354.28(a) and (d)]
Minimum thresholds pertaining to salts and nutrients measured in groundwater are as follows:  Concentrations of TDS, chloride, sulfate, boron, sodium, and nitrate are equal to or greater than WQOs in 50 percent of representative wells or are equal to concentrations present when SGMA was enacted (January 2015). The WQOs for each constituent are presented in Table 5-3 are considered the minimum thresholds for salts and nutrients. In cases where the ambient (prior to January 2015) water quality exceeds the WQO, the ambient water quality is considered the minimum threshold.
5.8.2.1 Contaminants
No minimum thresholds have been established for contaminants because: 1) there is little if any documented contamination in the basin and so setting minimum thresholds for contamination is not warranted, and 2) state regulatory agencies, including RWQCB and DTSC, have the responsibility and authority to regulate and direct actions that address contamination. Groundwater quality samples have been collected and analyzed throughout the EMA for various studies and programs. Historical groundwater quality data was acquired from the SWRCB GeoTracker GAMA database. Water quality data was also obtained for wells owned by municipal water purveyors as part of its DDW compliance monitoring program. Constituents of concern for agricultural and domestic use will be assessed as part of the state ILRP and reported on the GeoTracker website (see Section 4). According to the RWQCB proposed Ag Order 4.0, beginning in 2022, all ranches enrolled in the ILRP must conduct annual sampling of all on-farm domestic drinking water supply and irrigation wells between March 1 and May 31 of each year. The GSA will use this database to track water quality in domestic and agricultural wells (i.e., private wells) in the EMA. Exceedance of WQOs in the WQ Basin Plan in 50 percent of the private wells will be the basis for minimum thresholds for degraded groundwater quality at private agricultural and domestic wells. It may be necessary to adjust the threshold for the percentage of wells exceeding the limit if there are many wells in a particular area that experience degraded groundwater quality. Table 5-3 presents regulatory standards for selected constituents of concern for drinking water listed in the WQ Basin Plan (RWQCB, 2019) and California Code of Regulations, Title 22, drinking water quality standards (SWRCB, 2019), and concentration of select constituents of concern in groundwater around the time SGMA was enacted (January 2015). The constituents with reported concentrations at or above the respective WQO for all wells, for wells known to be completed in each Principal Aquifer, and for surface water samples are presented as Table 3-9. Based on available data, wells with reported constituent concentrations in groundwater at or above the respective WQO are distributed throughout the EMA with increasing concentrations in the direction of the groundwater flow towards the southwest. Wells with reported concentrations of TDS, sodium, chloride, and boron at or above the WQO are located in the Santa Ynez Uplands, adjacent to Santa Ynez River and its tributaries, with the largest number of wells in the southwest region of the EMA (specifically for concentrations of TDS and boron). While there are some wells that have constituent concentrations that exceed regulatory standards, it is possible that these exceedances are a result of natural conditions and not caused by land use or other anthropogenic activities. Elevated boron concentrations are naturally occurring in many central coast basins and elevated TDS, chloride, and sodium are often associated with rocks of marine origin that are present in the EMA.
5.8.3.2 Measurable Objectives Pertaining to Salts and Nutrients
The measurable objective as it relates to salts and nutrients (i.e., TDS, chloride, sulfate, boron, sodium, and nitrate) is to maintain groundwater quality equal to or below WQOs presented in the WQ Basin Plan, or equal to or below concentrations present in groundwater when SGMA was enacted.","Page 5-41/ 5.8.2.2
Page 5-38 / 5.8.2.1
Figure 3-25
Table 5-3
Page 5-45 / 5.8.3.2","1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? MT has been set for all COC's based on WQO , MCL and SMCL

they mention on (5.8.2.1.) No MT has been set for contaminants but they do have set MT for COC's. They need to clarify this statement, which Contaminants they are talking about?

(This is from footnote on page 5-37) A group of agricultural stakeholders proposed establishing minimum thresholds for concentrations of salts and nutrients in groundwater considering constituent concentrations suitable for agricultural use and SMCL (whichever standard was higher). Feedback was offered that different standards could also be applied to different well types, depending upon their use (e.g., agricultural vs. domestic). Some of the proposed concentration standards are higher than WQOs in the WQ Basin Plan. The GSA determined it appropriate to reference the WQOs established by the RWQCB because they were developed to be protective of all beneficial uses. It was also decided to use a consistent methodology for all wells when setting minimum thresholds for salts and nutrients because there are multiple well types located in proximity to one another, and all wells share a common resource (the Paso Robles Formation and Careaga Sand aquifers)."
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"Minimum thresholds pertaining to salts and nutrients measured in groundwater are as follows:
 Concentrations of TDS, chloride, sulfate, boron, sodium, and nitrate are equal to or greater than WQOs in 50 percent of representative wells or are equal to concentrations present when SGMA was enacted (January 2015).&&&
5.8.3.2 Measurable Objectives Pertaining to Salts and Nutrients The measurable objective as it relates to salts and nutrients (i.e., TDS, chloride, sulfate, boron, sodium, and nitrate) is to maintain groundwater quality equal to or below WQOs presented in the WQ Basin Plan, or equal to or below concentrations present in groundwater when SGMA was enacted","Page 5- 41 / 5.8.2.2
Page 5-45 / 5.8.3.2
Table 5-3","1. Are MT set at MCL level for COCs? Some of the constitutes(Iron and manganese) have been set on MCL level but mostly on WQO level
2. Are all MT set at MCL level? Some of the constitutes have been set on MCL level but the rest mostly on WQO level

"
