Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"The overall approach for selecting and simulating projected climate change can be summarized as follows:
1. Choose projected GCM with a specific greenhouse gas emission scenario.
a. Review DWR-recommended GCMs and choose one GCM and emissions scenario that best represents projected median conditions in Russian River Watershed area (including groundwater basins)
2. Update model inputs for the following:
a. Precipitation
b. Temperature/ET
3. Use climate data as follows:
a. Define precipitation and calculate potential ET and actual evaporation and transpiration
b. Calculate projected irrigation water demands and groundwater pumping
&&
GCM Projection
The projections reviewed for purposes of developing this GSP relied upon available climate projections using the models and emissions scenarios included in the Coupled Model Intercomparison Project 5 (CMIP5). Twenty individual downscaled GCM projections were reviewed using 10 different GCMs and 2 different Representative Concentration Pathways (RCPs), RCP4.5 and RCP8.5. The 10 GCMs were chosen by the DWR Climate Change Technical Advisory Group (CCTAG) based on a regional evaluation of climate model ability to reproduce a range of historical climate conditions (CCTAG 2015).
For GSP planning purposes, it is desirable to identify projected climate scenarios that more specifically represent the climate and hydrologic conditions within the Russian River watershed and Sonoma County. The evaluation identified the HadGEM2-ES GCM as best representing the middle of the ensemble for mean climate and hydrologic metrics for the Russian River watershed. While somewhat arbitrary to select this model from the models ranking close to the middle of the ensemble, the HadGEM2-ES model did not stray to any of the extremes for other metric rankings.
Greenhouse Gas Emissions Scenario
Emissions scenarios are possible pathways that society might take in the emission of greenhouse gases in the future. Each are categorized as a RCP. DWR has recommended the use of two potential RCPs: RCP 4.5 and RCP 8.5. RCP 4.5 refers to the additional 4.5 Watts per meter squared (W/m2) energy above a baseline that will enter into the atmosphere, and the amount of greenhouse gases necessary to accomplish such an increase. RCP 4.5 is sometimes considered “most likely” based on current projections of greenhouse gas emissions, and RCP 8.5 is often known as “worst-case scenario.” However, experts and scientists may differ on this. Based on a review of groundwater model results from simulating the combination of each RCP with the chosen HadGEM2-ES GCM, and a discussion with the Advisory Committees, RCP 8.5 was selected for this GSP, as the HadGEM2-ES RCP 8.5 simulation provides a long-term drought after the mid-21st century that allows for a stiffer stress test for groundwater resources planning during the GSP implementation horizon.
Projected climate based on the selected GCM and emissions scenario represent WY 2021 through 2070.","Page 3-121 / 3.3.6.1
Page 3-122 / 3.3.6.2","1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? Compared RCPs 4.5 & 8.5 over 10 GCMs before settling on data from RCP 8.5 and the HadGEM2-ES GCM
3. If using DWR climate change factors, do they use 2030, 2070 or both?"
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"GCM Projection
The projections reviewed for purposes of developing this GSP relied upon available climate projections using the models and emissions scenarios included in the Coupled Model Intercomparison Project 5 (CMIP5). Twenty individual downscaled GCM projections were reviewed using 10 different GCMs and 2 different Representative Concentration Pathways (RCPs), RCP4.5 and RCP8.5. The 10 GCMs were chosen by the DWR Climate Change Technical Advisory Group (CCTAG) based on a regional evaluation of climate model ability to reproduce a range of historical climate conditions (CCTAG 2015).
For GSP planning purposes, it is desirable to identify projected climate scenarios that more specifically represent the climate and hydrologic conditions within the Russian River watershed and Sonoma County. The evaluation identified the HadGEM2-ES GCM as best representing the middle of the ensemble for mean climate and hydrologic metrics for the Russian River watershed. While somewhat arbitrary to select this model from the models ranking close to the middle of the ensemble, the HadGEM2-ES model did not stray to any of the extremes for other metric rankings.
Greenhouse Gas Emissions Scenario
Emissions scenarios are possible pathways that society might take in the emission of greenhouse gases in the future. Each are categorized as a RCP. DWR has recommended the use of two potential RCPs: RCP 4.5 and RCP 8.5. RCP 4.5 refers to the additional 4.5 Watts per meter squared (W/m2) energy above a baseline that will enter into the atmosphere, and the amount of greenhouse gases necessary to accomplish such an increase. RCP 4.5 is sometimes considered “most likely” based on current projections of greenhouse gas emissions, and RCP 8.5 is often known as “worst-case scenario.” However, experts and scientists may differ on this. Based on a review of groundwater model results from simulating the combination of each RCP with the chosen HadGEM2-ES GCM, and a discussion with the Advisory Committees, RCP 8.5 was selected for this GSP, as the HadGEM2-ES RCP 8.5 simulation provides a long-term drought after the mid-21st century that allows for a stiffer stress test for groundwater resources planning during the GSP implementation horizon.
Projected climate based on the selected GCM and emissions scenario represent WY 2021 through 2070.""",Page 3-122 / 3.3.6.1,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry)
2. If other than DWR factors, which combination(s) of RCP and GCM do they use? RCP 8.5 and the HadGEM2-ES GCM
3. If other than DWR factors, do they use an ensemble of models or single model run? Single run for the final result after choosing the above combination out of 20 original combos"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"The overall approach for selecting and simulating projected climate change can be summarized as follows:
1. Choose projected GCM with a specific greenhouse gas emission scenario.
a. Review DWR-recommended GCMs and choose one GCM and emissions scenario that best represents projected median conditions in Russian River Watershed area (including groundwater basins)
2. Update model inputs for the following:
a. Precipitation
b. Temperature/ET
3. Use climate data as follows:
a. Define precipitation and calculate potential ET and actual evaporation and transpiration
b. Calculate projected irrigation water demands and groundwater pumping",Page 3-121 / 3.3.6.1,
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"The overall approach for selecting and simulating projected climate change can be summarized as follows:
1. Choose projected GCM with a specific greenhouse gas emission scenario.
a. Review DWR-recommended GCMs and choose one GCM and emissions scenario that best represents projected median conditions in Russian River Watershed area (including groundwater basins)
2. Update model inputs for the following:
a. Precipitation
b. Temperature/ET
3. Use climate data as follows:
a. Define precipitation and calculate potential ET and actual evaporation and transpiration
b. Calculate projected irrigation water demands and groundwater pumping",Page 3-121 / 3.3.6.1,
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"Surface water inflows and outflows at the Subbasin margins increase in the WY 2021-2040 period (Figure 3-39). In the historical period the average inflow was 362,000 AFY, and in the WY 2021-2040 period it is 468,500 AFY (Table 3-22), representing a 29 percent increase. Streamflow generated by overland runoff increases similarly in the projected period, with a 33 percent increase from 130,200 AFY to 172,700 AFY. The WY 2021 to 2040 period exhibits higher minimum flows than the historical minimum, and also greater maximum inflows. The trend in net streambed exchange contrasts that of the surface water inflows. Despite the wetter conditions in the WY 2021 to 2040 period, the net streambed exchange transitions from an average gaining conditions of the historical period to a relatively consistently losing stream system (Table 3-22). A gaining system discharges more groundwater to the streams than stream seepage to the groundwater system. The rates of net streambed exchange are +500, -1,300, and -2,200 for the historical, current and WY 2021 to 2040 periods, respectively. Only 3 years of the first 20 years exhibit positive net streambed exchange, whereas 20 years of the historical record are positive (Figure 3-39).
Following the trend of Subbasin precipitation, surface water inflows are lower in the latter 30 years of the projected period, especially after WY 2050 (Figure 3-39). During the entire WY 2021 to 2070 period the mean boundary inflows, outflows, and overland runoff to streams is 376,000, 514,900, and 143,200 AFY, respectively (Table 3-23).
&&
In 2020, imported water accounted for 45 percent of water supply in the Subbasin, groundwater accounted for 35 percent, and recycled water accounted for about 20 percent (Figure ES-3).","Page 3-125 / 3.3.6.4
Page ES-4 / ES.2","1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included?
3. Is there imported water in the water budget? Is this adjusted for climate change? Water is imported but not accounted for in the projected water budget beyond a statement that there will be ""adequate supply"" of imports in the future (not quantified)."
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,"The Subbasin does not border the Pacific Ocean, bays, deltas, or inlets and therefore seawater intrusion is not an applicable sustainability indicator and is not further discussed in this GSP.",Page 4-28 / 4.7,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"The 20-year period from WY 2021 to 2040 is used to determine the sustainable yield of the Subbasin. This period is selected based on the following factors:
• Representative of long-term conditions: Mix of 6 wet years, 1 very wet year, 1 dry year, 2 very dry years and 10 normal years.
• The simulated net groundwater storage change during this period is near zero (Figure 3-54).
• There are no simulated undesirable results related to chronic lowering of groundwater during this period.
• The sustainable yield is derived from Projected Baseline conditions that include climate change
The average total groundwater pumpage for this period is 23,900 AFY, which is defined here as the sustainable yield (Figure 3-54). This value is 39 percent of the total groundwater inflows into the subbasin, and is greater than the average total groundwater pumpage experienced during the current water budget period.
The sustainable yield is dependent on the anticipated reasonable climate conditions (Loaiciga, 2016) and is not predicated on implementation of projects and actions. If future climate conditions are better represented by the hotter and drier conditions observed in the WY 2050–WY 2070 period of the projected scenario rather than the wetter WY 2021–2040 period, then the sustainable yield will need to be reduced, or projects and management actions will need to occur to allow for the subbasin to avoid undesirable results.",Page 3-147 / 3.3.7,Projected SY based on projected future conditions with climate change incorporated. 
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"4.5.1 Locally Defined Significant and Unreasonable Conditions
Chronic lowering of groundwater-levels that significantly exceed historical levels or cause significant and unreasonable impacts on beneficial users, such as the following. •Declining groundwater levels that limit the ability of domestic, agricultural and municipal well owners to access groundwater for beneficial uses (for example, falling groundwater levels below pumping depths of water supply wells), causing significant and unreasonable economic burden on those who rely on basin groundwater&&&
4.5.4.2 Potential Causes of Undesirable Results
The potential causes of undesirable results for chronic lowering of groundwater levels include:• Increased groundwater pumping in the Subbasin leading to chronic groundwater-level declines • A significant reduction in natural recharge as a result of climate change, reduced groundwater and surface water interaction, or other land surface processes If the location and volumes of groundwater pumping change as a result of unforeseen rural residential, agricultural, and urban growth that depend on groundwater as a water supply without supplemental supplies, these increased demands might lower groundwater to undesirable levels. Reduction in recharge or changes in rainfall patterns could also lead to more prolonged periods of lowered groundwater levels than have occurred historically. &&&
4.5.4.3 Effects on Beneficial Users and Land Use
The potential effects of undesirable results for chronic lowering of groundwater levels on beneficial users and land use could be the inability of a significant number of private, agricultural, and municipal and industrial production wells from supplying groundwater to meet their water demands. Lowered groundwater levels reduce the saturated thickness of aquifers from which wells can pump, which could lead to increased pumping costs, reduced pumping capacity, or the need to drill new deeper wells. This would effectively increase the cost of using groundwater as a water source for all users. Avoiding undesirable results for the chronic lowering of groundwater levels will limit the potential for these conditions to occur in the future.&&&
COCs were identified based on three criteria:
1.They have an established level of concern such as an MCL or secondary maximum contaminant level (SMCL), or a level that reduces crop production 2. They have been found in the Subbasin at levels above the level of concern and are routinely analyzed and reported through existing regulatory monitoring programs 3. The occurrence of the COC is extensive throughout the Subbasin Based on the review of groundwater quality in Section 3.2.5, three COCs were identified that may affect groundwater supply in the Subbasin. The COCs include:•Arsenic•Nitrate•Salinity (measured as TDS)&&&","Page 4-10 / 4.5.1
Page 4-24 / 4.5.4.2
Page 4-24 / 4.5.4.3
Page 4-29 / 4.8.1","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? Groundwater Elevation
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) They need to have a better quantitative explanation on GW elevation. (No mention of GW quality)
4. Are all impacts of all COCs described? Somehow, they have mentioned them and how they chose these COC's"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs?
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Tribes for UR? NA
2. Which URs mention Tribes? NA
3. Are impacts to Tribes well analyzed?
"
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"4.5.1 Locally Defined Significant and Unreasonable Conditions
Chronic lowering of groundwater-levels that significantly exceed historical levels or cause significant and unreasonable impacts on beneficial users, such as the following. • Falling groundwater levels that cause impacts on groundwater-dependent vegetation (shallow aquifer only) &&&
4.5.4.2 Potential Causes of Undesirable Results
The potential causes of undesirable results for chronic lowering of groundwater levels include:• Increased groundwater pumping in the Subbasin leading to chronic groundwater-level declines • A significant reduction in natural recharge as a result of climate change, reduced groundwater and surface water interaction, or other land surface processes If the location and volumes of groundwater pumping change as a result of unforeseen rural residential, agricultural, and urban growth that depend on groundwater as a water supply without supplemental supplies, these increased demands might lower groundwater to undesirable levels. Reduction in recharge or changes in rainfall patterns could also lead to more prolonged periods of lowered groundwater levels than have occurred historically. &&&
4.10.1 Locally Defined Significant and Unreasonable Conditions
Locally defined significant and unreasonable conditions were determined based on public meetings, and discussions with GSA staff, Work Group members, Advisory Committee members, and GSA Board. Significant and unreasonable depletion of interconnected surface water in the Subbasin was defined as: Significant and unreasonable depletion of surface water from interconnected streams occurs when surface water depletion, caused by groundwater pumping within the Subbasin, exceeds historical depletion or adversely impacts the viability of groundwater dependent ecosystems (GDEs) or other beneficial users of surface water.&&&
“Groundwater dependent ecosystems” includes aquatic species and vegetation, as defined in Section &&&
4.10.4.1 Criteria for Defining Undesirable Results
Undesirable result occurs if MTs are exceeded at 40 percent of RMP wells during drought years and 10 percent of RMP wells during non-drought years. The different percentages associated with drought years versus non-drought years were selected to help address the concerns expressed by some work group and Advisory Committee members that setting MTs at levels experienced during significant droughts could be detrimental to aquatic species and associated habitat if allowed during future normal and wet years. Placing the different weights on drought and non-drought years helps address the expressed concern by ensuring that during normal/wet years the higher levels of estimated streamflow depletion from 2014-2016 are  avoided.&&&
4.10.4.2 Potential Causes of Undesirable Results
Undesirable results may occur in the future to GDEs if groundwater level declines near creeks are caused by groundwater pumping or if there is reduced recharge in the shallow aquifer system. Prior to determining if undesirable results are occurring based on MT exceedances, the GSA would need to assess whether potential causes of exceedances are related to depletions associated with groundwater pumping or other activities not under the jurisdiction of the GSA. Staff is currently working with staff of the SWRCB to develop a description of a coordination process with SWRCB to address this. The goal of the coordination process is to assess whether potential causes of exceedances are related to depletions (entirely or in part) associated with groundwater conditions under the jurisdiction of the GSA or other activities not under the jurisdiction of the GSA and will include (1) information and data sharing; (2) conferring on potential causes of exceedances; and (3) improving the SMC as needed based on outcomes and new information. Additionally, in order to respond prior to the onset of undesirable results the following actions would be implemented if a MT is exceeded at a single RMP that does not trigger an undesirable result: • Review available data from full monitoring network (that is, non-RMP monitoring wells) to assess potential scale of areas exhibiting declines • Assess whether exceedance is climate-related • Review of any known or potential changes in groundwater pumping patterns for example, new wells brought online, changes in land/water use) •Consider whether additional RMPs are needed • Information sharing with other stakeholder, as appropriate&&&
4.10.4.3 Effects on Beneficial Users and Land Use
If depletions of interconnected surface water were to reach undesirable results, adverse effects could include the reduced ability of the streamflows to meet instream flow requirements for local fisheries and critical habitat in the Subbasin. Reduced surface flows can also negatively affect permitted surface water diversions. Consideration of the above was included as part of SMC development.","Page 4-10 / 4.5.1
Page 4-24 / 4.5.4.2
Page 4-49 / 4.10.1
Appendix 4-B
Page 4-49 / footnote
Page 4-55 / 4.10.4.1
Page 4-56 / 4.10.4.3
Appendix 4-B & 4-C","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? Gw elevation and ISW
3. Are impacts to GDEs well analyzed? Somehow on GW elevation and ISW,. No mention of GDE on GW quality.
"
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"4.8.2.2 Level of Concern for each Constituent of Concern
Each COC has an associated level of concern for each category of beneficial user. For the drinking water supply well category, the level of concern is represented by the MCL, or SMCL, as applicable. The NCRWQCB Basin Plan (Basin Plan) designates a municipal water quality management objective for the Subbasin (that is the Russian River watershed). The municipal designation aims to maintain water quality for public supplies below the California MCL and SMCL drinking water standards (NCRWQCB 2017). There are no specific numeric thresholds for agricultural water quality for groundwater in the Subbasin. The basis for establishing MTs for each COC in the Subbasin are summarized in Table 4-6. This table does not identify the total number of supply wells that may exceed the level of concern, but rather identifies how many additional wells will be allowed to exceed the level of concern. Wells that already exceed this level are not counted against the MTs.
Minimum Threshold Based on Number of Wells
Arsenic Two additional supply wells exceed the arsenic MCL of 0.010 mg/L.
Nitrate Two additional supply wells exceed the nitrate measured as nitrogen MCL of 10 mg/L.
TDS Two additional supply wells exceed the TDS recommended SMCL of 500 mg/L. &&&
4.8.2.3 Development of Minimum Thresholds at Supply Wells
The MTs for degraded water quality for the supply wells are based on the number of additional exceedances of any MCL or SMCL in existing supply wells shown in Table 4-6. Establishing the MT as the number of additional exceedances accounts for supply wells with previous exceedances, assuming these exceedances will likely continue into the future. The GSA Board selected two as the number of additional supply wells with exceedances to represent the MT. The MT for the number of allowed exceedances is therefore equal to the baseline number of exceedances (calculated as the number of supply wells with any MCL or SMCL exceedance between 2015 and 2019) plus two additional supply wells with an exceedance. Based on the number of supply wells in the existing water quality monitoring network, the number of existing exceedances since 2015 for each constituent is tabulated in Table 4-7 and the distribution of exceedances are shown on Figures 4-3 through 4-5, along with all of the other supply wells included in the initial RMP network. MT exceedances are based on existing supply wells only. According to the GSP Regulations, the MTs are based on the same number of supply wells to have exceedances, not necessarily the same wells. The well networks will be re-assessed every 5 years to identify any new supply wells that could be added to the monitoring networks. The MT will be increased by one for each new supply well added to the monitoring network with an initial measured concentration exceeding the MCL or SMCL. Additionally, if the MCL or SMCL changes for a GSP-identified COC, the specific MT should be examined and updated as appropriate. If new exceedances of MTs are observed that are not due to GSP implementation, those new levels may be used to modify the MT accordingly to better reflect Subbasin conditions regardless of the GSP implementation actions.&&&
4.8.3 Measurable Objectives
The MOs for degradation of groundwater quality represent target groundwater quality distributions in the Subbasin. SGMA does not mandate the improvement of groundwater quality. Therefore, the GSA has set the MO for each COC to the number of existing supply wells that exceeded the MCL or SMCL from 2015 to 2019 as shown in Table 4-7. In other words, the MO is to have zero additional supply wells exceeding the applicable MCL or SMCL for any of the COCs.&&&

","Page 4-32 / 4.8.2.2
Table 4-3 thru 4-7
Figure 4-3 thru 4-36
Page 4-32 / 4.8.2.3
Page 4-39 / 4.8.3
","1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? Yes, Arsenic, TDS and Nitrate"
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"Minimum Threshold Based on Number of Wells
Arsenic Two additional supply wells exceed the arsenic MCL of 0.010 mg/L.
Nitrate Two additional supply wells exceed the nitrate measured as nitrogen MCL of 10 mg/L.
TDS Two additional supply wells exceed the TDS recommended SMCL of 500 mg/L. &&&
4.8.3 Measurable Objectives
The MOs for degradation of groundwater quality represent target groundwater quality distributions in the Subbasin. SGMA does not mandate the improvement of groundwater quality. Therefore, the GSA has set the MO for each COC to the number of existing supply wells that exceeded the MCL or SMCL from 2015 to 2019 as shown in Table 4-7. In other words, the MO is to have zero additional supply wells exceeding the applicable MCL or SMCL for any of the COCs.","Table 4-3 thru 4-7
Page 4-39 / 4.8.3","1. Are MT set at MCL level for COCs? No
2. Are all MT set at MCL level? No, they are set at two additional wells exceeding MCL level.

They have set MO at MCL lvl 

"
