Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Lauren,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"DWR has published climate-change factors across California, including at the locations of the Newhall-Soledad rain gage (operated by the Los Angeles County Department of Public Works) and the nearby Pine Street rain gage (operated by SCV Water and formerly by its predecessor agency Newhall County Water District). The factors apply to precipitation and reference ET during the years 2030 and 2070. Each climate-change factor represents the average change (33) computed by DWR from the simulation results of 20 global climate models that have been downscaled throughout the state to grid blocks that are 6 kilometers (3.75 miles) on a side.
Footnote: (33) In its BMP documents for water budgets and climate change analysis under SGMA, DWR (2016 and 2018) refers to the average change as the central-tendency evaluation. In some locations, DWR also provides precipitation and ET factors for two other scenarios named “drier with extreme warming (DEW)” and “wetter with moderate warming (WMW).” However, precipitation and ET factors for these two scenarios are not available for the Basin.",Page 6-44 / 6.2.4.1,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Only central tendency
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?
Should move the footnote to the main text"
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"Table 6.5-16 summarizes the average, minimum, and maximum values of the annual inflows to groundwater in the Basin for the Year 2042 water budget (with DWR’s 2030 climate change factors). (See Table I-8 in Appendix I for detailed calculations.) These inflows are the same as for the projected water budget without climate change (see Table 6.5-12), except for small reductions in deep percolation from stormwater and from precipitation falling directly within the Basin. The net effect of these changes during the 95-year historical hydrologic period is an average groundwater inflow of 183,550 AFY under the 2030 climate change scenario, compared with 188,500 AFY in the projected groundwater budget without climate change (see Table 6.5-12), which is a difference of 4,950 AFY, or 2.7 percent.
&&
Table 6.5-20 summarizes the average, minimum, and maximum values of the annual inflows to groundwater in the Basin for the Year 2072 water budget (with DWR’s 2070 climate change factors). (See Table I-10 in Appendix I for detailed calculations.) These inflows are the same as for the projected water budget without climate change (see Table 6.5-12), except for reductions in deep percolation from stormwater and from precipitation falling directly within the Basin. The net effect of these changes during the 95-year historical hydrologic period projected forward in time is an average groundwater inflow of 177,100 AFY under 2070 climate change compared with 188,500 AFY in the projected groundwater budget without climate change (see Table 6.5-12), which is a difference of 11,400 AFY, or 6.4 percent.","Page 6-121 / 6.5.3.2
Page 6-132 / 6.5.4.2
Appendix I / Table I-8, I-10",
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"Table 6.5-17 summarizes the average, minimum, and maximum values of the annual outflows from groundwater in the Basin for the Year 2042 water budget (with DWR’s 2030 climate change factors). (See Table I-8 in Appendix I for detailed calculations.) Groundwater pumping is the same as for the projected water budget without climate change (see Table 6.5-13), while riparian ET increases slightly and groundwater discharge to streams decreases slightly using DWR’s 2030 climate change factors. The average groundwater outflow is 185,100 AFY under 2030 climate change, which is 4,750 AFY (2.6 percent) lower than the 189,850 AFY of outflow that occurs in the projected groundwater budget without climate change (see Table 6.5-13).
&&
Table 6.5-21 summarizes the average, minimum, and maximum values of the annual outflows from groundwater in the Basin for the Year 2072 water budget (with DWR’s 2070 climate change factors). (See Table I-10 in Appendix I for detailed calculations.) Groundwater pumping is the same as for the projected water budget without climate change (see Table 6.5-13), while riparian ET increases by 380 AFY and groundwater discharge to streams decreases by 11,350 AFY under 2070 climate change. The average groundwater outflow is 178,900 AFY under 2070 climate change, which is 10,950 AFY (6.0 percent) lower than the 189,850 AFY of outflow that occurs in the projected groundwater budget without climate change (see Table 6.5-13).","Page 6-121 / 6.5.3.2
Page 6-132 / 6.5.4.2
Appendix I / Table I-8, I-10",
Lauren,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"Table 6.5-14 summarizes the average, minimum, and maximum values of the annual surface inflows to the Basin for the Year 2042 water budget. (See Table I-7 in Appendix I for detailed calculations.) These inflows are the same as for the projected water budget without climate change (see Table 6.5-10), with the exception of stormwater generation and stream inflows in the Santa Clara River and its tributaries (including Castaic Creek inflows), all of which are directly varied by DWR’s climate change factors for 2030. Additionally, the net inflow of groundwater to streams changes as the result of the aquifer system’s response to climate-change influences. The net effect of these changes during the 95-year historical hydrologic period projected forward in time is an average surface water inflow of 279,800 AFY under 2030 climate change, compared with an average 289,000 AFY in the projected surface water budget without climate change (a difference of approximately 9,200 AFY, or 3.3 percent).
&&
Table 6.5-18 summarizes the average, minimum, and maximum values of the annual surface inflows to the Basin for the Year 2072 water budget. (See Table I-9 in Appendix I for detailed calculations.) These inflows are the same as for the projected water budget without climate change (see Table 6.5-10), with the exception of stormwater generation and stream inflows in the Santa Clara River and its tributaries (including Castaic Creek inflows), all of which are directly varied by DWR’s climate change factors for 2070. Additionally, the net inflow of groundwater to streams changes as the result of the aquifer system’s response to climate-change influences. The net effect of these decreases during the 95-year historical hydrologic period projected forward in time is an average surface water inflow of 269,400 AFY under 2070 climate change, compared with an average 289,000 AFY in the projected surface water budget without climate change (a difference of approximately 19,600 AFY, or 7.3 percent).","Page 6-117 / 6.5.3.1
Page 6-126 / 6.5.4.1
Appendix I / Table I-7, I-9","1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included? Yes
3. Is there imported water in the water budget? Is this adjusted for climate change? Yes, but said to be the same as projected imported water under the ""no climate change"" scenario (i.e. not adjusted)"
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,"Seawater intrusion is not an issue in the Basin, as it is not a coastal basin. Therefore, no monitoring network or SMCs will be developed for this sustainability indicator.",Page 7-35 / 7.3.4,
Lauren,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"The projected water budgets described in Section 6.5 indicate that if the Basin continues to be operated conjunctively as was modeled for full build-out conditions (i.e., if Saugus Formation pumping is low except during periods of significant curtailments of SWP water), then the Basin can be expected to not be in overdraft, and hence to remain in a sustainable condition with respect to the SGMA criterion of avoiding chronic water level declines in the aquifer system. The results of the projected water budget analyses also indicate that, pursuant to the Basin Operating Plan, the Basin can be pumped at an annual rate of at least 67,500 AFY for multiple dry years without causing chronic water level declines. The number of consecutive dry years that the Basin can be pumped at or above 67,500 AFY without causing chronic water level declines has not been tested or determined. Thus, it is prudent to consider the basin yield volume for the Basin to be at least 52,200 AFY, based on the long-term average amount of pumping in the projected water budget.",Page 6-138 / 6.6,Based on long-term average amount of pumping in projected WB
Sara,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"8.9.1 Undesirable Results
Conditions that are significant and unreasonable that may be an undesirable result include the following:  Water management actions that interfere with existing groundwater remediation efforts or cause plume migration, creating permanent loss of groundwater supply.  Concentrations of regulated contaminants in untreated groundwater water from private domestic or agricultural or municipal wells exceed regulatory thresholds.
 Loss of municipal groundwater supply due to migration of a contaminant plume and inability to pump and treat groundwater or reasonably secure an alternative water supply.  Groundwater pumping that causes concentrations of TDS, chloride, nitrate, and sulfate to exceed WQOs or basin-wide assimilative capacity, described in the 2016 SNMP, or puts new state permits for distribution of recycled water at risk.",Page 8-29 / 8.9.1,"1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? Groundwater quality
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Somewhat
4. Are all impacts of all COCs described? Not detailed"
Martha/Sara,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs? No
3. Are impacts to DACs well analyzed?
"
Martha/Sara,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes? No
3. Are impacts to Tribes well analyzed?
"
Becky/Sara,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"Undesirable results are significant and unreasonable lowering of groundwater levels in the Basin that are characterized as follows: In areas that currently provide essential habitat to UTS (sensitive aquatic species), cessation of surface flow during low-flow conditions in the river channel caused by groundwater extraction would also be considered a significant and unreasonable effect (see Section 8.11)&&&
As a result, significant and unreasonable effects to GDEs would include the following:  Permanent loss or significant degradation of existing riparian or aquatic habitat due to lowered groundwater elevations caused by pumping  Temporary acute loss of aquatic habitat in specific locations critical to sensitive aquatic species due to lowered groundwater elevations caused by pumping A persistent drop in groundwater levels below root zones caused by groundwater pumping could result in permanent loss of GDEs and as such a monitoring program is needed. A permanent loss of GDEs caused by groundwater pumping would be a significant and unreasonable outcome of groundwater extraction when occurring either acutely or over the long term. Monitoring for groundwater levels in areas where GDEs occur would provide an indication of whether the GDEs are affected.&&&
Although the GDE areas have experienced changing conditions, the existing condition supports significant habitat values. As detailed above, trigger levels have been established to inform the need for management actions and allow the SCV-GSA to determine if potential impacts are caused by groundwater extraction or other causes before a significant and unreasonable result occurs. Because of the presence of high-value GDEs in the Basin, the GSP classifies the following as an undesirable result that would occur in the form of a significant and unreasonable effect on GDEs:
 Permanent loss or significant degradation of existing native riparian or aquatic habitat due to lowered groundwater levels caused by groundwater use.
 In areas that currently provide essential habitat to UTS (sensitive aquatic species in the vicinity of I-5 Bridge), cessation of surface flow during low-flow conditions in the river channel caused by groundwater extraction.
It is possible that a sustained drop in groundwater levels below historic lows caused by groundwater use would cause loss of GDEs. Monitoring for groundwater levels will be conducted to avoid a long-term decline in the health of the vegetation and eventual permanent habitat loss. Monitoring of groundwater levels as a proxy to surface flows in these areas is considered important and will be conducted to avoid impacts to UTS and other sensitive aquatic species.&&&
.","Page 8-18 / 8.6.1
Page 13 / Appendix E
Page 8-41/ 8.11.1

","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? Lowering of GW, ISW (No mention of WQ)
3. Are impacts to GDEs well analyzed? Yes in ISW
"
Sara,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"Minimum thresholds pertaining to salts and nutrients measured in groundwater are as follows:
 Concentrations of TDS, chloride, nitrate, and sulfate that exceed WQOs and basin-wide assimilative capacity described in the 2016 SNMP in 20 percent of wells monitored in each management zone. Recognizing that drinking water standards in the LARWQCB Basin Plan are not the only regulatory standard that must be met and that agricultural uses of water are sensitive to concentrations of salts and nutrients, the minimum thresholds for avoiding degradation of groundwater quality also relies on WQOs and assimilative capacities described in the 2016 SNMP (GSSI, 2016). The purpose of the SNMP was to determine the current (ambient) water quality conditions in the Basin and to ensure that all water management practices, including the use of recycled water, are consistent with the WQOs. The SNMP provides the initial framework for water management practices to ensure protection of beneficial uses and allow for the sustainability of groundwater resources consistent with the Basin Plan. The SNMP divides the Basin into six subunits known as management zones (see Figure 8-6)&&&
Thresholds for contaminants (e.g., perchlorate, volatile organic compounds [VOCs]. and PFAS) are not proposed because assessment, source identification, and cleanup of these constituents of concern are regulated under the authority of state agencies, including the Regional Water Quality Control Board, LA Regional Water Quality Control Board (LARWQCB). The GSA does not have the responsibility nor the authority to manage these contaminants, which were present in groundwater prior to the enactment of SGMA in January 2015. However, it is important that concentrations not increase from pumping or from actions taken by the GSA. &&&
The measurable objective pertaining to groundwater quality for private domestic and agricultural wells will be approximately equal to or better than baseline water quality established by the groundwater monitoring program for these wells (as discussed previously, a baseline does not exist; therefore, this is a data gap that must be filled).","Page 8-30 / 8.9.2.2
table 8-3 and 8-4
figure 8-6
Page 8-10 / 8.3.3.4","MTs should be set to federal, state or local MCLs for contaminants
1. Are MT and MO set for COCs? Only MT but not clearly stated No MO is set
2. Do they set MT and MO for all COCs? For Nitrate, TDS, sulfate and Chloride Not perclorate since They have set it to WQO level. But not clear on it"
Sara ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,,"Table 8-3
Table 8-4
Figure 8-6","1. Are MT set at MCL level for COCs? Not clear
2. Are all MT set at MCL level? Not clear
The explanations are very confusing, they haven't mentioned MCL but it is set to WQO level, MTs should be set to federal, state or local MCLs for contaminants

"
Sara,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",Somewhat,"No minimum thresholds have been established for contaminants because state regulatory agencies, including LARWQCB and DTSC, have the responsibility and authority to regulate and direct actions that address contamination.&&&
Urban land uses and users. The degraded groundwater quality minimum thresholds generally benefit the urban water users in the Basin because there are existing regulatory programs and agencies that ensure there is an adequate supply of good quality groundwater for municipal use.
Domestic users. The degraded groundwater quality minimum thresholds for municipal wells benefit the domestic water users in the Basin because these uses share the aquifer with municipal water supply wells. In addition, water quality standards for contaminants, salts, and nutrients are intended to be protective of drinking water uses. &&&","Page 8-29 / 8.9.2.1
Page 8-34 / 8.9.2.5","1. Do they mention impact of groundwater elevation MT on drinking water users? No
2. Do they mention impact of water quality MT on drinking water users? Yes
3. Do they use quantitative data to describe the harm of crossing the MT? No

"
Martha/Sara,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

"
Martha/Sara,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes? No
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to DACs of crossing the MT?
"
Becky/Sara,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"Avoid Depletion of Interconnected Surface Water. As discussed in Section 8.11, a significant and unreasonable condition for depletion of surface water is a pumping-induced reduction in river flow and depth to groundwater that impacts GDEs in the Basin. Section 8.11 also examines the topic of how groundwater levels below historical levels may have an impact on GDEs, including on sensitive aquatic species such as the UTS. Because the minimum thresholds for groundwater levels are lower than historically observed, trigger levels have been established that result in further evaluations that may lead to management actions. These trigger levels are intended to be protective of GDEs if the depth to groundwater falls below historical levels.

&& The groundwater level minimum thresholds have been selected to protect beneficial uses in the Basin while providing a reliable and sustainable groundwater supply. Groundwater modeling results indicate that future pumping in the Basin during extended droughts could reduce groundwater elevations below historically measured levels without causing a chronic lowering of groundwater levels or a chronic reduction of groundwater in storage. There is a potential for lower groundwater levels to impact GDEs at some locations along the Santa Clara River corridor and tributaries. A GDE monitoring and management program that includes triggers, evaluation, and management actions intended to prevent temporary acute impacts and permanent loss of GDEs is presented in Appendix E.

&& As with the minimum thresholds for chronic lowering of groundwater levels at other representative monitoring sites, the minimum thresholds for depletion of interconnected surface water are selected using the groundwater flow model simulation for the year 2042 water budget projection, which simulates the predicted future land use and water demands under 95 years of historical climate conditions that are adjusted for a 2030 level of climate change. Because the minimum thresholds are based on future predicted water levels and are lower than historical levels, a data gap exists regarding the actual response of GDEs to a groundwater elevation that is at or below the historical low water level but above the minimum threshold for interconnected surface water. To provide greater assurance that significant and unreasonable effects on GDEs are avoided, groundwater trigger levels for GDEs are established that are higher in elevation than the minimum thresholds for depletion of interconnected surface water. The GDE trigger levels are incorporated into the monitoring program to provide active monitoring and timely evaluations that are designed to inform management actions to avoid permanent loss of habitat or acute impacts to sensitive aquatic species caused by groundwater extraction.

&& 8.11.2.3 Effects on Beneficial Uses and Land Uses
The GDE triggers levels have been selected to avoid impacts to GDEs in the Basin while providing a reliable and sustainable groundwater supply. Groundwater modeling results indicate that future pumping in the Basin during extended droughts could reduce groundwater levels below historically measured levels without causing chronic lowering of groundwater levels or chronic reduction of groundwater in storage. However, because there is a potential for future groundwater production to impact GDEs during extended drought conditions at some locations along the Santa Clara River corridor and in tributaries to the river within the Basin, a GDE monitoring and management program that includes management triggers (early-warning trigger levels) intended to prevent temporary acute impacts and permanent loss of GDEs is planned, as described in Appendix E
","Page 8-21 / 8.6.2.3
&& Page 8-22 / 8.6.2.5
&& Page 8-42,43 / 8.11.2
&& Page 8-47 / 8.11.2.3
table 8-6","1. Do they mention impact of groundwater elevation MT on GDEs? Yes
2. Do they mention impact of ISW MT on GDEs? Yes
3. Do they use quantitative data to describe the harm of crossing each of the MT? No - the plan does not use quantative data to describe consquences of crossing MTs. The ISW MT is set based on future predicted water levels and the GSA cannot evaulate how ISWs (and GDEs) will be impacted.
"
Sara,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"8.9.3.1 Measurable Objectives Pertaining to Contaminants
Improving groundwater quality is not a requirement under SGMA; however, protecting it from getting worse is important to the beneficial users and uses of the resource in the Basin so that pumping can be maintained at desired levels. Thus, the measurable objective as it relates to contamination is to maintain pumping for beneficial uses consistent with volumes quantified in the applicable UWMP for wet, normal, dry, and multiple dry years. Non-municipal pumping—including private domestic, golf courses, agricultural users, and contaminant remediation pumping—will also be maintained at or above the pumping levels identified in Table 8-5 (from Table 4-6 in the 2020 UWMP).
The measurable objective pertaining to groundwater quality for private domestic and agricultural wells will be approximately equal to or better than baseline water quality established by the groundwater monitoring program for these wells (as discussed previously, a baseline does not exist; therefore, this is a data gap that must be filled).
8.9.3.2 Measurable Objectives Pertaining to Salts and Nutrients
The measurable objective pertaining to salts and nutrients is equivalent to basin-wide WQOs (as described by use type, i.e., agricultural, domestic, municipal) and basin-wide assimilative capacity as described in the Salt and Nutrient Management Plan. (Note, as discussed in Section 7, a data gap exists for private wells that needs to be filled consistent with the Salt and Nutrient Management Plan Monitoring Program.)","Page 8-35 / 8.9.3.1
Table 8-5","1. Does the GSP mention Drinking Water Users for water quality MO? Yes
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs? No
"
Martha/Sara,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs?

"
Martha/Sara,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",No,,,"1. Does the GSP mention Tribes for ISW MO? No
2. Does the GSP mention Tribes for groundwater elevation MO? No
3. Does the GSP mention Tribes for ISW MO? No
4. Do they justify/evaluate the MOs based on Tribal water needs?

"
Becky/Sara,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",Somewhat,"Groundwater modeling indicates that, under future land use, groundwater pumping, and climatic conditions (including climate change), it is possible that short-term reductions in groundwater levels below historical levels may occur. These reductions would be temporary, not chronic. During these short-term periods, there is a potential for lower groundwater levels to have an effect on GDEs at some locations along the Santa Clara River corridor and tributaries. A GDE monitoring and management program, that includes triggers intended to prevent temporary acute impacts and permanent loss of GDEs, is presented in Appendix E.&&&
8.11.3 Measurable Objectives
Measurable objectives for depletion of interconnected surface water, which are listed in Table 8-6, use groundwater levels as a proxy because of the lack of surface water gaging stations and because avoiding impacts to GDEs is the focus for this sustainability indicator. Because there is a lack of appropriately located monitoring wells within the GDE area shown on Figure 8-7, initial measurable objectives (in the form of groundwater levels) have been estimated at the monitoring sites shown on Figure 8-7 by using the calibrated groundwater flow model to estimate the future average groundwater levels at each monitoring location.","Page 8-23 / 8.6.3.2
Table 8-6
Page 8-47 / 8.11.3","1. Does the GSP mention GDEs for ISW MO? Yes
2. Does the GSP mention GDEs for groundwater elevation MO? Yes
3. Do they justify/evaluate the MOs based on GDE water needs? No

"
Meagan,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,"Wells were selected to be included in the water quality monitoring network based on their proximity to beneficial uses of groundwater. This includes the wells identified in Tables 7-7 and 7-8. Similar to monitoring
of chronic declines in groundwater elevations and changes in groundwater storage, the same wells used for those sustainability indicators will be used to monitor for the degraded water quality sustainability indicator.


This element of the GSP monitoring network will rely on existing monitoring programs currently being conducted by SCV Water that are required under existing water supply permits with DDW.
Private wells (e.g., domestic and agricultural) wells are presently not included in the SCV water quality monitoring network, nor does a program otherwise exist to monitor domestic well water quality. This is a data
gap. Because domestic drinking water is a beneficial use of groundwater in the Basin, it will be necessary to develop a baseline of water quality for domestic well water quality in certain parts of the Basin that may be affected by basin-wide pumping or GSA activities in the future. It is hoped that owners of selected domestic wells will volunteer to have their wells sampled and tested. The process for selecting domestic wells to be included in the program are presented in Section 9. Domestic wells included in the program will be sampled and tested for salts and nutrients (TDS, sulfate, nitrate, boron, chloride), VOCs, perchlorate, and, potentially, other constituents such as PFAS.",7-31; Table 7-7 / Section 7,"1. How were WQ RMS listed? (CASGEM ID, lat/long, described) Lat/long
2. How many WQ RMS were we able to map? (all, some, none) All
3. Of those mapped, was there a well within 1 mile of DACs? Yes
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes


The network  represents some DAC block groups in the basin but not all. Representative monitoring network for water quality fails to represent SDAC and DAC block groups in one part of the basin near the town of Newhall as well as a few other small DAC block group areas in the basin. . "
