Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"3.3.1.1 Undesirable Results 
Chronic lowering of groundwater levels is considered significant and unreasonable when a significant number of private, agricultural, industrial, or municipal production wells cannot pump enough groundwater to supply beneficial uses. SGMA defines undesirable results related to groundwater levels as chronic lowering of groundwater levels indicating a significant and unreasonable depletion of supply if continued over the planning and implementation horizon. What constitutes ‘significant and unreasonable’ for lowering of groundwater levels was evaluated for the Sierra Valley Subbasin and used to assign the criteria discussed in this section. The lowering of water levels during a period of drought is not the same as (i.e., does not constitute) “chronic” lowering of groundwater levels if extractions and groundwater recharge  are managed as necessary to ensure that reductions in groundwater levels or storage during droughts are offset by increases in groundwater levels or storage during other periods. 
Potential impacts and the extent to which they are considered significant and unreasonable were determined by the GSAs with input by technical advisors and members of the public. During development of the GSP, potential undesirable results identified included:  Domestic, public, or agricultural wells going dry.  Reduction in the pumping capacity of existing wells.  Increase in pumping costs due to greater lift.  Need for deeper well installations or lowering of pumps.  Financial burden to local agricultural interests.  Land subsidence. Adverse impacts to environmental uses and users, including reduced interconnected surface water (ISW) or decline of groundwater-dependent ecosystems (GDEs). To the best of our knowledge, undesirable results occurring as the result of groundwater level 120 declines have been minor and manageable within the Subbasin.&&&
3.3.1.1.1 Identification of Undesirable Results 
Operationally, an undesirable result for the groundwater level SMC would occur when more than 25% (10 or more of the 37 wells) of RMPs for groundwater levels in the Subbasin fall below their MT for two consecutive years. [This value maybe be modified based on stakeholder input] No further federal, state, or local standards exist for chronic lowering of groundwater elevations.
3.3.1.1.2 Potential Causes of Undesirable Results
Potential causes of Undesirable Results related to Chronic Lowering of Groundwater Levels include increased pumping and/or reduced recharge. The current primary use of groundwater in the SV Subbasin is for agriculture, thus increased agricultural groundwater pumping could occur if water use per acre on irrigated land increases or if new land is put into agricultural production. Although groundwater pumping for domestic uses is relatively small, housing development pressure within the Subbasin could lead to an increase in groundwater use. Reduced recharge could occur due to increased agricultural irrigation efficiency, due to development, and/or due to climate change that could result in decreased precipitation,  decreased surface water inflows from contributing watersheds, reduced cross-boundary flows, and/or increased evapotranspiration (ET). 
Climate change is expected to increase average annual temperatures, reduce snowpack, and intensify rainfall events while also extending dry periods. During prolonged dry periods, reduced snowpack and higher temperatures may decrease both the total runoff from snowmelt, and the period over which this runoff occurs. The reduction in runoff from the surrounding uplands can reduce stream recharge to the Subbasin, which may reduce groundwater levels provided constant extraction (Chapter 2.2.3 Water Budget). However, during more intense wet periods that may occur as a result of climate change, increased recharge and runoff in the surrounding uplands may have the opposite effect and increase groundwater levels. 
3.3.1.2 Effects on Beneficial Uses and Users 
Undesirable results would prevent private, agricultural, industrial, or municipal production wells from supplying groundwater to meet their water demands. Due to seasonal replenishment of groundwater levels and lack of long-term overdraft, chronic well outages are not expected in the SV Subbasin. These qualitative assessments are supported by quantitative well impact analysis that suggests minimal impacts at proposed MTs. The following provides greater detail regarding the potential impact of decreased groundwater levels on several major classes of beneficial users: Municipal Drinking Water Users: Undesirable results due to declining groundwater levels can adversely affect current and projected municipal users, causing increased costs for potable water supplies, and the potential for rationing. Rural and/or Agricultural Residential Drinking Water Users: Seasonal low groundwater levels can cause shallow domestic and stock wells to go dry, which may cause seasonal well outages and restrict water access during periods of highest crop or pasture water demand.
&&&
Based on the water quality assessment, constituents of concern in the SV Subbasin were deemed to include nitrate, total dissolved solids (TDS), arsenic, boron, pH, iron, manganese, and MTBE. SMCs are defined for two constituents: nitrate and TDS. 
Arsenic, boron, pH, iron, and manganese are impacted significantly by natural processes and 508 local geological conditions that are not controllable by the GSAs through groundwater 509 management processes. Therefore, SMCs are not defined for these constituents. Additionally, as detailed in Section 2.2.2.4, MTBE have diminished substantially over the last 10 years: from 2016 to 2020 no exceedances of the 5 μg/L SMCL occurred and the highest concentration measured during this period was 0.7 μg/L), and therefore no SMC is defined for this constituent, and moreover it is associated with contaminated sites that have dedicated monitoring and cleanup and is not likely a risk for future contamination.
&&&
3.3.4.1.1 Potential Causes of Undesirable Results 
Future monitored activities or conditions with potential to affect water quality may include significant changes in location and magnitude of groundwater pumping or changes to planned and incidental groundwater recharge mechanisms sufficient to change the flow and transport of subsurface contaminants. Altering the location or rate of groundwater pumping could change the direction of groundwater flow which may redirect existing contaminant plumes, or plumes that may develop in the future, thus potentially compromising ongoing remediation efforts. Similarly, recharge activities could alter hydraulic gradients which could result in the downward movement of contaminants into groundwater or move existing groundwater contaminant plumes towards supply wells.
Sources and activities that may lead to undesirable groundwater quality include industrial contamination, pesticides, sewage, animal waste, and other wastewaters, and natural causes. Fertilizers and other agricultural activities can elevate concentrations of constituents such as nitrate and TDS. Wastewater, such as sewage from septic tanks and animal waste, can also  elevate nitrate and TDS concentrations. Natural causes, such as local volcanic geology and soils), can elevate concentrations of arsenic, boron, iron, manganese, pH, and TDS. The GSAs cannot control and are not responsible for natural causes of groundwater contamination but are responsible for how project and management actions may impact groundwater quality (e.g., 583 through mobilization of naturally occurring contaminants).
&&&
The potential impact of poor groundwater quality on major classes of beneficial users is now discussed: 
 Municipal Drinking Water Users: Under California law, agencies that provide drinking water are required to routinely sample groundwater wells and compare the results to state and federal drinking water standards for individual constituents. Groundwater  quality that does not meet state drinking water standards may render the water unusable or require additional treatment, carried out by the agency. Impacted municipal supply  wells may potentially be taken offline until a solution is found, depending on the constituents detected and the configuration of the municipal system in question. This reduces the reliability of the overall water supply system during the rehabilitation period. 
 Rural and/or Agricultural Residential Drinking Water Users: Residential structures not located within the service areas of a local municipal water agency or private water supplier will typically obtain water supply from private domestic groundwater wells. Unless the number of connections serviced by the well is sufficiently large, the well will  not have a regulatory groundwater quality testing requirement. Thus, groundwater quality at such wells may be unknown unless the landowner has initiated testing and  shared the data with other entities. Degraded water quality in such wells can lead to rural residential groundwater use that poses health consequences, does not meet potable water standards, and results in the need for installation of new or modified domestic wells and/or well-head treatment that provides acceptable quality groundwater.&&&
Undesirable Results for groundwater 708 quality occur when any well in the RMP exceeds MTs for nitrate or TDS at a number of 709 wells greater than the number of wells that show exceedances at the time of writing 710 (2021-09-01).
","Page 3-6 / 3.3.1.1
Page 3-7 / 3.3.1.1.1
Page 3-7 / 3.3.1.1.2
Page 3-7 / 3.3.1.2
Page 3-22 / 3.3.4
","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? Yes
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Yes
4. Are all impacts of all COCs described? just TDS and NItrate since the rest are naturally occuring and MTBE is diminishing over time 
Based on graphs in WQ section pH, maganese, Iron and Boron were in high lvls exceeding MCL, it would be best to set SMC for these constitutes as well.",
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs?
3. Are impacts to DACs well analyzed?
",
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Tribes for UR? NA
2. Which URs mention Tribes?
3. Are impacts to Tribes well analyzed?
",
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"The sustainability goal incorporates managing groundwater conditions for each of the applicable sustainability indicators in the Subbasin so that:   Groundwater elevations and groundwater storage do not significantly decline below their historically measured range (i.e., January 2015 levels), thereby protecting the existing well infrastructure from impacts, protecting groundwater-dependent ecosystems, and avoiding significant streamflow depletion due to groundwater pumping.&&&
3.3.1.1 Undesirable Results 
Chronic lowering of groundwater levels is considered significant and unreasonable when a significant number of private, agricultural, industrial, or municipal production wells cannot pump enough groundwater to supply beneficial uses. SGMA defines undesirable results related to groundwater levels as chronic lowering of groundwater levels indicating a significant and unreasonable depletion of supply if continued over the planning and implementation horizon. What constitutes ‘significant and unreasonable’ for lowering of groundwater levels was evaluated for the Sierra Valley Subbasin and used to assign the criteria discussed in this section. The lowering of water levels during a period of drought is not the same as (i.e., does not constitute) “chronic” lowering of groundwater levels if extractions and groundwater recharge  are managed as necessary to ensure that reductions in groundwater levels or storage during droughts are offset by increases in groundwater levels or storage during other periods. 
Potential impacts and the extent to which they are considered significant and unreasonable were determined by the GSAs with input by technical advisors and members of the public. During development of the GSP, potential undesirable results identified included:  Domestic, public, or agricultural wells going dry.  Reduction in the pumping capacity of existing wells.  Increase in pumping costs due to greater lift.  Need for deeper well installations or lowering of pumps.  Financial burden to local agricultural interests.  Land subsidence. Adverse impacts to environmental uses and users, including reduced interconnected surface water (ISW) or decline of groundwater-dependent ecosystems (GDEs). To the best of our knowledge, undesirable results occurring as the result of groundwater level 120 declines have been minor and manageable within the Subbasin.&&&
3.3.1.2 Effects on Beneficial Uses and Users 
Environmental Uses: Lowering of groundwater levels may result in significant and  unreasonable reduction of groundwater flow toward streams and impacts to groundwater dependent ecosystems. This would adversely affect ecosystem functions related to 169 baseflow and stream temperature, as well as resident species.&&&
3.3.3.2 Effects on Beneficial Uses and Users 
Undesirable Results would affect agricultural and environmental uses and users, as well as the economy and tourism. Many agricultural users rely heavily on surface water to irrigate pasture.  Ongoing or increased groundwater pumping could alter the horizontal and vertical gradients that affect the rates and direction of groundwater flow. Streams and GDEs could switch from gaining to losing if groundwater levels decline past critical thresholds, which would result in less available surface water for irrigation, and stream losses into shallow aquifers. In addition to affecting the quantity of water available, it is possible that water quality may also be impacted. ISW provides habitat for priority species, thus ISW depletion may impact these beneficial users.  Late summer and early fall are particularly important, as some ISW streams may depend on late season groundwater discharge to support baseflow when snowmelt and surface runoff are at a  minimum. ISW depletion could not only decrease the availability, but also the quality of habitat. In late summer and fall conditions, upwelling of relatively cool groundwater near springs and flowing wells helps maintain surface water temperature from warming excessively and  negatively impacting priority species. In Sierra Valley, where ISW depletion may impact sensitive species is poorly understood. Monitoring of species diversity, populations, and available habitat occurs, but is insufficient to fully understand the impacts of ISW depletion on such environmental systems. Widespread monitoring and documentation needs are discussed further in Section 3.4.1.4.&&&
The potential impact of poor groundwater quality on major classes of beneficial users is now discussed: 
Environmental Uses: In gaining streams, poor quality groundwater may result in  contaminant migration which may impact groundwater dependent ecosystems or instream environments, and the species therein.
","Page 3-5 / 3.2
Page 3-6 / 3.3.1.1
Page 3-8 / 3.3.1.2
Page 3-17 / 3.3.3.2
Page 3-25 / 3.3.4.2","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? GW elevation, quality and ISW
3. Are impacts to GDEs well analyzed?they have done a good job on GW elevation (for domestic and GDE) not on GW quality
",
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"The selected MTs for the concentration of TDS and nitrate, and their associated regulatory 707 thresholds, are listed in Table 3.3.4-1. Importantly, Undesirable Results for groundwater 708 quality occur when any well in the RMP exceeds MTs for nitrate or TDS at a number of 709 wells greater than the number of wells that show exceedances at the time of writing 710 (2021-09-01). Exceedances already exist at some RMPs and these exceedances will likely 711 continue into the future. The MT for the number of allowed exceedance wells is therefore equal 712 to the current number of wells with exceedances (none for nitrate, and three for TDS). The 713 identification of Undesirable Results is therefore based on the number of wells to have 714 exceedances for each nitrate and TDS, not necessarily the same wells. As denoted in 715 Table 3.3.4-1 and Table 3.3.4-2, there are no wells with exceedances of the nitrate MT, and 716 three wells with exceedances of the TDS MT. For example, an MTs for nitrate and TDS are zero 717 and three wells respectively, and an Undesirable Result would occur if one well showed a 718 nitrate exceedance, or if four wells showed a TDS exceedance.&&&
3.3.4.6 Measurable Objectives 750
MOs are defined under SGMA as described previously in Section 3.1 and represent the desired condition to be achieved to satisfy each Sustainability Indicator. Within the Subbasin, the MOs for water quality are established to provide an indication of desired water quality at levels that are sufficiently protective of beneficial uses and users. MOs differ from triggers in that they define concentrations that will allow the Subbasin to achieve its sustainability goal within 20 years of Plan implementation. For nitrate and TDS, MOs are defined on a well-specific basis, with consideration for historical water quality data. 
3.3.4.6.1 Description of Measurable Objectives 
The MOs for wells within the water quality monitoring network where concentrations have historically been below the MTs for water quality, are the highest measured concentrations during the period 1990 to July 2020. For wells where the concentrations have historically  exceeded or equaled 90% of the MT, the MO is instead 90% of the MT. For newly installed or newly monitored wells, the MO will be preliminarily set to the first measured concentration until  more data is available to set more informed SMC. As with wells that have historically been monitored, if this concentration exceeds or equals 90% of the MT, the MO will instead be 90% of the MT. In instances where the highest measured concentration of nitrate is a non-detect  value, the MO is defined as 0.05 mg/L. 
Specifically, for nitrate and TDS, the MO for the monitoring network is for individual wells not to exceed the MO for two consecutive years. The MOs for nitrate and TDS at proposed representative monitoring points within the SV Subbasin are listed in Table 3.3.4-2.","Page 3-27 / 3.3.4.5
Table 3.3.4-1
Figure 3.3.4-1
Page 3-29 / 3.3.4.6
Table 3.3.4.2","1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? No for TDS and Nitrate, they haven't set MT or MO for naturally occuring constitutes.",
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"The selected MTs for the concentration of TDS and nitrate, and their associated regulatory thresholds, are listed in Table 3.3.4-1. Importantly, Undesirable Results for groundwater quality occur when any well in the RMP exceeds MTs for nitrate or TDS at a number of wells greater than the number of wells that show exceedances at the time of writing  (2021-09-01). Exceedances already exist at some RMPs and these exceedances will likely continue into the future. The MT for the number of allowed exceedance wells is therefore equal  to the current number of wells with exceedances (none for nitrate, and three for TDS). The identification of Undesirable Results is therefore based on the number of wells to have exceedances for each nitrate and TDS, not necessarily the same wells. As denoted in Table 3.3.4-1 and Table 3.3.4-2, there are no wells with exceedances of the nitrate MT, and three wells with exceedances of the TDS MT. For example, an MTs for nitrate and TDS are zero and three wells respectively, and an Undesirable Result would occur if one well showed a nitrate exceedance, or if four wells showed a TDS exceedance.","Page 3-27 / 3.3.4.5
Table 3.3.4-1
Figure 3.3.4-1","1. Are MT set at MCL level for COCs? they have set MT at MCL lvl based on table 3.3.4-1 but they say they set MT at exceedance of MT at number of wells greaterr than number of wells exceeding already.
2. Are all MT set at MCL level? 

",
WQ,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",Somewhat,"3.3.1.4 Information and Methodology Used to Establish Minimum Thresholds and Measurable Objectives, and Interim Milestones
Groundwater level SMC represent the analysis of best-available data at the time of writing and will be evaluated in subsequent plan updates. In establishing MTs for groundwater level decline,  the following information was considered: Feedback about groundwater level decline concerns from stakeholders. An assessment of available historical and current groundwater level data from monitoring wells in the Subbasin. An assessment of trends in groundwater level at selected wells with adequate data to perform the assessment. Potential impact to ISW, GDEs, and other unidentified areas.Input from stakeholders resulting from the consideration of the above information in the  form of recommendations regarding MTs and associated management actions. MTs for groundwater levels were then determined by historical analysis of groundwater level monitoring data from January 2000 to June 2021, setting preliminary SMC, evaluating the impact of those SMC on beneficial users of groundwater (e.g., ISW, GDEs, wells), and iterating to determine the projected SMC that would avoid significant and unreasonable impacts. Importantly, undesirable results due to excessive lowering of groundwater levels have been minor and manageable in the SV Subbasin, which implies that groundwater levels near historical lows should not cause undesirable results.
To establish SMC a three-step process was followed at each representative monitoring point (RMP). First, the January 2020 to current trend of groundwater levels were linearly projected to January 2032, corresponding to 10 years after GSP submission. Second, the projected groundwater level was compared to the lowest groundwater elevation observed after January 2015. Third, the minimum of the values compared in step two were then reduced by a buffer equal to 10% of the January 2000 to current range of groundwater levels observed at each monitoring point to arrive at the MT. MTs were then rounded down to the nearest integer to ease interpretability. RMPs that show an increase in groundwater level use the observed minimum level as the MT. These SMC effectively give the Subbasin time to respond to corrective action. The 10% buffer allows for operational flexibility to account for potential extreme climate conditions and to accommodate practicable triggers. The analysis for the RMPs is presented in Figure 3.3.1-1. On the figure, the measured groundwater levels are black solid lines, the MT is represented as a red horizontal solid line, the MO is shown as a blue horizontal solid line, and the IMs are grey horizontal dashed lines. The two vertical green dashed lines on each sub-plot demark January 2015 and January 2032. Note that all subplots share the same x-axis, but have different y-axis scales. RMPs capture the shallow and deep zones of the aquifer. 
Next, these MTs were assessed in terms of potential impact to various beneficial users of  groundwater including shallow wells (e.g., domestic, public, agricultural, and industrial), groundwater dependent ecosystems, and interconnected surface water.
1. Avoidance of impacts to shallow wells: To estimate the impacts to shallow wells, a simulated groundwater table generated from the groundwater level MTs was compared to well completion report data. Assuming all MTs are simultaneously reached across the basin – a theoretical worst case and unlikely scenario – only 6 to 10 domestic wells (2%)  are impacted, and no other well types are impacted. This finding is consistent with the  fact that most wells are relatively deep compared to present-day groundwater levels and groundwater level MTs. Thus, the MTs presented herein protect shallow wells. A detailed discussion of the well impact analysis is presented in Appendix 3-1.
&&&","Page 3-8 / 3.3.4.1
figure 3.3.1-1 
Figure 3.3.1-2
Figure 3.3.1-3
Table 3.3.1-1
Appendix 3-1","1. Do they mention impact of groundwater elevation MT on drinking water users? Yes
2. Do they mention impact of water quality MT on drinking water users? No
3. Do they use quantitative data to describe the harm of crossing the MT? Yes on GW elevation, no on gw quality

",
Stakeholder & WQ,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT? 

",
Stakeholder & WQ,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on Tribes? NA
2. Do they mention impact of water quality MT on Tribes? NA
2. Do they mention impact of ISW MT on Tribes? NA
4. Do they use quantitative data to describe the harm to Tribess of crossing the MT?
",
ISW/GDE & WQ,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Yes,"3.3.1.4 Information and Methodology Used to Establish Minimum Thresholds and Measurable Objectives, and Interim Milestones
Groundwater level SMC represent the analysis of best-available data at the time of writing and will be evaluated in subsequent plan updates. In establishing MTs for groundwater level decline,  the following information was considered: Feedback about groundwater level decline concerns from stakeholders. An assessment of available historical and current groundwater level data from monitoring wells in the Subbasin. An assessment of trends in groundwater level at selected wells with adequate data to perform the assessment. Potential impact to ISW, GDEs, and other unidentified areas.Input from stakeholders resulting from the consideration of the above information in the  form of recommendations regarding MTs and associated management actions. MTs for groundwater levels were then determined by historical analysis of groundwater level monitoring data from January 2000 to June 2021, setting preliminary SMC, evaluating the impact of those SMC on beneficial users of groundwater (e.g., ISW, GDEs, wells), and iterating to determine the projected SMC that would avoid significant and unreasonable impacts. Importantly, undesirable results due to excessive lowering of groundwater levels have been minor and manageable in the SV Subbasin, which implies that groundwater levels near historical lows should not cause undesirable results.
To establish SMC a three-step process was followed at each representative monitoring point (RMP). First, the January 2020 to current trend of groundwater levels were linearly projected to January 2032, corresponding to 10 years after GSP submission. Second, the projected groundwater level was compared to the lowest groundwater elevation observed after January 2015. Third, the minimum of the values compared in step two were then reduced by a buffer equal to 10% of the January 2000 to current range of groundwater levels observed at each monitoring point to arrive at the MT. MTs were then rounded down to the nearest integer to ease interpretability. RMPs that show an increase in groundwater level use the observed minimum level as the MT. These SMC effectively give the Subbasin time to respond to corrective action. The 10% buffer allows for operational flexibility to account for potential extreme climate conditions and to accommodate practicable triggers. The analysis for the RMPs is presented in Figure 3.3.1-1. On the figure, the measured groundwater levels are black solid lines, the MT is represented as a red horizontal solid line, the MO is shown as a blue horizontal solid line, and the IMs are grey horizontal dashed lines. The two vertical green dashed lines on each sub-plot demark January 2015 and January 2032. Note that all subplots share the same x-axis, but have different y-axis scales. RMPs capture the shallow and deep zones of the aquifer. 
Next, these MTs were assessed in terms of potential impact to various beneficial users of  groundwater including shallow wells (e.g., domestic, public, agricultural, and industrial), groundwater dependent ecosystems, and interconnected surface water.
 2. Avoidance of impacts to GDEs: [this section may be modified to provide more explanation of the analysis conducted] MOs and MTs for each well were evaluated in  terms of their impact on GDEs. Where there were no GDEs within a 1-mile radius of the monitoring point the MO and MT were not changed. Because there is no record of the extent of GDEs through time, the Normalized Difference Vegetative Index (NDVI, also discussed in Chapter 2) of mapped GDE polygons was used to assess the linkage between groundwater elevation and GDE health. If a statistically significant relationship exists between depth to groundwater and NDVI the potential impact of MO and MT values was assessed for the monitoring well. For wells screened at more than one depth, only the shallowest screening interval was used. The degree to which NDVI recovered following water elevations close to the MT was investigated to ensure that historical water elevations near the MT did not negatively impact the GDEs (see Chapter 2 for details on GDE NDVI). Where possible, MTs were adjusted to be within the historical range of groundwater elevations so that the impact on GDEs was known. For riverine GDEs, the MT was adjusted to within 10 ft of the ground to promote ISW where reasonable. Based on a review of historical NDVI and water surface elevation, MOs and MTs were adjusted at 4 representative monitoring point (RMP) wells to conservatively limit impacts to GDEs (RMP IDs 93, 209, 291, and 300; RMPs and their associated SMCs are listed in Table 3.3.1-1, map with well locations to be added). The remainder of the wells either had no GDEs within 1 mile of the RMP, did not have a statistically significant relationship between NDVI and groundwater elevation, had groundwater depths > 30 ft below ground surface, or had relatively robust NDVI at the MO and MT. For RMP 93, groundwater elevations at or below the previous MT caused declines that persisted for more than 1 year. The MT was raised by 1 ft to a groundwater elevation above this threshold where impacts to NDVI did not persist. The MO was increased by 1 ft RMP 93 to more closely reflect the minimum groundwater elevation at which NDVI reached its highest value (0.6). Because RMP 93 is adjacent to the large wetland in the western portion of the basin, the MO and MT were conservatively adjusted to limit impacts to this GDE, despite the large depth of the well. For RMP 209 the MO was adjusted to be within 10 ft of the ground surface to support  ISW. For RMP 291 the MO and MT were adjusted by < 1ft. The MO was adjusted to 6 ft below ground surface to reflect high groundwater levels in 2006, 2017, and 2019. Finally, the MT was increased to 10ft below ground surface to support ISW. For RMP 300, the MT was adjusted to the 2010-2015 low value and the MO not changed. This well only has groundwater data from 2005-present and more detailed monitoring of GDE health relative to groundwater elevation will help to understand linkages between GDEs and groundwater elevation at this site. 
3. Avoidance of impacts to ISW: Groundwater level MTs near interconnected surface water (ISW) are set no lower than historically observed low groundwater levels to maintain hydraulic gradients and prevent ISW depletion that exceeds previously experienced depletion (Section 3.3.3.4). The difference between Fall 2015 groundwater levels and MTs varies by location in the basin, and ranges from 0 to 13 feet as displayed on Figure 3.3.1-2.
&&&
3.3.3.4 Information and Methodology Used to Establish Minimum Thresholds and Measurable Objectives 
3.3.3.4.1 Groundwater Elevations as a Proxy for Depletion of Interconnected Surface Water Minimum Thresholds
Depletion of Interconnected Surface Water as a volume or rate is difficult to quantify in Sierra Valley due to data gaps. Groundwater monitoring data is lacking near ISW, and there are no continuous streamflow or stage gages within the basin. Data collected by the DWR Watermaster for Sierra Valley is only done in preparation for and during the irrigation season with periodic measurements on up to 12 different tributaries. Due to the discontinuous nature of  these measurements, simple mass-balance approaches to ISW depletion estimation are infeasible. 
Estimation of ISW depletion is in development and will be achieved through the use of the Sierra Valley integrated surface water-groundwater model. Two different scenarios will be evaluated: with and without pumping. All other model inputs will remain the same between the two scenarios. Streamflow results will be compared, and the difference, measured as a volume or rate, is the amount of surface water depletion due to groundwater pumping. In lieu of results from this integrated surface and groundwater model, we conservatively set ISW SMC to maintain hydraulic gradients near ISW. 
Groundwater elevations may be used as a proxy for a sustainability indicator if there is a  significant correlation between the sustainability indicator in question and groundwater elevations. Groundwater elevations directly control the stream-aquifer hydraulic gradient, and thus, the magnitude of ISW depletion. In the absence of high-confidence estimates of streamflow depletion, but reasonable groundwater level data, we set conservative MTs near ISW and GDEs that would maintain groundwater elevations above historically observed lows and thus reduce the risk that hydraulic gradients between surface and groundwater do not reverse or steepen. In other words, these conservative groundwater level MTs protect ISW from experiencing depletion in excess of historically observed values by controlling stream-aquifer hydraulic gradients. To protect priority species that rely on ISW, MTs are set for existing monitoring wells that are located nearest to GDEs and ISW. RMPs associated with ISW or GDEs that support priority species are assigned a groundwater level MT equal to the lowest reading since January 2000 (Figure 3.3.3-1, Figure 3.3.3-2, and Table 3.3.3-1). [values may be modified based on stakeholder input] All ISW RMPs except 37 and 364 are contained in the groundwater level RMP network.

","Page 3-8 / 3.3.4.1
figure 3.3.1-1 
Figure 3.3.1-2
Figure 3.3.1-3
Table 3.3.1-1
Page 3-18 / 3.3.3.4.1
Table 3.3.3-1
figure 3.3.3-1
Figure 3.3.3-2","1. Do they mention impact of groundwater elevation MT on GDEs? Yes
2. Do they mention impact of ISW MT on GDEs? They have data gaps regarding ISW, however they have set MT and MO, presented in table 3.3.3-1 and Figure 3.3.3-1
3. Do they use quantitative data to describe the harm of crossing each of the MT? Yes for gw elevation, somehow on ISW

",
