Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
Sara,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"
This quantitative measure assures that water quality remains constant and does not increase by  more than 15% per year, on average over ten years, in more than 25% of wells in the monitoring network. It also assures that water quality does not exceed maximum thresholds for concentration, MT, in more than 25% of wells in the monitoring network. 

Municipal DrinkingWater Users – Under California law, agencies that provide drinking water are required to routinely sample groundwater from their wells and compare the results to state and federal drinking water standards for individual chemicals. Groundwater quality that does not meet state drinking water standards may render the water unusable or may cause increased costs for treatment. For municipal suppliers, impacted wells may potentially be taken offline until a solution is found, depending on the configuration of the municipal system in question. Where this temporary solution is feasible, it will add stress to and decrease the reliability of the overall system. • Rural and/or Agricultural Residential Drinking Water Users - Residential structures not located within the service areas of the local municipal water agency will typically have private domestic groundwater wells. Such wells may not be monitored routinely and groundwater quality from those wells may be unknown unless the landowner has initiated testing and shared the data with other entities. Degraded water quality in such wells can lead to rural residential use of groundwater that does not meet potable water standards and results in the need for installation of new or modified domestic wells and/or well-head treatment that will provide groundwater of acceptable quality.
The following provides greater detail regarding the potential impact of declining groundwater levels on several major classes of beneficial users: • Municipal Drinking Water Users – Undesirable results due to declining groundwater levels can adversely affect current and projected municipal users, causing increased costs for potable water supplies. • Rural and/or Agricultural Residential Drinking Water Users – Falling groundwater levels can cause shallow domestic and stock wells to go dry, which may require well owners to drill deeper wells. Additionally, the lowering of the water table may lead to decreased groundwater quality drinking water wells.","Page 36 / 3.4.1.1
Page 50-51 / 3.4.4.1","1. Do they mention Drinking water users for UR? yes
2. Which URs mention Drinking Water Users? groundwater elevations and groundwate quality
3. Are impacts to Drinking Water users well analyzed?  No (mention well elevation and quality impacts)
4. Are all impacts of all COCs described? No

more details on impacts on water quality is needed. None of COC's is mentioned. ALthough they mention the water quality shouldn't increase more than 15% over 10 years but specifically which COC? (all of them?)",
Martha/Sara,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs? NA
3. Are impacts to DACs well analyzed? NA

NO mention of DAC in this chapter",
Martha/Sara,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes? NA
3. Are impacts to Tribes well analyzed? NA

No mention of Tribes in this Chapter",
Becky/Sara,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"During development of the GSP, potential undesirable results identified include: • Excessive number of domestic, public, or agricultural wells going dry. • Excessive reduction in the pumping capacity of existing wells. • Excessive increase in pumping costs due to greater lift. • Excessive need for deeper well installations or lowering of pumps. • Excessive financial burden to local agricultural interests. • Adverse impacts to environmental uses and users, including interconnected surface water and groundwater-dependent ecosystems (GDEs).&& The depletion of interconnected surface water is considered significant and unreasonable when there is a significant impact to environmental and agricultural uses of surface water in the Basin. Potential impacts and the extent to which they are considered significant and unreasonable include: • Inadequate flows to support riparian health and ecosystems. 
&&Environmental Uses – Lowered groundwater levels may result in significant and unreasonable reduction of groundwater flow toward streams and groundwater dependent ecosystems. This would adversely affect their ecological habitats and resident species. This would adversely affect ecosystem functions related to baseflow and stream temperature, as well as resident species.
&&&&
Environmental Uses – Poor quality groundwater may result in migration of contaminants which could impact groundwater dependent ecosystems or instream environments, and their resident species, to which groundwater contributes.&&&
• Environmental Land Uses and Land Users - depletions of interconnected surface watermay negatively affect the following: near-stream habitats for plant and animal species; instream ecosystems, including habitat necessary for reproduction, development, and migration of fish and other aquatic organisms; terrestrial ecosystems reliant on surface water; and wildlife that rely on surface waters as a food or water source. Additionally, low flow conditions can result in increased stream temperature that can be inhospitable to aquatic organisms, including anadromous fish. Low streamflow can also lead to increased concentrations of nutrients which can result in eutrophication.","Page 35 / 3.4.1.1                     Page 41 / 3.4.3.1;                      Page 36 / 3.4.1.1
Page 51 / 3.4.4.1
Page 42 / 3.4.2.1           ","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? groundwater quality, groundwater elevations, ISW
3. Are impacts to GDEs well analyzed?


The answer on water quality is very generalized. More detail is needed on the impact of GDE",
Sara,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for any identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"Maximum thresholds for groundwater quality in the Basin were defined using existing groundwater quality data, beneficial uses of groundwater in the basin, existing regulations, including water quality objectives under the Basin Plan, Title 22 Primary MCLs, and Secondary MCLs, and consultation with the GSA advisory committee and stakeholders (see Section 2.2.2.3.). Resulting from this process, SMCs were developed for two constituents of concern in the Basin: nitrate, and specific conductivity. Although benzene is identified as a potential constituent of concern in Section 2.2.2.3, no SMC is defined for the constituent as current benzene data is associated with leaking underground storage tanks (LUST) where the source is known, and monitoring and remediation are in progress. These sites will be taken into consideration with projects and management actions undertaken by the GSA, as applicable. Arsenic, boron, iron, manganese, and pH do not have an SMC because they are naturally occurring. The selected maximum thresholds for the concentration of each of the two constituents of concern and their associated regulatory thresholds are shown in Table 9.Table 9: Constituents of concern and the associated maximum thresholds. Maximum thresholds also include a 15 percent average increase per year over ten years in no more than 25 percent of wells, and no more than 25 percent of wells exceeding the maximum threshold for concentration listed here","Page 52 / 3.4.4.2
Table 9","1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? No, they don't set MT for naturally occuring contaminants in the basin, including arsenic, boron, iron, manganese and pH.

They have MT for NItrate and specific conductivity, They haven't considered the other ones because they mention they are naturally occuring. And for Benzene they say it is being monitored and remedition is in progres. however, even if it is being taken care of it would be useful to set an MT and MO for it",
Sara ,,,All,2,Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question.,No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"The GSA will use concentrations of the identified constituents of concern as triggers for preventive action, in order to proactively avoid the occurrence of undesirable results. Trigger values and associated definitions for specific conductivity are the values and definitions listed in the Basin Plan. The Basin Plan specifies two upper limits for specific conductivity, a 50% upper limit, or 50 percentile value of the monthly means for a calendar year and a 90% upper limit or 90 percentile values for a calendar year. The triggers provided in Table 9 for nitrate correspond to half and 90% of the Title 22 MCL. Method for Quantitative Measurement of Maximum Thresholds Groundwater quality will be measured in representative monitoring wells as discussed in Section 3.3.4.1. Statistical evaluation of groundwater quality data obtained from available water quality data obtained from the monitoring network will be performed and evaluated using a water quality value using the equation above. The maximum threshold for concentration values are shown in Table 9 and Figure 11. Figure 11 shows example “thermometers” for each of the identified constituents of concern in Shasta Valley Groundwater Basin with the associated maximum thresholds, range of measurable objectives, and triggers. 

&&& Measurable objectives are defined under SGMA as described above in Section 3.1. Within the Basin, the measurable objectives for water quality are established to provide an indication of desired water quality at levels that are sufficiently protective of beneficial uses and users. Measurable objectives are defined on a well-specific basis, with consideration for historical water quality data. The groundwater quality measurable objective for wells within the GSA’s monitoring network, where the concentrations of constituents of concern historically have been below the maximum thresholds for water quality in recent years, is to continue to maintain concentrations at or below the current range, as measured by long-term trends. The measurable objective is defined using the identified constituents of concern, nitrate and specific conductivity. Specifically, for these COCs, the measurable objective is to maintain groundwater quality at a minimum of 90% of wells monitored for water quality within the range of the water quality levels measured over the past 30 years (1990-2020). In addition, no significant increasing long-term trends should be observed in levels of constituents of concern.$$$ 1 If a degraded water quality trigger is exceeded, the GSA will investigate the cause and source and implement management actions as appropriate. Where the cause is known, projects and management actions with stakeholder education and outreach will be implemented. Examples of possible GSA actions include notification and outreach with impacted stakeholders, alternative placement of groundwater recharge projects, and coordination with the appropriate water quality regulation agency. Projects and management actions are presented in further detail in Chapter 4. The impacts of high nitrate and specific conductivity in groundwater is discussed in Section 2.2.2.3. Exceedances of nitrate, and specific conductivity will be referred to the NCRWQCB. Where the cause of an exceedance is unknown, the GSA may choose to conduct additional or more frequent monitoring.","Page 53 / 3.4.4.3
Page 54, 55 / 3.4.4.4
Figure 11","1. Are MT set at MCL level for COCs? Yes
2. Are all MT set at MCL level? Yes


A more clear explanation on MO is needed. They set MO for NItrate, ",
Sara,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? If so, please indicate in the notes for which sustainability indicators (i.e., Groundwater levels, Water Quality).",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on drinking water users? No
 2. Do they mention impact of water quality MT on drinking water users? No
3. Do they use quantitative data to describe the harm of crossing the MT? No",
Martha/Sara,,,DACs,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds on DACs? If so, please indicate in the notes for which sustainability indicators (i.e., Groundwater levels, Water Quality).",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT? No

NO mention of DAC in this chapter",
Martha/Sara,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds on Tribes? If so, please indicate in the notes for which sustainability indicators (i.e., Groundwater levels, Water Quality, Interconnected Surface Waters).",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes? No
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to DACs of crossing the MT? No

No mention of Tribes in this Chapter",
Becky/Sara,,,Ecosystems,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds on GDEs or environmental beneficial users of surface water? If so, please indicate in the notes for which sustainability indicators (i.e., Groundwater levels, Water Quality, Interconnected Surface Waters).",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"Minimum thresholds for ISW related to GDEs and instream flows are based on a water balance approach for lower Parks Creek and Shasta River from Dwinnell Reservoir to the SRM gage. Groundwater contributions to river flows are estimated with a simplified surface water balance.
3.4.3.3 Minimum Threshold Groundwater contributions during the irrigation season (April 1-October 1) Based on the limited 5-year history of measurements for the groundwater contributions SMC, a preliminary Minimum Threshold will be set at 100 CFS of average monthly groundwater contributions. Updated MTs will be developed as additional years of data are collected. It is expected that MTs will be developed for different water year types, ie. Critical, Dry, Normal, Above Normal, and Wet. Trigger measurements will be set at 15 CFS higher than the MT. If the trigger is exceeded for two consecutive non-dry years, additional investigations will be conducted. Water Levels for Vegetative GDEs Based on the 7 year history of data recorded in the CASGEM system for SV02, the MT for SV02 will be set at 31 feet below ground surface for the Fall measurement. &&&3.4.3.4 Measurable Objective: 859 A summary of MT, Trigger, and MO can be found on Table 8 Groundwater contributions during the irrigation season (April 1 to October 1) Measurable objective for groundwater contributions during irrigation season will be set at 145 CFS. UpdatedMO are expected as additional years of data of different water year types are experienced. Water Levels for Vegetative GDEs, Due to the proximity to the Shasta River to the northeast, approximately 1,000 feet, and the north west, approximately 2,700 feet, the MO for water levels in this well are constrained. It is assumed the proximity to the Shasta River, approximately 1,000 feet and 2,700 feet to the northeast and northwest, respectively, provide a large degree of control over the groundwater elevation in the well. The MO will be set to 30 feet below ground surface.",Page 45 / 3.4.3.3,"1. Do they mention impact of groundwater elevation MT on GDEs? No
2. Do they mention impact of ISW MT on GDEs? Yes
3. Do they use quantitative data to describe the harm of crossing each of the MT? Mention quantitative data in setting of MT to protect GDE

They explain how MT for ISW related to GDE is set, but not a specific mention of its impact on GDE",
Sara,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",No,,,"1. Does the GSP mention Drinking Water Users for water quality MO? No
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs? NA
",
Martha/Sara,,,DACs,2,Does the GSP consider DACs when establishing measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs? NA

NO mention of DAC in this chapter",
Martha/Sara,,,Tribes,2,Does the GSP consider Tribes when establishing measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",No,,,"1. Does the GSP mention Tribes for ISW MO? No
2. Does the GSP mention Tribes for groundwater elevation MO? No
3. Does the GSP mention Tribes for ISW MO? No
4. Do they justify/evaluate the MOs based on Tribal water needs? NA
No mention of Tribes in this Chapter",
Becky/Sara,,,Ecosystems,2,Does the GSP consider GDEs when establishing measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",Somewhat,"3.4.3.4 Measurable Objective: 859 A summary of MT, Trigger, and MO can be found on Table 8 Groundwater contributions during the irrigation season (April 1 to October 1) Measurable objective for groundwater contributions during irrigation season will be set at 145 CFS. UpdatedMO are expected as additional years of data of different water year types are experienced. Water Levels for Vegetative GDEs, Due to the proximity to the Shasta River to the northeast, approximately 1,000 feet, and the north west, approximately 2,700 feet, the MO for water levels in this well are constrained. It is assumed the proximity to the Shasta River, approximately 1,000 feet and 2,700 feet to the northeast and northwest, respectively, provide a large degree of control over the groundwater elevation in the well. The MO will be set to 30 feet below ground surface","Page 45 / 3.4.3.3
Table 8","1. Does the GSP mention GDEs for ISW MO? Yes
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs? Yes, for ISW

For ISW",
Meagan,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,,"Page 26 Figure 5 / ch 3

3.4.4.2","1. How were WQ RMS listed? (CASGEM ID, lat/long, described) Well name
2. How many WQ RMS were we able to map? (all, some, none) N/A
3. Of those mapped, was there a well within 1 mile of DACs? unable to map, but does not look representative in Figure 5
4.Of those mapped, was there a well within 1 mile of Tribes?  unable to map, but does look representative of the Karuk tribe in Figure 5
5. Of those mapped, was there a well within 1 mile of domestic wells? unable to map and don't know

Water Quality monitoring network fails to represent DACs in the center  of the basin as well as DACs in upper right of the basin, however it does represent the karuk tribe",
Meagan,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Somewhat,,Page 21 Figure 4 / ch 3,"1. How were Elevation RMS listed? (CASGEM ID, lat/long, described) Site ID, CASGEM ID
2. How many Elevation RMS were we able to map? (all, some, none) Some
3. Of those mapped, was there a well within 1 mile of DACs? Yes
4.Of those mapped, was there a well within 1 mile of Tribes? No
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes

Monitoring Network for groundwater elevations fails to represent southmost DAC communities as well as tribes and SDAC communities in top left of basin, top right of basin also lacks monitoring",
Becky,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Yes,"The GSP Regulations provide that the monitoring network for Depletions of Interconnected Surface Water should include “[m]onitor[ing] surface water and groundwater where interconnected surface water conditions exist, to characterize spatial and temporal exchanges between surface water an groundwater and to calibrate and apply the tools and methods necessary to calculate depletions of surface water caused by groundwater extractions. (23 CCR 354.34(c)(6).) The monitoring of interconnected surface water (ISW) will be conducted to establish two objectives. The first objective of the ISW monitoring network is to evaluate groundwater contributions to the Shasta River during the irrigation season. The second objective is to monitor shallow groundwater for protection of vegetative GDE’s, as identified in Chapter 2. The monitoring network will use surface water gaging stations, measured surface water diversions, and groundwater elevations to assess sustainability. Section 3.4.3 provides background and justification on site location and methodology. 

&& While groundwater levels as a proxy for stream depletion monitoring are by themselves not suitable for the Basin, these measurements will be collected and used to assess long-term trends in water level gradients and to avoid long-term, Basin scale water level declines (see Sections 3.3.1 and 3.4.1). These data, among many others, will also be used to calibrate and improve SWGM. The refined and calibrated version of SWGM over the next 5 years will be able to account for and processes a much wider range of relevant land use, hydrologic, and geologic data that would not be reflected in water level data alone. 

&& Inclusion of additional stream gaging stations, including Shasta River near Yreka (SRY), Shasta River at Grenada Pump Plant (SPU), Water Wheel, and Parks Creek are expected to be part of the 2027 ISW monitoring network (Table 5). These sites are not included in the current monitoring network due to insufficient historical data. If sufficient funding is available for monitoring at these sites, they will be added to the monitoring network and SMCs set. The ISW monitoring network currently has the Little Shasta River as a data gap. Ongoing work by SWRCB and UCD Watershed Sciences in evaluating the interconnection of groundwater and surface water in the area are expected to inform the work of the GSP. Monitoring of the upper Little Shasta River watershed using the water balance method is expected to be implemented during the 2032 GSP update. && Mapped GDEs in northern section of the Valley (Figure 49 in Chapter 2) will be monitored by groundwater elevations in the vicinity. GDE monitoring is best served by continuous monitoring wells within the GDE, but this type of data has been already highlighted as a data gap in the Basin. Water levels in well SV02 are monitored continuously and is currently the best candidate for monitoring groundwater levels for GDEs in the vicinity. Well SV02 is outside any GDE but near enough to monitor groundwater levels. In Section 2.2.2.7, GDEs are identified through historical groundwater levels so nearby monitoring wells should also remain within historical levels. Though SMCs for GDEs are not required by SGMA, the minimum thresholds for SV02 will be set to protect beneficial users such as GDEs and set at the Fall minimum (add graph of water levels). Further data collection based on other continuous well monitoring near critical GDEs and satellite images to evaluate twice per year the health of GDEs will be included in the management actions for future monitoring.

&& As part of the monitoring network, the SVRCD is conducting piezometer transect studies, herein referred to as “the Project”, at three discrete locations in the Shasta Valley groundwater basin. At each of the three locations the Project consists of installation of a stilling well to measure river stage within the channel, and up to four piezometers, or shallow monitoring wells, in a series spanning key reaches of primary surface water bodies within the basin. The piezometer transects will provide critical information about when a given reach is gaining water, loosing water, and increase  understanding of interactions between surface water and groundwater through better representation of the gradient between river and aquifer and therefore model refinement. Details on the location of the transects are provided in Chapter 2 and in Appendix 2-I).",Page 27-28 / 3.3.4.1 && Page 30 / 3.3.4.2 Page 44-45 / 3.4.3.2 && Page 12 / 4.2,"1. Is there a plan to fill shallow groundwater wells in the monitoring network section? yes - piezometers are being installed (or will be installed) to collect shallow groundwater data to assess ISWs
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? No",Changed from somewhat to yes becuase there is a clear plan to install piezometers
Becky,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",No,,,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? No",
Sara,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge &/no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",Yes,"As already mentioned in the description of the Shasta pilot recharge project, Managed Aquifer Recharge (MAR) is the process of intentionally adding water to aquifers and In- Lieu Recharge (ILR) is storing or preserving groundwater through replacement of some or all of groundwater use with surface water. This project builds on findings obtained from the Shasta pilot recharge project and plans on extending the areas where MAR and ILR (during the irrigation season) can be used to recharge groundwater at watershed scale. If winter water rights can be obtained. Winter recharge could help prevent recurrence of domestic well outages near these cities. Expected Benefits: The primary benefit of MAR and ILR is to reverse streamflow depletion through augmenting baseflow in Shasta River during the critical summer and fall periods. This is expected to provide benefits to aquatic species, including anadromous fish (as discussed in Chapter 2.X), water quality and habitat. Potential expected benefits from implementation of these projects were modelled, and results are shown in Appendix 4-A.
",Page 30 & 31/,"1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the environment? Yes
3. Are the projects new, on-going or proposed? new
4. Are the projects implemented by the GSP or others?  GSP
5. If others, is the GSP coordinating with the others in implementation? NA

They have MAR project to benefit aquatic species, including anadromous fish.
They have projects to benefit the nevironment but not recharge projects too Refer to I67",
Sara,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",Yes,"Habitat Improvement in Shasta Watershed The GSA will cooperate with a combination of agencies to improve habitat conditions within the Shasta watershed. This will include a combination of treatments including adding large woody debris along four miles of stream, modification of stream crossing structures, and meadow restoration. Other treatments include riparian fencing, tree planting, and bank enhancement. These treatments will add stream habitat structure and complexity, improve connectivity and aquatic organism passage. These improvements will not directly have an impact on groundwater conditions and/or on groundwater use, but they should be included as potential multi-benefit projects where the GSA can develop collaboration with other agencies and enhance opportunities for funding. &&&Novy Ice Zenkus Fish Passage Improvement Project The goal of the project is to improve habitat conditions, water quality, and fish passage on the main-stem Shasta River. The project includes irrigation dam improvements, fish screen relocation and improvements, and irrigation pipeline installation. Relocating the fish screen to the point of diversion will reduce fish entrainment in irrigation canals and eliminate the need for the existing fish return bypass channel, which results in warm water discharges to the Shasta River and potential fish stranding. Piping irrigation water will reduce ditch loss in the system and will result in a reduction of the quantity of water diverted. Montague-Grenada Weir Modification Project The purpose of this project is to improve fish passage for salmon species through all life stages while preserving the ability of the existing measuring weir to provide accurate flow measurements in the Shasta River. This project will also improve flow control at the pump station just downstream from this concrete structure. &&& Enhancement of Survival Permits Authorizing Shasta River Template Safe Harbor Agreement and Associated Site Plans/ Recovery of Southern Oregon/Northern California Coast (SONCC) Coho Salmon Safe Harbor agreements allow private landowners to implement habitat enhancement projects on their land in support of recovery of species protected under the ESA.","Page 24 / 4.2
Page 11 / 4.2","
If yes to projects:
1. Are the projects new, on-going or proposed? new
2. Are the projects implemented by the GSP or others? GSP
3. If others, is the GSP coordinating with the others in implementation?  na

They have different projects to imrove aquatic habitat

",
