Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"To account for climate change, model inputs for precipitation, evapotranspiration and stream inflow were adjusted using data developed for the American River Basin Study (U.S., Bureau of Reclamation, 2000). Other model data remained the same as the Projected Conditions Baseline.
&&
For purposes of this GSP, imported water is defined as water that is brought in from areas outside of the Subbasin or its watershed. Diversions are defined as water that is diverted from rivers or tributaries within and adjacent to the Subbasin. For example, even though water in the Sacramento River may have originated from as far away as Lake Shasta, water diverted from the river is not considered to be imported because the river is adjacent to the Subbasin. The Subbasin does not have imported water other than water imported from the Yuba watershed into the Nevada Irrigation District and Placer County Water Agency service areas.
&&
Major stream flows entering to the CoSANA domain were modified to accommodate the climate change according to 2070CT conditions. In Figure 5-33, American River releases from the Folsom Reservoir are shown with and without climate change for comparison purposes. As a result of the 2070CT climate change conditions, average annual stream flow on the American River below Folsom Reservoir is decreased from around 3,500 cubic feet per second (cfs) to around 3,000 cfs. Figure 5-34 illustrates the changes in average monthly stream inflow before and after climate change conditions are applied. According to this chart average flows in early winter and late spring decrease, while March flows increase. An exceedance chart comparing the monthly Folsom Reservoir Release to American River is given in Figure 5-35 According to this chart, peak monthly flows show an increase in probability, while the probability of lower flows show a slight decrease.","Page 6-29 / 6.8
Page 4-36 / 4.13
Appendix P, page 5-44 / 5.3.1.3
Table 6-8
Table 6-9
Appendix P, Figures 5-34, 5-35","1. Is the water budget made with a numerical model or spreadsheet model? Numerical
2. If spreadsheet, are DWR surface water change factors included?
3. Is there imported water in the water budget? Is this adjusted for climate change? Imported water not included in budget or adjusted"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,"Since 1943, seawater intrusion into the river has remained below Isleton, about 40 miles from the NASb. Therefore, seawater intrusion is unlikely to occur in the vicinity of or in the Subbasin.",Page 5-44 / 5.9,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"Modeling of projected conditions with both climate change and projects and management actions estimated total NASB groundwater pumping as 336,000 AFY and an associated change in groundwater in storage of 0 AFY. With simulated zero change in storage, no additions or subtractions for storage change are necessary from the 336,000 AFY of pumping, which is thus the estimated volume of pumping that would result in zero change in storage. This value, like others in the GSP, may be updated in the future based on new information or new conditions in the subbasin.",Page 6-33 / 6.8.1,Based on estimated pumping of projected WB with CC incorporated
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"8.4.1 Undesirable Results – Chronic Lowering of Groundwater Levels
 Chronic lowering of groundwater levels is considered significant and unreasonable when: 20% or more of all NASb representative monitoring sites have minimum threshold exceedances for 2 consecutive fall  easurements (8 out of 42 wells). The NASb GSAs believe that this criterium would constitute an undesirable result, because it would indicate that about 20% of the area of the Subbasin would be experiencing an MT exceedance (based on relatively even spacing of the representative monitoring wells). As described further below, MTs were established by detailed modeling of expected future conditions that was then compared to beneficial uses and users to ensure that potential negative  impacts would be avoided. The use of 20% of the wells would ensure that potential impacts of a regional nature would be  detected early on. This is based on past experience in the Subbasin. For example, cones of depression emerged over time in both the agricultural areas in the northern part of NASb and in urban areas in the southern part of the NASb (refer to Section 5.3 – Historic Groundwater Contours). These cones of depression represented overdraft conditions in relatively small portions of the subbasin that were significant enough for local agencies to take actions to correct them. For years, these local agency groundwater management activities have led to the stabilization and even some recovery of groundwater levels in the South Sutter Water District area since the mid-1960s and in Sacramento County since the mid-1990s. &&&
8.4.1.1 Criteria for Defining Undesirable Results
The criteria used to define significant and undesirable results for chronic lowering of groundwater levels is inherently focused on the protection of beneficial uses and users. Therefore, these are avoidance of Domestic and irrigation wells going dry (i.e., cost to deepen existing or construct new wells)  Municipal wells decrease in capacity or go dry. Increased costs to pump groundwater including power, lowering or replacement of pumps, and new motors. Surface water is depleted such that creek flows are significantly reduced over time.  Groundwater supported vegetation die or cannot repopulate, thereby reducing or eliminating GDEs. &&&
8.4.1.3 Effects on Beneficial Users and Land Use
If undesirable results occur, the likely effects will be experienced by domestic (i.e., shallow well)  users. Shallow, domestic wells would tend to be impacted first as groundwater levels decline,  and rural residents may be faced with the financial burden of well rehabilitation or replacement.  If groundwater levels continued to decline causing a much greater percent of MT exceedances, a  significant number of domestic and ultimately agricultural and municipal production wells could  be challenged to meet their water demands from groundwater. &&&
With no trends in As, CrVI, Fe, and Mn observed to date, the NASb is not setting SMCs for these constituents at this time. Rather, the NASb has identified to continue to observe these constituents to check if trends emerge. Because increases in TDS and nitrate can be associated with human activities, and therefore subject to some form of management if needed, the NASb is establishing SMC for these two constituents. 
Based on the above information, degraded water quality is considered significant and unreasonable in the NASb when either of the following occur:  For public water system wells The basin wide average total dissolved solids (TDS) concentrations of all public water system wells exceeds 400 mg/l. OR The basin wide average nitrate (as N) concentration of all public water system well  exceeds 8 mg/l.  For the shallow aquifer (i.e. domestic and self-supplied) wells  25% of the representative monitoring sites (RMS)2 total dissolved solids (TDS) and nitrate (as N) concentrations exceeds state maximum contaminant levels (MCLs). &&&
8.7.1.1 Criteria for Defining Undesirable Results
The criteria used to define significant and undesirable results for degraded water quality is  inherently focused on the protection of beneficial uses and users. Therefore, these are avoidance  of:  Groundwater that fails to meet state drinking water standards for domestic and self- supplied wells which are located predominantly in the shallow aquifer.  Groundwater that fails to meet state drinking water standards for public water systems (i.e., municipal wells).&&&
8.7.1.2 Potential Causes of Undesirable Results
The possible causes of undesirable results for degraded water quality are: Changes in NASb pumping distribution and volumes. This would be most likely due to changing land use practices such as an increase or concentration of new agricultural and/or municipal pumping. This pumping could alter hydraulic gradients and cause movement of poor-quality groundwater towards municipal or domestic wells, causing concentrations to exceed state drinking water standards or agricultural water quality goals.
Changing land use practices that contaminate the quality of the groundwater basin or cause an increase in recharge of poor-quality water. Groundwater quality could become degraded by increasing the salt content (i.e., lowering of groundwater levels increases and changes in pressure allows saline water from underlying marine sediments to intrude into freshwater aquifers).



","Page 8-9 / 8.4
Page 8-10 / 8.4.1.1
Page 8-11 / 8.4.1.3
Page 8-27 / 8.7
Page 8-27 / 8.7.1.1
Page 8-28 / 8.7.1.2","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? WQ and GW elevation
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Yes
4. Are all impacts of all COCs described? No just TDS and Nitrate, With no trends in As, CrVI, Fe, and Mn observed to date, the NASb is not setting SMCs for these constituents at this time. Rather, the NASb has identified to continue to observe these constituents to check if trends emerge"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,"Consideration of beneficial uses and users. This process consisted of identifying all the  beneficial uses and users in the NASb and then evaluating the proposed MOs, MTs and undesirable results values based the interests of each beneficial uses and users of groundwater. These beneficial uses and users are listed below:  Agricultural  Domestic  Municipal  Public Water Systems  Environmental  Federal Government  Tribes  Disadvantaged Communities (DACs)  Surface Water Users  Parks  State Government  Local Land Use Planning Agencies  Conservancies

Stakeholders provided feedback individually, during public meetings or workshops, or as written comments, which enabled GSAs to fine-tune the quantitative values used for MOs, MTs, and undesirable results as defined below in this section. This approach was taken so that the SMCs would have a strong level of support among stakeholders and the GSAs responsible for implementing this GSP. ",Page 8-7 / 8-2,"1. Do they mention DACs for UR? No
2. Which URs mention DACs? None
3. Are impacts to DACs well analyzed?

No specific section mentioned DACs specifically but before going into the Sustainable Management Criteria and explaining all the UR, MOs, and MTs, the GSP included text that identified beneficial users and stated that all SMC was being created with impacts to beneficial users in mind which they then identified DACs as beneficial users. They go on to state that all SMC was then provided to beneficial users for feedback which were then updated as needed but still do not provide further details of this process. "
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,"Consideration of beneficial uses and users. This process consisted of identifying all the  beneficial uses and users in the NASb and then evaluating the proposed MOs, MTs and undesirable results values based the interests of each beneficial uses and users of groundwater. These beneficial uses and users are listed below:  Agricultural  Domestic  Municipal  Public Water Systems  Environmental  Federal Government  Tribes  Disadvantaged Communities (DACs)  Surface Water Users  Parks  State Government  Local Land Use Planning Agencies  Conservancies

Stakeholders provided feedback individually, during public meetings or workshops, or as written comments, which enabled GSAs to fine-tune the quantitative values used for MOs, MTs, and undesirable results as defined below in this section. This approach was taken so that the SMCs would have a strong level of support among stakeholders and the GSAs responsible for implementing this GSP.",Page 8-7 / 8-2,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes?
3. Are impacts to Tribes well analyzed?

No specific section mentioned Tribes specifically but before going into the Sustainable Management Criteria and explaining all the UR, MOs, and MTs, the GSP included text that identified beneficial users and stated that all SMC was being created with impacts to beneficial users in mind which they then identified Tribes as beneficial users. They go on to state that all SMC was then provided to beneficial users for feedback which were then updated as needed but still do not provide further details of this process. "
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"8.4.1 Undesirable Results – Chronic Lowering of Groundwater Levels
 Chronic lowering of groundwater levels is considered significant and unreasonable when: 20% or more of all NASb representative monitoring sites have minimum threshold exceedances for 2 consecutive fall  easurements (8 out of 42 wells). The NASb GSAs believe that this criterium would constitute an undesirable result, because it would indicate that about 20% of the area of the Subbasin would be experiencing an MT exceedance (based on relatively even spacing of the representative monitoring wells). As described further below, MTs were established by detailed modeling of expected future conditions that was then compared to beneficial uses and users to ensure that potential negative  impacts would be avoided. The use of 20% of the wells would ensure that potential impacts of a regional nature would be  detected early on. This is based on past experience in the Subbasin. For example, cones of depression emerged over time in both the agricultural areas in the northern part of NASb and in urban areas in the southern part of the NASb (refer to Section 5.3 – Historic Groundwater Contours). These cones of depression represented overdraft conditions in relatively small portions of the subbasin that were significant enough for local agencies to take actions to correct them. For years, these local agency groundwater management activities have led to the stabilization and even some recovery of groundwater levels in the South Sutter Water District area since the mid-1960s and in Sacramento County since the mid-1990s. &&&
8.4.1.1 Criteria for Defining Undesirable Results
The criteria used to define significant and undesirable results for chronic lowering of groundwater levels is inherently focused on the protection of beneficial uses and users. Therefore, these are avoidance of Domestic and irrigation wells going dry (i.e., cost to deepen existing or construct new wells)  Municipal wells decrease in capacity or go dry. Increased costs to pump groundwater including power, lowering or replacement of pumps, and new motors. Surface water is depleted such that creek flows are significantly reduced over time.  Groundwater supported vegetation die or cannot repopulate, thereby reducing or eliminating GDEs. &&&
8.4.1.3 Effects on Beneficial Users and Land Use
 The effects of undesirable results could also cause GDEs to be cut off from groundwater. GDEs  are “ecological communities or species that depend on groundwater emerging from aquifer or on groundwater occurring near the ground surface” (23 CCR §354.24(m)). Undesirable results may include the disconnect of GDEs from saturated groundwater or reduced base flow to streams that depend on groundwater base flow, thereby impacting riparian ecosystems and aquatic species associated with GDEs.&&&
8.9.1 Undesirable Results – Depletion of Surface Water
Depletion of surface water is considered significant and unreasonable when the following occurs:  20% or more of the NASb interconnected surface water (ISW) representative monitoring sites (RMSs) have minimum threshold exceedances for 2 consecutive fall measurements (5 out of 23).
 8.9.1.1 Criteria for Defining Undesirable Results
 The criteria used to define significant and undesirable results for depletion of surface water is  inherently focused on the protection of beneficial uses and users. Therefore, these are avoidance of drawing down of groundwater levels such that a gradient is introduced that results in significant depletion of surface water that could impact downstream users, riparian and aquatic habitat and species in the river corridor, or adjacent GDEs dependent on shallow groundwater.
 8.9.1.2 Potential Causes of Undesirable Results
The possible causes of undesirable results for depletion of surface water are induced seepage from additional extraction of groundwater.
","Page 8-9 / 8.4
Page 8-10 / 8.4.1.1
Page 8-11 / 8.4.1.3
Page 8- 42/ 8.9.1 &8.9.1.1
Page 8-43 / 8.9 .1.2","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? GW elevation & ISW
3. Are impacts to GDEs well analyzed? Yes, However no mention of GDE on GW quality

"
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"8.7.2.1 Degraded Water Quality Minimum Threshold
The MTs are state drinking water standards for constituents of concern monitored in all public water system wells (i.e., municipal wells) and in the RMS locations for domestic/self-supplied ​wells for degraded groundwater quality. These MTs include Individual well total dissolved solids (TDS) concentrations that exceed the state secondary  recommended maximum contaminant level (MCL) Individual well nitrate (as N) concentrations that exceed the state primary maximum contaminant level (MCL) &&&
8.7.3.1 Measurable Objectives
The MO for public water system wells will be 300 mg/l for TDS and 3 mg/l for Nitrate (as N). These MO concentrations are slightly higher than average concentrations observed in public supply wells from more than 300 samples of TDS and Nitrate (as N) as summarized on Table 8-5.

","Page 8-28 / 8.7.2.1
Table 8-5 ","1. Are MT and MO set for COCs? Yes, Just for Nitrate and TDS
2. Do they set MT and MO for all COCs? Just for Nitrate and TDS,  With no trends in As, CrVI, Fe, and Mn observed to date, the NASb is not setting SMCs for these constituents at this time. Rather, the NASb has identified to continue to observe these constituents to check if trends emerge"
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"8.7.2.1 Degraded Water Quality Minimum Threshold
The MTs are state drinking water standards for constituents of concern monitored in all public water system wells (i.e., municipal wells) and in the RMS locations for domestic/self-supplied ​wells for degraded groundwater quality. These MTs include Individual well total dissolved solids (TDS) concentrations that exceed the state secondary  recommended maximum contaminant level (MCL) Individual well nitrate (as N) concentrations that exceed the state primary maximum contaminant level (MCL)
",Page 8-28 / 8.7.2.1,"1. Are MT set at MCL level for COCs? Yes
2. Are all MT set at MCL level? Yes

"
WQ,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",Yes,"Rural residential land uses and users. The chronic lowering of groundwater level MTs  is protective of domestic well users’ ability to access groundwater. As documented in  Appendix B, domestic well construction was analyzed to identify the top of screen intervals for existing domestic wells. By maintaining water levels above the top screen, domestic users are protected. At each RMS location, the top screen interval for domestic wells is shown in reference to the applicable MT (see Appendix Q – SMC Hydrographs). MTs could result in slightly higher energy costs associated with greater pumping lifts in limited areas. No wells are expected to go dry.
Urban land uses and users. The chronic lowering groundwater level MTs are set so that all users, including municipal groundwater pumpers can still meet their typical water demands. Similar to the agricultural land use and users, municipal wells are typically deeper, and as MTs are set higher to protect other users like rural residential and GDEs, if MTs for chronic lowering of groundwater level are exceeded in many areas the exceedance will likely not limit urban beneficial use of groundwater unless declines continue or are not stabilized. MT exceedances could also increase urban land users energy costs associated with greater pumping lifts. &&&
8.4.2.7 Method for Quantitative Measurement of Minimum Threshold
Groundwater levels in RMS wells will be directly measured to determine where groundwate relevations are in relation to MTs and MOs. Groundwater level monitoring will be conducted in accordance with the monitoring protocols outlined in Section 7.10 – Monitoring Protocols. Many RMS wells are equipped with continuous data loggers to observe data in between the semi-annual MT and MO monitoring. After the initial detection of an MT exceedance, the GSAs will: Take confirmation measurements. If the exceedance is confirmed, initiate an investigation to assess the cause of the Exceedance.  Identify if there are impacts as a result of the MT exceedance and possible mitigation  measures, if impacts are noted. &&&
Rural residential land uses and users. The degraded groundwater quality MTs protect domestic users of groundwater in the basin as the MTs coincide with state drinking water standards. If the MT was exceeded for Nitrate (as N) water would not meet primary MCL state standards. If the MT was exceeded for TDS, water would not meet secondary aesthetic MCL state standards. However, for TDS, domestic users would still be able use  groundwater in excess of this taste and odor thresholds.
Urban land uses and users. The degraded groundwater quality MTs generally benefit urban water users of groundwater in the basin as the MT coincides with state drinking water standards. Preventing groundwater for drinking water supply from exceeding the state drinking water standards ensures adequate water quality of groundwater for  municipal uses.


","Page 8-19 / 8.4.2.5
Page 8-20 / 8.4.2.7
Appendix Q
Table 8-1 thru 8-3
Figure 8-5 & 8-6
Page 8-30 / 8.7.2.5","1. Do they mention impact of groundwater elevation MT on drinking water users? yes
2. Do they mention impact of water quality MT on drinking water users? yes
3. Do they use quantitative data to describe the harm of crossing the MT? yes

"
Stakeholder & WQ,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,"Consideration of beneficial uses and users. This process consisted of identifying all the  beneficial uses and users in the NASb and then evaluating the proposed MOs, MTs and undesirable results values based the interests of each beneficial uses and users of groundwater. These beneficial uses and users are listed below:  Agricultural  Domestic  Municipal  Public Water Systems  Environmental  Federal Government  Tribes  Disadvantaged Communities (DACs)  Surface Water Users  Parks  State Government  Local Land Use Planning Agencies  Conservancies

Stakeholders provided feedback individually, during public meetings or workshops, or as written comments, which enabled GSAs to fine-tune the quantitative values used for MOs, MTs, and undesirable results as defined below in this section. This approach was taken so that the SMCs would have a strong level of support among stakeholders and the GSAs responsible for implementing this GSP. ",Page 8-7 / 8-2,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs?
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

No specific section mentioned DACs specifically but before going into the Sustainable Management Criteria and explaining all the UR, MOs, and MTs, the GSP included text that identified beneficial users and stated that all SMC was being created with impacts to beneficial users in mind which they then identified DACs as beneficial users. They go on to state that all SMC was then provided to beneficial users for feedback which were then updated as needed but still do not provide further details of this process. 
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",No,"Consideration of beneficial uses and users. This process consisted of identifying all the  beneficial uses and users in the NASb and then evaluating the proposed MOs, MTs and undesirable results values based the interests of each beneficial uses and users of groundwater. These beneficial uses and users are listed below:  Agricultural  Domestic  Municipal  Public Water Systems  Environmental  Federal Government  Tribes  Disadvantaged Communities (DACs)  Surface Water Users  Parks  State Government  Local Land Use Planning Agencies  Conservancies

Stakeholders provided feedback individually, during public meetings or workshops, or as written comments, which enabled GSAs to fine-tune the quantitative values used for MOs, MTs, and undesirable results as defined below in this section. This approach was taken so that the SMCs would have a strong level of support among stakeholders and the GSAs responsible for implementing this GSP.",Page 8-7 / 8-2,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes?
2. Do they mention impact of ISW MT on Tribes?
4. Do they use quantitative data to describe the harm to DACs of crossing the MT?
No specific section mentioned Tribes specifically but before going into the Sustainable Management Criteria and explaining all the UR, MOs, and MTs, the GSP included text that identified beneficial users and stated that all SMC was being created with impacts to beneficial users in mind which they then identified Tribes as beneficial users. They go on to state that all SMC was then provided to beneficial users for feedback which were then updated as needed but still do not provide further details of this process. 
"
ISW/GDE & WQ,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"Ecological land uses and users. The chronic lowering of groundwater level MTs protect most known GDEs in the NASb. If MTs for chronic lowering of groundwater level are exceeded this could induce depletion from surface water and potentially create adverse impacts to ecological land uses and users. &&*
8.4.2.7 Method for Quantitative Measurement of Minimum Threshold
Groundwater levels in RMS wells will be directly measured to determine where groundwate relevations are in relation to MTs and MOs. Groundwater level monitoring will be conducted in accordance with the monitoring protocols outlined in Section 7.10 – Monitoring Protocols. Many RMS wells are equipped with continuous data loggers to observe data in between the semi-annual MT and MO monitoring. After the initial detection of an MT exceedance, the GSAs will: Take confirmation measurements. If the exceedance is confirmed, initiate an investigation to assess the cause of the Exceedance.  Identify if there are impacts as a result of the MT exceedance and possible mitigation  measures, if impacts are noted.&&&
8.9.2.4 Effects of Minimum Thresholds on Adjacent Subbasins
As described under the chronic lowering of groundwater levels, modeling results demonstrate that there are no significant impacts to adjacent basins from the MTs for the NASb.
8.9.2.5 Effects of Minimum Thresholds on Beneficial Uses and Users
The potential effects to specific applicable beneficial uses and users of groundwater in the NASb is described below. As described under the chronic lowering of groundwater levels MT effects on beneficial uses are users, MTs were established to maintain groundwater elevations above the shallowest perforated intervals of nearby wells. The depletion of surface water MTs protect most Likely GDEs in the NASb. If MTs for chronic lowering of groundwater level are exceeded this could induce depletion from surface water and potentially create adverse impacts to ecological land uses and users. &&&
Because of the sensitivity of the beneficial uses near the interconnected surface water systems, additional data analysis would begin if measurements were nearing an MT exceedance. After the initial detection of an MT exceedance, the GSAs will:  Take confirmation measurements. Assess the groundwater gradients  If the exceedance is confirmed, initiate an investigation to assess the cause of the exceedance.  Identify if there are impacts as a result of the MT exceedance and possible mitigation measures, if impacts are noted.

","""Page 8-19 / 8.4.2.5
Page 8-20 / 8.4.2.7
Appendix Q
Table 8-1 thru 8-3
Figure 8-5 & 8-6""
Table 8-8
Page 8-45 / 8.9.2.4&5
Page 8- 46 / 8.9.2.7
","1. Do they mention impact of groundwater elevation MT on GDEs? Yes
2. Do they mention impact of ISW MT on GDEs? Yes
3. Do they use quantitative data to describe the harm of crossing each of the MT? No (They state: modeling results demonstrate that there are no significant impacts to adjacent basins from the MTs for the NASb)
"
WQ,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"8.4.3.1 Measurable Objectives
Groundwater level MOs were set above the MTs to enable groundwater use for beneficial uses and users in the NASb. The MOs were established based on approximate average historical spring groundwater level from 2010 through 2019 to reflect current conditions and because at these levels there were no reported negative impacts on beneficial uses and users. Table 8-3 provides a listing of the selected measurable objectives at each RMS. &&&
8.7.3.1 Measurable Objectives
The MO for public water system wells will be 300 mg/l for TDS and 3 mg/l for Nitrate (as N). These MO  concentrations are slightly higher than average concentrations observed in public supply wells from more than 300 samples of TDS and Nitrate (as N) as summarized on Table 8-5.
The MOs for the domestic/self-supplied wells is approximately 10 percent higher than recent concentrations for Nitrate (as N) and TDS reported at each RMS as illustrated in Table 8-6. Similar to the methodology used to establish MO concentrations for public supply wells, the MOs for  domestic/self-supplied are slightly higher than average concentrations observed in RMS as summarized on Table 8-6. Slightly higher average MO concentrations were established based on the understanding that projected groundwater levels might be slightly lower in 2042 possibly increasing concentrations. If an RMS does not have groundwater quality data during this period, an MO will be established prior to the next 5-year GSP update.
","page 8-21 / 8.4.3.1
Page 8-32 / 8.7.3.1 
Table 8-6","1. Does the GSP mention Drinking Water Users for water quality MO? Yes
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No, they mention beneficial users
3. Do they justify/evaluate the MOs based on Drinking Water users water needs? yes for WQ
"
Stakeholder & WQ,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,"Consideration of beneficial uses and users. This process consisted of identifying all the  beneficial uses and users in the NASb and then evaluating the proposed MOs, MTs and undesirable results values based the interests of each beneficial uses and users of groundwater. These beneficial uses and users are listed below:  Agricultural  Domestic  Municipal  Public Water Systems  Environmental  Federal Government  Tribes  Disadvantaged Communities (DACs)  Surface Water Users  Parks  State Government  Local Land Use Planning Agencies  Conservancies

Stakeholders provided feedback individually, during public meetings or workshops, or as written comments, which enabled GSAs to fine-tune the quantitative values used for MOs, MTs, and undesirable results as defined below in this section. This approach was taken so that the SMCs would have a strong level of support among stakeholders and the GSAs responsible for implementing this GSP. ",Page 8-7 / 8-2,"
1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO?
3. Do they justify/evaluate the MOs based on DAC water needs?
No specific section mentioned DACs specifically but before going into the Sustainable Management Criteria and explaining all the UR, MOs, and MTs, the GSP included text that identified beneficial users and stated that all SMC was being created with impacts to beneficial users in mind which they then identified DACs as beneficial users. They go on to state that all SMC was then provided to beneficial users for feedback which were then updated as needed but still do not provide further details of this process. 


"
