Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"8.5.1 Minimum Thresholds

Minimum thresholds for the 10 representative monitoring wells for groundwater quality in the Basin were developed for nitrate and TDS as follows:
• Nitrate minimum threshold: 10 milligrams per liter (mg/L), which is the maximum contaminant level (MCL) established by the U.S. Environmental Protection Agency through its Safe Drinking Water Act drinking water standards (i.e., Titles 17 and 22 CCR).
• TDS minimum threshold: The historical high measured concentration plus an additional 10 percent for the well, or 1,000 mg/L (which is the upper secondary MCL for TDS4), whichever is higher in concentration.

8.5.2 Measurable Objectives

Measurable objectives for the 10 representative monitoring wells for groundwater quality in the
Basin were developed for nitrate and TDS as follows:
• Nitrate measurable objective: 5 mg/L, which is half the MCL of 10 mg/L. • TDS measurable objective: 1,000 mg/L for wells that have historical concentrations above 1,000 mg/L; 1,000 mg/L is the upper MCL for TDS1 and is the water quality objective established in the SPV SNMP (City, 2014). A measurable objective of 500 mg/L, which is the recommended secondary MCL for TDS for wells with historical concentrations generally below 1,000 mg/L.","Page 8-11
Table 8-2","1. Are MT set at MCL level for COCs? Yes
2. Are all MT set at MCL level? Yes

",
WQ,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",No,"Minimum thresholds for the 10 representative monitoring wells for groundwater quality in the Basin were developed for nitrate and TDS as follows:
• Nitrate minimum threshold: 10 milligrams per liter (mg/L), which is the maximum contaminant level (MCL) established by the U.S. Environmental Protection Agency through its Safe Drinking Water Act drinking water standards (i.e., Titles 17 and 22 CCR).",Page 8-11,"1. Do they mention impact of groundwater elevation MT on drinking water users? No
2. Do they mention impact of water quality MT on drinking water users? No
3. Do they use quantitative data to describe the harm of crossing the MT?

""References MO for nitrates and TDS were set with Safe Drinking Water Act in mind, but does not describe the potential negative consequences of passing the minimum threshold. 
 MT for TDS: in text they mention is 10% higher for well but in Table 8-2 even for secondary MCL they are using high values for MT, 6 out of 10 representative have MT higher than 1500. which based on Ca board """"https://www.waterboards.ca.gov/drinking_water/certlic/drinkingwater/documents/ddw_secondary_standards.pdf"""" should be 1500.""


",
Stakeholder & WQ,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention impact of groundwater elevation MT on DACs? NA
2. Do they mention impact of water quality MT on DACs? NA
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

",
Stakeholder & WQ,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes? No
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to DACs of crossing the MT?
",
ISW/GDE & WQ,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"The minimum threshold for groundwater levels in the Basin was established to prevent undesirable results. Undesirable results are prevented by setting a minimum threshold that has the following characteristics:
• Responsive to local monitoring of well conditions
• Set above the Bulletin 118-defined bottom of the basin (Appendix F)
• Protective of at least 80 percent of nearby well infrastructure
The minimum threshold for levels in representative wells in the Basin was calculated using a twostep determination process, as shown in Figure 8-1 and described below. Figure 8-2 shows the location of the wells in the representative monitoring network for groundwater levels and the locations of potential GDEs.
• If a representative well is within 2,000 feet of a potential GDE as described in Section 4, then the minimum threshold is calculated as 100 percent of the historical range of groundwater measurements below the historical minimum groundwater level. These representative wells are in the western portion of the Basin.
Or
• As illustrated in Figure 8-1, if a representative well is farther than 2,000 feet from a potential GDE as described in Section 4, then the minimum threshold is calculated as 50 percent of the historical range of groundwater measurements below the historical minimum groundwater level. These representative wells are in the eastern portion of the Basin.
&&&
Riparian habitat in the Basin is represented by GDEs. GDEs are dependent on groundwater levels. Undesirable results for depletions of interconnected surface water in this GSP use groundwater
levels as a proxy, as the groundwater level sustainability criteria are protective of GDEs’ beneficial use of groundwater.","Section 8.2.1, page 8-1,2
Figure 8-1
figure 8-2
Page 8-16 / 8.7","1. Do they mention impact of groundwater elevation MT on GDEs?  Yes
2. Do they mention impact of ISW MT on GDEs? somehow mentioning
3. Do they use quantitative data to describe the harm of crossing each of the MT? No

The minimum threshold is set at either 100% or 50% of historic groundwater levels, depending on proximity to GDEs. Based on the GSA's assessment that historic levels have been sustainable, using these levels as a minimum threshold should not pose a harmful impact to GDEs. However, this is not explicitly stated and no impacts are discussed. Minimum threshold set at historical low GW level in proximity to GDEs, but allowed to fall 50% below historical minimums where GDEs are not present.

",
WQ,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"Measurable objectives for the 10 representative monitoring wells for groundwater quality in the Basin were developed for nitrate and TDS as follows:
• Nitrate measurable objective: 5 mg/L, which is half the MCL of 10 mg/L.
• TDS measurable objective: 1,000 mg/L for wells that have historical concentrations above 1,000 mg/L; 1,000 mg/L is the upper MCL for TDS1 and is the water quality objective established in the SPV SNMP (City, 2014). A measurable objective of 500 mg/L, which is the recommended secondary MCL for TDS for wells with historical concentrations generally below 1,000 mg/L.","Page 8-11
Table 8-2","1. Does the GSP mention Drinking Water Users for water quality MO? Yes
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs? no

Based on table 4.1-02 the MO is set to MCL standards. Just MO for TDS is set higher for the Hueneme Aquifer.
",
Stakeholder & WQ,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",Not Applicable,,,"1. Does the GSP mention DACs for groundwater elevation MO? NA
2. Does the GSP mention DACs for ISW MO? NA
3. Do they justify/evaluate the MOs based on DAC water needs?

",
Stakeholder & WQ,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",No,,,"1. Does the GSP mention Tribes for ISW MO? NO
2. Does the GSP mention Tribes for groundwater elevation MO? No
3. Does the GSP mention Tribes for ISW MO? No
4. Do they justify/evaluate the MOs based on Tribal water needs?

",
ISW/GDE & WQ,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",Somewhat,"The measurable objective was established for groundwater levels considering the following:
• Objective set at a level appropriate for areas with potential GDEs, or
• For areas without potential GDEs, objective is representative of enough storage above the minimum threshold to provide 5 years of drought storage
The methodology used to set the measurable objective was selected using one of the following two methods:
• If the well is within 2,000 feet of a potential GDE as described in Section 4, the measurable objective is set at 10 feet below ground surface. This depth is within the range of current and historical fluctuations in groundwater levels. Based on a review of historical groundwater level trends in each well, this provides more than a 5-year drought buffer.
Or
• If the well is farther than 2,000 feet from a potential GDE as described in Section 4, a 5-year drought buffer was calculated by selecting a period representative of a drought decline between June 2011 and June 2016 and determining the slope of that decline over time for each representative network well. Some representative wells did not have a full 5-year period of record for the drought decline. This required extrapolating the slope of the decline to determine a full 5-year period. This second method allows for a 5-year margin of operational flexibility for drought storage in portions of the Basin with deeper groundwater levels.","Section 8.2.3, page 8-5
Section 8.7, page 8-16","1. Does the GSP mention GDEs for ISW MO? No
2. Does the GSP mention GDEs for groundwater elevation MO? Somewhat
3. Do they justify/evaluate the MOs based on GDE water needs? No

""The GSP appears to be considering the water demands of GDEs by planning to ensure groundwater storage to withstand a 5-year drought. Minimum threshold set at historical lows near GDEs, but allowed to drop by 50% if not near GDEs. 


",
RMS/Maps,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,"7.9.3 Monitoring Frequency
Although DWR does not provide specific recommendations on the frequency of monitoring in relationship to the described groundwater characteristics, the GSA and will conduct water quality sampling semi-annually.
7.9.4 Spatial Density
DWR’s Monitoring Networks BMP (DWR, 2016) states “The spatial distribution must be adequate to map or supplement mapping of known contaminants.” Using this guidance, professional judgment was used to identify representative wells in the Basin. The City’s 11 wells were chosen to be included in the monitoring network. The selected groundwaterquality monitoring wells provide adequate coverage of the Basin’s aquifer.

7.9.5 Groundwater Quality Monitoring and Representative Monitoring Networks Figure 7-12 shows the representative monitoring network for groundwater quality. The full monitoring network is comprised of 11 wells. However, Well SP083 has not had quality data since 2003 and been eliminated from the representative monitoring network. The representative groundwater quality monitoring network consists of 10 locations and include monitoring for TDS and nitrates. Groundwater quality sites in the representative groundwater quality monitoring network have had sustainable management criteria developed for them. Table 7-7 shows information about the wells in the groundwater quality monitoring and representative networks.
7.9.6 Monitoring Protocols
The GSA will use the monitoring protocols described in DWR’s Monitoring Protocols BMP (Appendix M).
7.9.7 Data Gaps
The SPV groundwater quality monitoring network meets density requirements as outlined in DWR’s Monitoring Networks BMP (DWR, 2016) for monitoring protocols and has sufficient historical data. The GSA has not identified any data gaps that would affect the ability to achieve the sustainability goal for the Basin.
7.9.8 Areas for Potential Improvement
The SPV groundwater quality monitoring network may need periodic updates and improvement as the sites that are monitored by the GSA change over time. One potential improvement could include replacing old wells in the existing network.","Page 7-25
Figure 7-12","1. How were WQ RMS listed? (CASGEM ID, lat/long, described) 
2. How many WQ RMS were we able to map? (all, some, none) 
3. Of those mapped, was there a well within 1 mile of DACs? 
4.Of those mapped, was there a well within 1 mile of Tribes? 
5. Of those mapped, was there a well within 1 mile of domestic wells?",
RMS/Maps,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Somewhat,"7.6.5 Representative Monitoring Network for Groundwater Levels

The representative monitoring network wells serve to represent groundwater level conditions in the Basin and are set in locations that allow monitoring to indicate long-term, regional changes in their vicinity. Representative monitoring wells also have sustainable management criteria assigned tothem. Representative groundwater level sites in the Basin were selected using several differentcriteria, including the following:

• Adequate Spatial Distribution—Representative monitoring network for groundwater levels does not require the use of all wells that are spatially grouped together in a portion of the Basin. Adequately spaced wells will provide greater Basin coverage with fewer monitoring sites.

• Robust and Extensive Historical Data—Representative monitoring network sites for groundwater levels with longer and more robust collections of historical data provide insight into long-term trends; these trends can provide information about groundwater conditions through varying climatic periods, such as droughts and wet periods. Historical data may also show changes in groundwater conditions through anthropogenic effects. While some sites chosen for the network may not have extensive historical data, they may still be selected because there are no wells nearby with longer data records.

• Professional Judgment—Professional judgment is employed to make a final decision about each monitoring well, particularly when more than one suitable well exists in an area of interest.

Of the available 25 wells in the GSP’s monitoring network for groundwater levels, 15 were selected to make up the GSP’s representative network for groundwater levels. Figure 7-10 shows the GSP’s representative monitoring network well locations. Table 7-6 identifies which wells in the monitoring network are representative.","Page 7-19
Figure 7-10
","1. How were Elevation RMS listed? (CASGEM ID, lat/long, described)
2. How many Elevation RMS were we able to map? (all, some, none)
3. Of those mapped, was there a well within 1 mile of DACs?
4.Of those mapped, was there a well within 1 mile of Tribes?
5. Of those mapped, was there a well within 1 mile of domestic wells?",
ISW/GDE,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",No,"The SPV monitoring network exceeds density requirements outlined in DWR’s Monitoring Networks BMP (DWR, 2016) for monitoring protocols and has sufficient historical data. The SPV GSA has not identified any data gaps that would affect its ability to achieve the sustainability goal for the Basin. && Monitoring data will be managed and reported to stakeholders using the SPV Data Management System (DMS). The GSP monitoring networks make use of existing monitoring programs and develop further monitoring to continue characterization of the Basin. As described in Section 7, Monitoring Program, the implementation of monitoring network activities for the SPV GSP will continue groundwater level and groundwater quality monitoring through its existing network. The monitoring program for groundwater levels will also use existing CASGEM, USGS, and City well monitoring data in the Basin. The water quality monitoring program for this GSP will also use data from existing programs, such as the National Water Quality Monitoring Council, GAMA, and data from City monitoring wells. The SPV monitoring network has provided sufficient historical data and meets and/or exceeds data density requirements outlined in DWR’s Monitoring Networks and Identification of Data Gaps BMP (DWR, 2016) for monitoring protocols. However, the GSA can benefit from increased data and improve upon information used to characterize the Basin As such, the GSA may implement optional groundwater monitoring improvements. The GSA may assess the monitoring network and install additional monitoring wells and/or expand the monitoring network in other ways (i.e., through adding continuous measurement devices). The cost of this optional task depends on the number and locations of new wells installed or the number of well measurement devices that will be upgraded.","Page 7-19 / 7.6.7 && Section 10-4, page 10-6","1. Is there a plan to fill shallow groundwater wells in the monitoring network section? no -The GSP mentions potentially adding more monitoring wells, but claims to exceed data density requirements. However, members of the Advisory Committee, as well as a member from Woodard & Curran (consultant agency) acknowledges that there are data gaps that may require patching (Appendices page 286). But, not mention of filling data gap around GDEs/ISWs
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? No PMA addressing shallow monitoring well data gaps.",Changed from somewhat to no because there is not mention of filling data gap around GDE/ISW
ISW/GDE,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",Somewhat,"Because GDEs are considered a potential beneficial user of groundwater in the Basin, it is important to identify where they are located. This management action would entail developing a detailed study for this purpose. As discussed in Section 2, Plan Area, the Natural Communities Commonly Associated with Groundwater (NCCAG) dataset is used to estimate GDE location. Because the NCCAG dataset includes a number of estimates, DWR recommends that a biologist verify NCCAG-identifiedlocations. For this study, a wetland biologist would identify locations from the NCCAG dataset using remote sensing techniques, and would then verify the GDE locations in the field.",Page 9-24 / 9.8.7,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? somewhat - uncertain based on how management action 7 is written. It seems that the managment action was written before the GDE assessment in section 2. The plan reccomends that a biologist conducts a field study of GDEs, but this already occured. ",changed from no to somehwat due to confusing language used in management action 7
WQ,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge &/no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",Somewhat,"9.8.6 Management Action 6—Initial Surface Water Recharge Evaluation (Tier 0)
This management action involves completing an initial investigation to identify potential surface water recharge projects that warrant further analysis, and a preliminary feasibility analysis study. If benefits and feasibility for a recharge project are determined to be acceptable by the GSA, the GSP will be updated to identify next steps and associated Tier 0, Tier 1, and/or Tier 2 management actions. To the extent that the GSA identifies a recharge project that relies on a surface water supply controlled by a third-party (including the City or neighboring jurisdictions), the third-party must agree that the project is feasible and consent to implementation of the project.

Management Action Benefits
An Initial Surface Water Recharge Evaluation would help the Basin achieve desired groundwater levels, groundwater storage, groundwater quality, and reductions in negative impacts to surface water flows through direct replenishment.""
Project Benefits
Invasive non-native plant removal protects and enhances habitat, conserves water resources, protects water delivery and storage systems by reducing flood risk and damage, improves water quality by reducing erosion, and reduces risk of fire. Giant reed (Arundo donax) and pampas grass (Cortaderia selloana) in particular are large water users. Eradication of these invasive species in SPV will reduce groundwater use and increase groundwater supply.","Section 9.8.6, page 9-23
Table 9-3","1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the environment? Yes
3. Are the projects new, on-going or proposed? 1- to 2-year evaluation to identify potential recharge projects that warrant further analysis
4. Are the projects implemented by the GSP or others? GSA & City
5. If others, is the GSP coordinating with the others in implementation?
""This seems to have an indirect benefit to the environment; i.e. ensuring sustainable groundwater levels and maintaining ISW connections; given a somewhat because environmental benefits are not explicitly stated. This is a potential project  Table 9-3 lists all the indirect benefits""
",
WQ,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",Somewhat,"The WQIP includes information about the Northern San Diego County Invasive Non-Native Species Control Program. This Program, funded by the San Diego Integrated Regional Water Management (IRWM) Program and the San Diego Association of Governments, began in 2012 and is located in SPV. The Program is implemented through partnerships with the City’s Public Utilities Department, the Mission Resource Conservation District, and the San Diego County Water Authority (Water Authority). As this Program continues to be implemented, the GSA Core Team would coordinate with existing partners to support invasive non-native plant removal in the SPV Basin. The GSA Core Team would not be responsible for project implementation and would coordinate with existing partners on the project through the City’s Public Utilities Department.

Project Benefits
Invasive non-native plant removal protects and enhances habitat, conserves water resources, protects water delivery and storage systems by reducing flood risk and damage, improves water quality by reducing erosion, and reduces risk of fire. Giant reed (Arundo donax) and pampas grass (Cortaderia selloana) in particular are large water users. Eradication of these invasive species in SPV will reduce groundwater use and increase groundwater supply.

Project Implementation
The GSA Core Team would coordinate with existing project partners on project implementation. Details of implementation are currently unknown.","Section 9.7.2, page 9-15
Table 9-3","If yes to projects:
1. Are the projects new, on-going or proposed? Ongoing
2. Are the projects implemented by the GSP or others?  City’s Public Utilities Department, the Mission Resource Conservation District, and the San Diego County Water Authority (Water Authority)
3. If others, is the GSP coordinating with the others in implementation? No
According to Table 9-2, this is an ongoing project, but GSA is not responsible for this project
",
WQ,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","beneficial users, environment, GDE, DAC, trib*",Somewhat,"9.8.5 Management Action 5—Education and Outreach for TDS and Nitrate (Tier 0)
As discussed in Section 8.5, degraded water quality from TDS and nitrate concentrations is the result of a number of factors that are beyond GSA control. However, residents in the Basin who rely upon groundwater for their potable supply would benefit from increased information about potential water quality issues in the Basin. The GSA would conduct outreach and education to water users in the Basin to provide an update on water quality monitoring results and to provide a forum to discuss potential water quality issues and options.
&&&
9.8.7 Management Action 7—Study Groundwater Dependent Ecosystems (Tier 1)
GDEs are defined in the SGMA regulations as “ecological communities or species that depend on groundwater emerging from aquifers or on groundwater occurring near the ground surface.” SGMA does not require establishing additional sustainable management criteria to specifically manage GDEs, but rather includes GDEs as a beneficial user of water to be considered when developing other sustainable management criteria. As described in Section 8.7, the planning thresholds defined for interconnected surface water are used to identify when a detailed study of GDEs would be needed.
&&&
Project Benefits Invasive non-native plant removal protects and enhances habitat, conserves water resources, protects water delivery and storage systems by reducing flood risk and damage, improves water quality by reducing erosion, and reduces risk of fire. Giant reed (Arundo donax) and pampas grass (Cortaderia selloana) in particular are large water users. Eradication of these invasive species in SPV will reduce groundwater use and increase groundwater supply.","Page 9-22/ 9.8.5
Page 9-24 / 9.8.7
Page 9-15 / 9.7.2
","1. Do they identify explicity beneficial users? Potable water, GDE
2. Do they describe the impact or benefit to the users identified? Yes
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which?  Potable water, GDE
4. Are the projects proposed, ongoing?Ongoing
5. Are the projects implemented by GSA or others? GSP

Project benefits GDEs and drinking water users and all other beneficial users although not explicitly stated.
",
Stakeholder & WQ,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,"9.8.6 Management Action 6—Initial Surface Water Recharge Evaluation (Tier 0)
This management action involves completing an initial investigation to identify potential surface water recharge projects that warrant further analysis, and a preliminary feasibility analysis study. If benefits and feasibility for a recharge project are determined to be acceptable by the GSA, the GSP will be updated to identify next steps and associated Tier 0, Tier 1, and/or Tier 2 management actions. To the extent that the GSA identifies a recharge project that relies on a surface water supply controlled by a third-party (including the City or neighboring jurisdictions), the third-party must agree that the project is feasible and consent to implementation of the project.

Management Action Benefits
An Initial Surface Water Recharge Evaluation would help the Basin achieve desired groundwater levels, groundwater storage, groundwater quality, and reductions in negative impacts to surface water flows through direct replenishment.""
Project Benefits
Invasive non-native plant removal protects and enhances habitat, conserves water resources, protects water delivery and storage systems by reducing flood risk and damage, improves water quality by reducing erosion, and reduces risk of fire. Giant reed (Arundo donax) and pampas grass (Cortaderia selloana) in particular are large water users. Eradication of these invasive species in SPV will reduce groundwater use and increase groundwater supply.","Section 9.8.6, page 9-23
Table 9-3","1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the DACt? No
3. Are the projects new, on-going or proposed? 1- to 2-year evaluation to identify potential recharge projects that warrant further analysis
4. Are the projects implemented by the GSP or others? GSA & City
5. If others, is the GSP coordinating with the others in implementation?
No mention of DAC
",
WQ,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",No,"Overdraft occurs when the average annual amount of groundwater extraction exceeds the longterm average annual supply of water to the Basin. Given the inherent uncertainties in estimating groundwater use and using a model to determine water budget (refer to Section 5, Water Budgets), the Basin’s lack of undesirable results suggests the Basin is not in a condition of overdraft. The small amount of overdraft predicted by the SPV GSP Model is within the uncertainty range established for the water budget. Also, the SPV GSP Model uses a potentially conservative climate forecast approach that may underestimate the amount of available groundwater. In other words, since the Basin is currently considered sustainable, no overdraft mitigation efforts are proposed at this time. The proposed projects and management actions for implementation would support maintenance of groundwater levels above planning and minimum thresholds through demand management or reductions in pumping. These projects and management actions depend on the GSA determining whether action is necessary.",Page 9-12 / 9.6.1,"1. Is there a well mitigation program? No
2. Is the program new, on-going or proposed?
3. Is the well mitigation program explicitly for drinking water users and DACs?

Based on Water Budget and lack of UT, basin is not in condition of overdraft and basin is currently sustainable. However there is no mention of drinking water wells.
",
WQ,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"9.8.5 Management Action 5—Education and Outreach for TDS and Nitrate (Tier 0)
As discussed in Section 8.5, degraded water quality from TDS and nitrate concentrations is the result of a number of factors that are beyond GSA control. However, residents in the Basin who rely upon groundwater for their potable supply would benefit from increased information about potential water quality issues in the Basin. The GSA would conduct outreach and education to water users in the Basin to provide an update on water quality monitoring results and to provide a forum to discuss potential water quality issues and options.&&&

Management Action Benefits This strategy may be implemented through the City’s WQIP to improve and protect water quality. Through coordination with the City’s Transportation & Stormwater Department, the GSA would also experience benefits in the Basin without direct cost.
&&&
Management Action Benefits
An Initial Surface Water Recharge Evaluation would help the Basin achieve desired groundwater levels, groundwater storage, groundwater quality, and reductions in negative impacts to surface water flows through direct replenishment.",,"1. Do those projects list potential impacts to water quality? Yes
2. Do those Projects list potential impacts to DAC? No
3. Are the projects new, on-going or proposed? Ongoing
4. Are the projects implemented by the GSP or others? GSA
5. If others, is the GSP coordinating with the others in implementation?

A number of projects and management actions count protecting water quality as a benefits.
",
CC/Other,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,,
