Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Sara,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"The minimum thresholds for DDW public water system supply wells and ILRP on-farm domestic wells reflect California’s Title 22 drinking water standards. The minimum thresholds for irrigation supply wells are based on the water quality objectives listed in the Water Quality Basin Plan for the Central Coastal Basin (CCRWQCB, 2019). The minimum threshold values for the COC for all three sets of wells are provided in Table 8-5 and are based on data up to December 31, 2019. Because the minimum thresholds reflect no additional exceedances, the minimum thresholds are set to the number of existing exceedances. Surpassing the number of existing exceedances for any of the listed constituents will lead to an undesirable result. Not all wells in the monitoring network are sampled for every COC.",Page 8-28 / 8.8.2,"1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? Yes
The MT/MO are based around the number of wells in exceedence of MCL and SMCL. If additional wells are in exceedence, then it is an undesirable result. "
Sara ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"8.8.2.6 Method for Quantitative Measurement of Minimum Thresholds
Degradation of groundwater quality minimum thresholds will be directly measured from existing public water system supply wells, on-farm domestic wells, and irrigation supply wells. Groundwater quality will be measured with SWRCB GAMA groundwater information system data submitted through existing monitoring programs—DDW and ILRP—as discussed in Chapter 7. • Exceedances of MCLs and SMCLs in public water system supply wells will be monitored with annual water quality data submitted to the DDW. • Exceedances of MCLs and SMCLs in on-farm domestic wells will be monitored with ILRP data. Initially, the review of drinking water MCLs, SMCLs, and water quality objectives that maintain adequate crop production will be centered around the COC identified above. If during review of the water quality data additional constituents appear to exceed any of the regulatory standards, these additional constituents will be added to the list of COC for the Subbasin.","Table 8-5
Page 8-34 / 8.8.2.6","1. Are MT set at MCL level for COCs?  MT are set as the number of wells in exceedence of the MCL or SMCL
2. Are all MT set at MCL level? Sort of, they are allowing a certain number of wells to be in exceedence of the MCL or SMCL, based on historical conditions. So they don't manage to the MCL, but instead manage the number of wells that are in exceedence of the MCL.
"
Sara,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",Somewhat,"8.6.2.2 Minimum Thresholds Impact on Domestic Wells
Minimum thresholds for groundwater levels are compared to the range of domestic well depths in the Subbasin using DWR’s OSWCR database. This check was done to assure that the minimum thresholds maintain operability in a reasonable percentage of domestic wells. The proposed minimum thresholds for groundwater levels do not necessarily protect all domestic wells because it is impractical to manage a groundwater basin in a manner that fully protects the shallowest wells. The average computed depth of domestic wells in the Subbasin is 292.45 feet using data from the OSWCR database. While this approach is reasonable, there are some errors that add inaccuracy to the analysis. These include: • The OSWCR database may include wells that have been abandoned or destroyed, and therefore will have no detrimental impacts from lowered groundwater levels • Some domestic wells may draw water from shallow, perched groundwater that is not managed in this GSP. • Some wells in the OSWCR database are not accurately located, leading to inaccurate estimations of depth to water in the wells; therefore, only wells with the most accurate locations were used. • The depth to water is derived from a smoothly interpolated groundwater elevation contour map. Errors in the map may result in errors in groundwater elevation at the selected domestic wells. Given the limitations listed above, the analysis only included 8 domestic wells that had accurate locations and that fell within the contoured potion of the subbasin out of the total 154 domestic wells in the OSWCR database. In the Forebay Subbasin, 100% of all domestic wells will have at least 25 feet of water in them as long as groundwater elevations remain above minimum thresholds; and 100% of all domestic wells will have at least 25 feet of water in them when measurable objectives are achieved. These percentages were considered reasonable despite the limitations of this analysis.&&&
Urban land uses and users. The groundwater level minimum thresholds may limit the amount of groundwater pumping in the Subbasin. This may limit urban growth or result in urban areas obtaining alternative sources of water. This may result in higher water costs for municipal water users.
Domestic land uses and users. The groundwater level minimum thresholds are intended to protect most domestic wells. Therefore, the minimum thresholds will likely have an overall beneficial effect on existing domestic land uses by protecting the ability to pump from domestic wells. However, extremely shallow domestic wells may become dry, requiring owners to drill deeper wells. Additionally, the groundwater level minimum thresholds may limit the number of new domestic wells that can be drilled to limit future declines in groundwater elevations caused by more domestic pumping.&&&
Urban land uses and users. The groundwater quality minimum thresholds generally provide positive benefits to the Subbasin’s urban water users. Preventing any GSA actions that would result in COC in additional drinking water supply wells from exceeding MCLs or SMCLs ensures adequate groundwater quality for public water system supplies.
Domestic land uses and users. The groundwater quality minimum thresholds generally provide positive benefits to the Subbasin’s domestic water users. Preventing any GSA actions that would result in COC in additional drinking water supply wells from exceeding MCLs or SMCLs ensures adequate groundwater quality for on-farm domestic supplies.
","Page 8-15 / 8.6.2.2
Page 8-17 / 8.6.2.5
Appendix 8-A
Page 8-34 / 8.8.2.4","1. Do they mention impact of groundwater elevation MT on drinking water users? Yes
2. Do they mention impact of water quality MT on drinking water users? Yes
3. Do they use quantitative data to describe the harm of crossing the MT? No

"
Martha/Sara,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT? No

"
Martha/Sara,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes? No
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to DACs of crossing the MT? No
"
Becky/Sara,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"Ecological land uses and users. The groundwater level minimum thresholds may limit the amount of groundwater pumping in the Subbasin and may limit both urban and agricultural growth. This may benefit ecological land uses and users by curtailing the conversion of native vegetation to agricultural or domestic uses, and by reducing pressure on existing ecological land caused by declining groundwater elevations. &&&
Riparian water rights holders and Pre-1914 water rights holders. Table 8-7 provides a summary of water diversions reported to the SWRCB by riparian water rights holders and pre-1914 water rights holders on the Salinas River and its tributaries within the Subbasin. The diversion data were obtained from queries of the SWRCB eWRIMS water rights management system and represent water diversions self-reported by water-rights holders with points of diversion located within the Subbasin boundaries. Riparian rights holders are not differentiated from pre-1914 rights holders in the eWRIMS query results, and therefore diversions by riparian rights holders are lumped with the pre-1914 right diversions by Clark Colony. The reported surface water diversions are not a determination of water rights and may not include all pre 1914 water rights. Some of the diversions shown in Table 8-7 are also reported to MCWRA as groundwater pumping. &&&
Ecological land uses and users. The depletion of interconnected surface water minimum thresholds addresses ecological uses and users by preventing depletion of interconnected surface water from groundwater pumping beyond what was historically experienced. Additionally, by setting future groundwater levels at or above recent lows, there should be less impact to ecological users than has been seen to date.","Page 8-44 / 8.10.2.1.2
Appendix 8-A
Page 8-34 / 8.8.2.4
Page 8-48 / 8.10.2.4","1. Do they mention impact of groundwater elevation MT on GDEs? Yes
2. Do they mention impact of ISW MT on GDEs? Yes
3. Do they use quantitative data to describe the harm of crossing each of the MT? No, more data and evaluation is needed

"
Sara,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",No,,,"1. Does the GSP mention Drinking Water Users for water quality MO? No
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs? No
"
Martha/Sara,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs? No

"
Martha/Sara,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",No,,,"1. Does the GSP mention Tribes for ISW MO? No
2. Does the GSP mention Tribes for groundwater elevation MO? No
3. Does the GSP mention Tribes for ISW MO? No
4. Do they justify/evaluate the MOs based on Tribal water needs? No

"
Becky/Sara,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",No,,,"1. Does the GSP mention GDEs for ISW MO? No
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs? No

"
Meagan,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,"The sustainability indicator for degraded water quality is evaluated by adopting the SWRCB, DDW, and CCRWQCB ILRP groundwater quality networks. The water quality monitoring network for the Subbasin is composed of public water system supply wells monitored under DDW, and on-farm domestic wells and irrigation supply wells monitored under ILRP.
&&
Under the existing, temporary orders, 619 ILRP wells, consisting of 323 irrigation supply wells and 296 on-farm domestic wells, have been chosen as part of the RMS network.",7-11 / 7.4,"1. How were WQ RMS listed? (CASGEM ID, lat/long, described) lat/long
2. How many WQ RMS were we able to map? (all, some, none) all
3. Of those mapped, was there a well within 1 mile of DACs? yes
4.Of those mapped, was there a well within 1 mile of Tribes? n/a
5. Of those mapped, was there a well within 1 mile of domestic wells? yes

View Map here: https://drive.google.com/drive/folders/1T5p1dxFptG3aJO1foF8w_d5N121HXzzU

RMS are from DDW and ILRP. Most of the basin is covered with these monitoring wells however there is a small portion of the SDAC block group not covered on the east edge of the basin"
Meagan,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Somewhat,,7-6 / Table 7-1,"1. How were Elevation RMS listed? (CASGEM ID, lat/long, described) lat/long
2. How many Elevation RMS were we able to map? (all, some, none) all
3. Of those mapped, was there a well within 1 mile of DACs? yes
4.Of those mapped, was there a well within 1 mile of Tribes? n/a
5. Of those mapped, was there a well within 1 mile of domestic wells? yes

View Map here: https://drive.google.com/drive/folders/1T5p1dxFptG3aJO1foF8w_d5N121HXzzU

There is decent coverage of DACs and drinking water within the basin from RMS however the eastern side of the basin where SDACs are mainly located has sparse representation "
Becky,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Yes,"As shown in Figure 7-6, the data gap in the ISW monitoring network will be filled with a new well added along the Arroyo Seco. This well will fill the data gap in this monitoring network and the one in the groundwater elevation monitoring network, as discussed in Chapter 10. The new shallow well will be added to MCWRA’s groundwater elevation monitoring program.",Page 7-17 / 7.6.2,"1. Is there a plan to fill shallow groundwater wells in the monitoring network section? yes- plan to install shallow well to monitor ISWs
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? no"
Becky,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",No,,,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? no"
Sara,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge &/no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",Yes,"9.5.1 Project B1: Multi-benefit stream channel improvements This 3-pronged approach increases flow by removing dense native and non-native vegetation, provides vegetation free channel bottom areas for infiltration, stabilizes stream banks and earthen levees by reducing downstream velocities, and reduces flood risk. This program’s activities also benefit native species throughout the river ecosystem. By improving geomorphological function through vegetation and sediment removal activities, the coordinated efforts allow native species to reestablish in areas where invasive species have become dominant. River maintenance activities enhance groundwater recharge efforts through the streambed by providing additional open channel bed for infiltration, and floodplain enhancement can further recharge potential of high flows. Infiltration through the streambed accounts for a significant portion of the groundwater budget, and invasive species such as arundo, which can take up to 4 times as much water as native riparian species thereby negatively impacting both river flows as well as infiltration in to the subsurface through the streambed (Cal-IPC, 2011).
• Non-Native Vegetation Removal – Non-native vegetation removal primarily focuses on the arundo present in the region but may include tamarisk shrubs as well. Arundo is a grass that was introduced to the Americas in the 1800s for construction material and for erosion control purposes (Cal-IPC, 2011). In 2011, the California Invasive Plant Council determined that the Salinas Watershed had the second largest invasion with approximately 1500 infested acres. While arundo thrives near water, such as wetlands and rivers, it grows in many habitats and soil types. It requires a substantial amount of water, previously estimated making it one of the thirstier plants in a given region and outpacing the water demands of native vegetation. To manage this invasive species, arundo biomass is typically sprayed, sometimes mowed or hand cut if needed, and then treated with multiple applications of herbicide over several years. Permits allow arundo removal in the entire riparian corridor, including along the low-flow channel. Component 3: Floodplain Enhancement and Recharge
The third component complements the first 2 by enhancing and restoring floodplains to enable high flows to be slowed and directed toward areas where it can infiltrate into the ground. For this component, SVBGSA will partner with the Integrated Regional Water Management (IRWM) Group, Central Coast Wetlands Group, and other organizations that are already undertaking creek and floodplain restoration efforts and encourage inclusion of features that would enhance recharge.
Restored floodplain and riparian habitat along creeks can slow down the velocity of creeks and encourage greater infiltration. Due to agricultural and urban encroachment, streams have become more highly channelized, and flow has increased in velocity, particularly during storm events. This flow has resulted in greater erosion and loss of functional floodplains. &&&

9.5.2 Project B2: Managed Aquifer Recharge of Overland Flow
This program incentivizes development of groundwater recharge basins that recharge overland flow and stormwater runoff from the Coastal Ranges before they reach streams and the Salinas River. This program is structured similar to the program instituted in Pajaro Valley, whereby agricultural landowners dedicate a portion of their land to recharge ponds and direct overland flood flows into the ponds. This could include some type of incentive for recharge basins would be situated to collect runoff before it enters a local stream and allowed to infiltrate. It could also be combined with Project B1 and include multi-benefit projects along the floodway to increase floodplain capacity, since floodplains generally have high recharge.
This program will require additional analysis on actual available runoff from each of the watersheds. It assumes that the stormwater is not being diverted upstream; however, many of the mountain ranges have diversion operations already occurring upstream in the watershed. Rain gauges and studies will be required to determine the true estimate of water available from each subwatershed.","Page 9-20, 21 & 23 / 9.5.1
Page 9-32 / 9.5.2","1. Are there projects that involve groundwater recharge? Yes  / Second project: Yes
2. Do those projects list explicit benefits to the environment? Yes / Second project: No
3. Are the projects new, on-going or proposed? Floodplain enhancement will be implemented if additional water is required to maintain sustainability. / Second project: needs stakeholders approval and a number of agreements and right needs to be secures,
4. Are the projects implemented by the GSP or others? program administration is provided by the RCDMC and the Salinas River Management Unit Association & MCWRA. / Second project: GSA
5. If others, is the GSP coordinating with the others in implementation? Not clearly stated

2 projects have been mentioned, the first one will remove invasive plants, and that will help with recharge. / The scond recharge project doesnt have benefits to environment.

"
Sara,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",Somewhat,"9.5.1 Project B1: Multi-benefit stream channel improvements This 3-pronged approach increases flow by removing dense native and non-native vegetation, provides vegetation free channel bottom areas for infiltration, stabilizes stream banks and earthen levees by reducing downstream velocities, and reduces flood risk. This program’s activities also benefit native species throughout the river ecosystem. By improving geomorphological function through vegetation and sediment removal activities, the coordinated efforts allow native species to reestablish in areas where invasive species have become dominant. River maintenance activities enhance groundwater recharge efforts through the streambed by providing additional open channel bed for infiltration, and floodplain enhancement can further recharge potential of high flows. Infiltration through the streambed accounts for a significant portion of the groundwater budget, and invasive species such as arundo, which can take up to 4 times as much water as native riparian species thereby negatively impacting both river flows as well as infiltration in to the subsurface through the streambed (Cal-IPC, 2011).
• Non-Native Vegetation Removal – Non-native vegetation removal primarily focuses on the arundo present in the region but may include tamarisk shrubs as well. Arundo is a grass that was introduced to the Americas in the 1800s for construction material and for erosion control purposes (Cal-IPC, 2011). In 2011, the California Invasive Plant Council determined that the Salinas Watershed had the second largest invasion with approximately 1500 infested acres. While arundo thrives near water, such as wetlands and rivers, it grows in many habitats and soil types. It requires a substantial amount of water, previously estimated making it one of the thirstier plants in a given region and outpacing the water demands of native vegetation. To manage this invasive species, arundo biomass is typically sprayed, sometimes mowed or hand cut if needed, and then treated with multiple applications of herbicide over several years. Permits allow arundo removal in the entire riparian corridor, including along the low-flow channel.",Page 9-20 & 9-21 / 9.5.1,"If yes to projects:
1. Are the projects new, on-going or proposed? permitting process
2. Are the projects implemented by the GSP or others? lead agency: Resource Conservation District of Monterey County (RCDMC).
3. If others, is the GSP coordinating with the others in implementation? Yes
"
Sara,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","beneficial users, environment, GDE, DAC, trib*",Somewhat,"9.4.3 Management Action A3: Improve Rural Residential Water Quality in Arroyo Seco Cone Management Area
Rural residents in the ASCMA supplied by on-site domestic wells are more likely to have poor-quality water because the quality is rarely tested, unregulated, and usually from relatively shallow groundwater that typically has lower-quality water. Strategies for mitigating this situation include: • Buying bottled water for drinking. • Installing point-of-use under-counter reverse osmosis units at the kitchen sink to provide drinking water. • Extend public water supply systems to serve nearby rural residences. In recent years, the City of Greenfield has extended water service to some nearby rural residences, and its Water Master Plan includes expansion of the municipal service area to new development around the perimeter of the existing urban area (Wallace Group, 2016). Such action could be continued by the City of Greenfield within the ASCMA. This management action consists of educating rural residents about common groundwater quality issues and options for obtaining safe and aesthetic potable water in their homes. ASGSA will compile information about home water quality treatment options and make it available to local residents via their websites. If funding allows, this management action could include workshop or direct outreach to residential residents conducted by the City of Greenfield or ASGSA.",Page 9-4 / 9.4.3,"1. Do they identify explicity beneficial users? Yes
2. Do they describe the impact or benefit to the users identified? Yes
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which?  Drinking water users
4. Are the projects proposed, ongoing?  It is a small scale project which needs one year to compile information
5. Are the projects implemented by GSA or others? ASGSA, city of greenfield
"
Martha/Sara,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,"Component 3: Floodplain Enhancement and Recharge
The third component complements the first 2 by enhancing and restoring floodplains to enable high flows to be slowed and directed toward areas where it can infiltrate into the ground. For this component, SVBGSA will partner with the Integrated Regional Water Management (IRWM) Group, Central Coast Wetlands Group, and other organizations that are already undertaking creek and floodplain restoration efforts and encourage inclusion of features that would enhance recharge.
Restored floodplain and riparian habitat along creeks can slow down the velocity of creeks and encourage greater infiltration. Due to agricultural and urban encroachment, streams have become more highly channelized, and flow has increased in velocity, particularly during storm events. This flow has resulted in greater erosion and loss of functional floodplains. &&&
9.5.2 Project B2: Managed Aquifer Recharge of Overland Flow
This program incentivizes development of groundwater recharge basins that recharge overland flow and stormwater runoff from the Coastal Ranges before they reach streams and the Salinas River. This program is structured similar to the program instituted in Pajaro Valley, whereby agricultural landowners dedicate a portion of their land to recharge ponds and direct overland flood flows into the ponds. This could include some type of incentive for recharge basins would be situated to collect runoff before it enters a local stream and allowed to infiltrate. It could also be combined with Project B1 and include multi-benefit projects along the floodway to increase floodplain capacity, since floodplains generally have high recharge.
This program will require additional analysis on actual available runoff from each of the watersheds. It assumes that the stormwater is not being diverted upstream; however, many of the mountain ranges have diversion operations already occurring upstream in the watershed. Rain gauges and studies will be required to determine the true estimate of water available from each subwatershed","Page 23 / 9.5.1
Page 9-32 / 9.5.2","1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the DAC? No
3. Are the projects new, on-going or proposed? Floodplain enhancement will be implemented if additional water is required to maintain sustainability. / Second project: needs stakeholders approval and a number of agreements and right needs to be secures,
4. Are the projects implemented by the GSP or others? program administration is provided by the RCDMC and the Salinas River Management Unit Association. / Second project: GSA
5. If others, is the GSP coordinating with the others in implementation? Not clearly stated

2 projects have been mentioned, the first one will remove invasive plants, and that will help with recharge. / The scond recharge project doesnt have benefits to environment.

"
Sara,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",No,"9.8 Mitigation of Overdraft
The Forebay Subbasin has not historically been in overdraft. Based on the water budget components, the historical sustainable yield of the Subbasin is between 151,100 and 174,500 AF/yr., as summarized in Table 6-14. From 1980 to 2016, the basin was in overdraft during only 3 years. Therefore, the calculation of the mitigation of overdraft is not needed at this time. However, these results are provisional and uncertain and are subject to change in future GSP updates after the SVIHM is released by the USGS. Because all model results in the GSP are provisional, any modeling outputs included in this GSP are only approximates and the use as a basis to implement a management action or project is limited. Given that the Subbasin’s extraction is currently close to the sustainable yield, this chapter includes a robust set of potential management actions and projects that could be undertaken if needed.",Page 9-39 / 9.8,"1. Is there a well mitigation program? No
2. Is the program new, on-going or proposed?
3. Is the well mitigation program explicitly for drinking water users and DACs? No

"
Sara,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"""9.4.3 Management Action A3: Improve Rural Residential Water Quality in Arroyo Seco Cone Management Area
Rural residents in the ASCMA supplied by on-site domestic wells are more likely to have poor-quality water because the quality is rarely tested, unregulated, and usually from relatively shallow groundwater that typically has lower-quality water. Strategies for mitigating this situation include: • Buying bottled water for drinking. • Installing point-of-use under-counter reverse osmosis units at the kitchen sink to provide drinking water. • Extend public water supply systems to serve nearby rural residences. In recent years, the City of Greenfield has extended water service to some nearby rural residences, and its Water Master Plan includes expansion of the municipal service area to new development around the perimeter of the existing urban area (Wallace Group, 2016). Such action could be continued by the City of Greenfield within the ASCMA. This management action consists of educating rural residents about common groundwater quality issues and options for obtaining safe and aesthetic potable water in their homes. ASGSA will compile information about home water quality treatment options and make it available to local residents via their websites. If funding allows, this management action could include workshop or direct outreach to residential residents conducted by the City of Greenfield or ASGSA.""&&&
Both the State and the County have committed to a Human Right to Safe Drinking Water. SGMA outlines a specific role for GSAs related to beneficial users of groundwater, including drinking water. This implementation action will help define the unique role for the SVBGSA, not related to specific sustainability metrics. Under this implementation action, SVBGSA will play a convening role by developing and coordinating a water quality partnership (Partnership). There are many efforts to address water quality occurring simultaneously and SVBGSA acknowledges this developing set of policy and implementation actions by the SWRCB. For example, at the State level, the DDW’s Safe and Affordable Funding for Equity and Resilience (SAFER) program is designed to meet the goal of safe drinking water for all Californians. At the local level, the County of Monterey Health Department Drinking Water Protection Service is designed to regulate and monitor water systems and tests water quality for new building permits for private wells.","Page 9-4 / 9.4.3
Page 9-38 / 9.6.4
","
1. Do those projects list potential impacts to water quality? First Project: Improving rural residential WQ/ Second project: They will develop a plan to review water quality and data gaps
2. Are the projects new, on-going or proposed? First project: One year to compile information/ Second project: new, developing/ 
3. Are the projects implemented by the GSP or others? First project: GSA and city of Greenfield/ Second Project: GSP, Regional Water Quality Control Board, local agencies and organizations, water providers, domestic well owners, technical experts, and other stakeholders. 
4. If others, is the GSP coordinating with the others in implementation? They will meet annually
5. Do those Projects list potential impacts to DAC? No
"
Lauren,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,
