Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
WQ,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",No,,,"1. Does the GSP mention Drinking Water Users for water quality MO? No
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs?
"
Stakeholder & WQ,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs?

"
Stakeholder & WQ,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",No,,,"1. Does the GSP mention Tribes for WQ MO? NA
2. Does the GSP mention Tribes for groundwater elevation MO? NA
3. Does the GSP mention Tribes for ISW MO? NA
4. Do they justify/evaluate the MOs based on Tribal water needs?

"
ISW/GDE & WQ,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",No,,,"1. Does the GSP mention GDEs for ISW MO? No
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs?

"
RMS/Maps,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,The MT for degraded groundwater quality will be directly and quantitatively measured in accordance with the monitoring plan and protocols outlined in Section 5 and will meet the requirements of the technical and reporting standards under GSP regulations. The current representative monitorin network includes 21 wells that are designated as public supply wells and domestic wells. The frequency of groundwater quality monitoring at each site will be re-evaluated every 5 years. Where exceedances exist more frequent monitoring will be necessary.,"Page 9-61 / 9.5.4.2.4

Figure 9-14","1. How were WQ RMS listed? (CASGEM ID, lat/long, described) CASGEM table 9-22
2. How many WQ RMS were we able to map? (all, some, none) All (Note: WQ RMS with Well ID 2800030-001 in figure 9-14 may not be accurate as it is not located in the same location as GAMAs data base) 
3. Of those mapped, was there a well within 1 mile of DACs? Most DACs are represented by WQ RMS, a few block groups are not within 1 mile of WQ RMS
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? WQ RMS are not located within 1 mile of where drinking water wells are most densley located 

View Map Here: https://drive.google.com/drive/u/1/folders/1wmysIS1wF0dwfyY1lz-J_gdzcR-QWIji

May be worth noting to the GSA that Well ID 2800030-001 may not be accurately mapped in their plan
"
RMS/Maps,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Somewhat,"The RMS monitoring network is composed of monitoring sites regarded as representative of the Subbasin. Described in Section 5 of the GSP, there are currently 56 existing GSP monitoring sites in the Subbasin, in which 26 of these sites are designated as an RMS. The construction of 5 new monitoring wells in the Subbasin that would serve as RMS wells for this indicator is planned for 2021/2022. Figure 9-3 shows the selected RMS network for chronic lowering of groundwater levels. Details of each site, including well identification, location, monitoring frequency, years of monitoring, number of measurements, and RMS selection rationale are provided in Table 9-5.","Page 9-33 / 9.5.1.4

Figure 9-3","1. How were Elevation RMS listed? (CASGEM ID, lat/long, described) CASGEM Table 9-22
2. How many Elevation RMS were we able to map? (all, some, none) Unable to map Napa County-122 and proposed wells
3. Of those mapped, was there a well within 1 mile of DACs? Most DACs are represented by Elevation RMS, except in the southern tip of the basin
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Good representation of drinking water wells

View Map Here: https://drive.google.com/drive/u/1/folders/1wmysIS1wF0dwfyY1lz-J_gdzcR-QWIji

"
ISW/GDE,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Yes,"The NCGSA currently plans to construct 4 new dual completion dedicated monitoring wells within the Subbasin to further characterize the relationship between surface water and groundwater conditions. The NCGSA has already identified the locations of where to construct the new dedicated monitoring sites, shown in Figure 5-2",Page 5-47 / 5.9.6,"1. Is there a plan to fill shallow groundwater wells in the monitoring network section? yes - there is a plan to install 4 new wells for ISW monitoring  
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? no"
ISW/GDE,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",Yes,"Remote Sensing. Detailed in TNC’s report GDE Pulse: Taking the Pulse 1352 of Groundwater Dependent Ecosystems with Satellite Data, remotely sensed satellite data from NASA’s Landsat Program can be applied to monitor the health of vegetation worldwide (Klausmeyer et al., 2019). Landsat imagery is made available at a resolution of 30 meters every 16 days, in which long-term temporal trends of vegetation metrics are made available on TNC’s GDE Pulse web app, allowing users to infer the relationships between groundwater levels, precipitation, and GDE vegetation metrics. Detailed in the report, the methods in which TNC processed the satellite data results in a geospatial representation of the Normalized Derived Vegetation Index (NDVI) to estimate vegetation greenness and Normalized Derived Moisture Index (NDMI) to estimate vegetation moisture. TNC provides the average NDVI and NDMI for all Landsat pixels, masked to spatial data from the iGDE database, to present the average and trend geospatial layers representing positive and negative trends in the two vegetation metrics.

Biologic Field Assessments. In addition to monitoring potential changes in the occurrence and distribution of GDEs within the Subbasin, biological assessments are necessary to provide detailed site information for evaluating the potential effects on GDEs, investigating stream habitat conditions, and evaluating the status of rare, threatened, or endangered species. The California Surface Water Ambient Monitoring Program’s (SWAMP) Standard Operating Procedures (SOP) for the Collection of Field Data for Bioassessments of California Wadeable Streams: Benthic Macroinvertebrates, Algae, and Physical Habitat provides methods for assessing the ecological conditions of wadeable streams and rivers based on the composition of the benthic macroinvertebrate and benthic algal assemblages (Ode, 2016). The procedures also produce standardized measurements of instream and riparian habitat and ambient water chemistry to support interpretation of the biological data.",Page 5-53 / 5.11.2.1,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? yes, remote sensing and biologic field surveys are included in the GDE monitoring network"
WQ,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge & no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",Somewhat,"11.4.1 Project #1: Managed Aquifer Recharge
11.4.1.1 Project Overview 
Water supply augmentation through managed aquifer recharge (MAR) enhances aquifer replenishment with the potential to mitigate undesirable results particularly during periods of drought. Managed aquifer recharge can occur through active approaches such as recharge ponds and injection wells or more passive approaches such as intentionally inundating riparian corridors or agricultural lands during periods of high streamflow (flood-MAR or AgMAR). The planned project involving managed aquifer recharge, and approved by the GSPAC, is summarized in Table 11-5. The implementation of managed aquifer recharge was first simulated in the NVIHM and determined to be a suitable PMA for the Subbasin. This project would involve diverting high flow in tributaries during wet years and spreading over vacant parcels and agricultural fields. Managed aquifer recharge is intended to increase groundwater storage and increase streamflow and groundwater uptake from plants during wet years.
",Page 11-20 / 11.4.1,"1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the environment? Somewhat, not detailed on the benefit. inundating riparian corridors
3. Are the projects new, on-going or proposed? Conceptual Phase with high priority
4. Are the projects implemented by the GSP or others? GSA
5. If others, is the GSP coordinating with the others in implementation?
"
WQ,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",Yes,"11.8.3 Watershed Information and Conservation Council (WICC) 
The Napa County Board of Supervisors passed Resolution No. 02-103 on May 21, 2002, creating the  Watershed Information & Conservation Council (WICC). The WICC was chosen to represent the diversity of Napa County’s community. The WICC’s mission is: To improve the health of Napa County’s watersheds by informing, engaging, and fostering partnerships 973 within the community.The role of the WICC is to assist the County Board of Supervisors in their decision-making process and serve as a conduit for citizen input by gathering, analyzing, and recommending options related to the management of watershed resources countywide. The WICC has a responsibility to publicly evaluate and discuss matters relating to watershed restoration and resource protection activities, coordination of land acquisition, development of long-term watershed resource management plans and programs. The WICC also serves to provide public outreach and education, monitoring and assessment coordination, and data management of Napa County's water and watershed resources.
",Page 11-40 / 11.8.3,"If yes to projects: Watershed improvement
1. Are the projects new, on-going or proposed? Ongoing
2. Are the projects implemented by the GSP or others? GSA
3. If others, is the GSP coordinating with the others in implementation?
"
WQ,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination beyond general mention of ""beneficial users"". SOMEWHAT = beneficial users explicilty identified, but impacts not well described or beneficial users explicilty identifed and described, but no PMAs with benefits to GDEs, drinking water users, tribes or DACs;  YES = beneficial users exlicitly idenfitied, impacts and benefits described and PMAs with benefits to GDEs, drinking water users, tribes and DACs.","beneficial users, environment, GDE, DAC, trib*",Yes,"11.8.4 Well Owner Outreach and Education 
Ongoing outreach to well owners and other stakeholders will improve groundwater sustainability in the Subbasin. Resource materials include: • “Well Owners Guide: A Guide for Private Well Owners in Napa County” (2017). This guide is intended to make private well ownership a little easier. It is designed to: 1) alert private well  owners to the potential for contamination and the need for water quality testing; 2) introduce well owners to the basics of proper well construction, destruction and maintenance; and 3) inform well owners of their responsibilities in Napa County. • “A Guide for Private Domestic Well Owners” (SWRCB Groundwater Ambient Monitoring and Assessment Program, 2015). This document educates readers on well construction, water quality testing, water quality protection, water quality treatment, and well destruction. This  document also has an extensive resource guide for private domestic well owners. • “Domestic Well Users and the Sustainable Groundwater Management Act” (SWRCB and DWR, 1007 2016). This brochure summarizes SGMA and how it affects domestic well users, including GSA powers and authorities, metering of domestic wells, and monitoring and reporting of domestic  wells. • “Well Owner’s Manual/Manual del propietario de pozos"" (Water Systems Council, 2021). This document provides specific guidance on well maintenance and protection, as well as additional resources related to water supply conservation and the protection, maintenance, testing of  wells.
",11-41 / 11.8.4,"1. Do they identify explicity beneficial users? Yes
2. Do they describe the impact or benefit to the users identified? Yes
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? Domestic users 
4. Are the projects proposed, ongoing? ongoing
5. Are the projects implemented by GSA or others? GSA
"
Stakeholder & WQ,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,,,"1. Are there projects that involve groundwater recharge?
2. Do those projects list explicit benefits to DACs?
3. Are the projects new, on-going and proposed?
4. Are the projects implemented by the GSP or others? 
5. If others, is the GSP coordinating with the others in implementation?
"
WQ,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",No,"11.5.3 Management Action #3: Groundwater Ordinance and New Well Permit Conditions:  Groundwater Use Restrictions
11.5.3.1 Management Action Overview
This proposed management action includes adoption by GSA and/or Napa County of groundwater use restrictions supported by the County Board of Supervisors in 2018 for the Northeast Napa Management Area as part of Basin Analysis Report Addendum (LSCE, 2018). Other revisions to the County Groundwater Ordinance and also the Water Availability Analysis guidelines will be considered to align the approval of new uses of groundwater in the Subbasin with the results of the GSP water budget results and sustainable yield analyses. The planned management action involving revisions to the groundwater ordinance and new well permit conditions, and approved by the GSPAC, is summarized in  Table 11-10.
",Page 11-34 / 11.5.3,"1. Is there a well mitigation program? No
2. Is the program new, on-going or proposed? Planned
3. Is the well mitigation program explicitly for drinking water users and DACs? No

"
WQ,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to DACs & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"11.8.4 Well Owner Outreach and Education 
Ongoing outreach to well owners and other stakeholders will improve groundwater sustainability in the Subbasin. Resource materials include: • “Well Owners Guide: A Guide for Private Well Owners in Napa County” (2017). This guide is intended to make private well ownership a little easier. It is designed to: 1) alert private well  owners to the potential for contamination and the need for water quality testing; 2) introduce well owners to the basics of proper well construction, destruction and maintenance; and 3) inform well owners of their responsibilities in Napa County. • “A Guide for Private Domestic Well Owners” (SWRCB Groundwater Ambient Monitoring and Assessment Program, 2015). This document educates readers on well construction, water quality testing, water quality protection, water quality treatment, and well destruction. This  document also has an extensive resource guide for private domestic well owners. • “Domestic Well Users and the Sustainable Groundwater Management Act” (SWRCB and DWR, 1007 2016). This brochure summarizes SGMA and how it affects domestic well users, including GSA powers and authorities, metering of domestic wells, and monitoring and reporting of domestic  wells. • “Well Owner’s Manual/Manual del propietario de pozos"" (Water Systems Council, 2021). This document provides specific guidance on well maintenance and protection, as well as additional resources related to water supply conservation and the protection, maintenance, testing of  wells.
",11-41 / 11.8.4,"1. Do those projects list potential impacts to water quality? Yes
2. Do those Projects list potential impacts to DAC? No
3. Are the projects new, on-going or proposed? Ongoing
4. Are the projects implemented by the GSP or others? GSA
5. If others, is the GSP coordinating with the others in implementation?
"
CC/Other,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,Somewhat,"Better understanding of ET of native vegetation would reduce the uncertainty in groundwater recharge estimates. The sensitivity analysis indicated that assumptions for ET of native forests can greatly affect recharge estimates. Techniques for quantifying actual ET across large areas using multispectral satellite imagery and modeling the energy balance are methods that could be used to improve estimates of ET throughout Napa County.
&&
There are new tools on the horizon that may facilitate the key aspect of PMAs, which is a verification of benefit to the Subbasin. Those tools include a project called Open ET that seeks to provide near real-time data on evapotranspiration rates using remote-sensing data.","Appendix 4A, page 107 / 8.10
Page 11-28 / 11.5.1.1","Satellite imagery and Open ET both acknowledged as a possible techniques for measuring ET, but no stated plans to implement either."
CC/Other,,,,,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,Somewhat,"The NCGSA will develop and adopt regulations specifying acceptable equipment, installation procedures, reporting procedures, and related aspects necessary to implement groundwater use reporting management actions (Water Code §10725.6 – 10725.8).",Page 11-38 / 11.7.5,"GSA will adopt regulations regarding metering, but does not present any requirement of installation at this time. A few other PMAs reference the need for metering but do not include details of metering requirements"
CC/Other,,,,,"Does the GSP have plans to implement demand reduction (e.g., pumping cuts) in the basin?","No:  Demand reduction not mentioned 
Somewhat: Mentions potential plans for demand reduction in event of exceedance, or future potential PMAs of demand reduction
Yes: Planned PMAs of demand reduction are described","demand, demand reduction, pumping cuts, demand management",Yes,"Vineyard and Winery Water Conservation is to encourage water uses to continue to implement water conservation practices and provide flexibility as to how, and to some degree, when the conservation is achieved. Current practices include: 
• Napa County Resource Conservation District efficiency evaluation program 
• Row orientation optimization during vineyard replants; irrigation timing and scheduling optimization; cover crops
• Monitoring tools 
• Water conserving canopy 
• Active and passive frost control 
• Drought-tolerant rootstock, dry farming
&&
Results from the modeled groundwater pumping reduction scenario showed significant benefits to hydrologic conditions in the Subbasin (Appendix 8A). If conservation efforts include pumping reductions, this could produce increases in groundwater storage relative to the baseline conditions. Increases in groundwater storage could have corresponding benefits to interconnected surface waters. Increased conservation efforts would: 1) support overall supply reliability, 2) contribute to maintaining or improving interconnected surface waters, and 3) help achieve the Subbasin sustainability goal.
&&
The planned management action involving groundwater pumping reductions, and approved by the GSPAC, is summarized in Table 11-9. 
A modeling scenario was developed to simulate the potential effects and benefits of reduced groundwater pumping. The scenario focused on agricultural and landscape irrigation. Using simulated monthly pumping in Scenario A, a threshold value of approximately 75 percent of total monthly groundwater was implemented (Appendix 8A). The resulting reduction in simulated pumping ranged from 1,500 and 5,000 AFY with respect to Scenario A.
&&
On October 14, 2021, the GSPAC discussed and approved the sustainable management criteria for the sustainability indicator for depletions of interconnected surface water. The interim measurable objective for that indicator includes a reduction in streamflow depletion corresponding to a 10 percent reduction in average annual historical (2005-2014) pumping. Steps to achieve this objective would begin following NCGSA adoption of the GSP. During Fall 2021, efforts were initiated to update the Groundwater Ordinance and Well Permit Conditions. Key modifications to the Ordinance and Well Permit Conditions are proposed to align future groundwater use with the Subbasin water budget and sustainable yield analyses conducted for the GSP. Expected Benefits and Evaluation Similar to the above for groundwater pumping reductions, results from the modeled groundwater pumping reduction scenario showed significant benefits to hydrologic conditions in the Subbasin (Appendix 8A). Pumping reductions produced substantial increases in simulated groundwater storage relative to the baseline conditions.","Page 11-28 / 11.5.1.1
Page 11-30 / 11.5.1.7
Pag 11-31 / 11.5.2.1
Page 11-35 / 11.5.3.6","Planned Management Actions address demand reduction 
Appeneis 8A was not included with the Draft GSP, so quantifications of benefits are not available"
CC/Other,,,,,"Does the GSP have plans to implement supply augmentation (e.g., recharge projects, desalinating brackish groundwater) in the basin to achieve sustainability?","No: No plans in place for supply augmentation
Somewhat: Potential projects or evaluations of feasibility to implement supply augmentation mentioned
Yes: Planned supply augmentation described in detail to achieve sustainability","recharge, managed aquifer recharge, MAR, desalin*, brackish groundwater",Yes,"Water supply augmentation through managed aquifer recharge (MAR) enhances aquifer replenishment with the potential to mitigate undesirable results particularly during periods of drought. Managed aquifer recharge can occur through active approaches such as recharge ponds and injection wells or more passive approaches such as intentionally inundating riparian corridors or agricultural lands during periods of high streamflow (flood-MAR or AgMAR). The planned project involving managed aquifer recharge, and approved by the GSPAC, is summarized in Table 11-5.
&&
The Napa Sanitation District (NSD) provides recycled water along two main pipelines to the southeast and north of the Soscol Water Recycling Facility, including to the MST area. The NSD is working with water users throughout southern Napa County to identify areas where recycled water could replace the use of potable water, surface water or groundwater. NSD has the capacity to produce up to 4,200 AF of recycled water (estimated for 2040), where approximately 300 to 550 AF of tertiary recycled water is delivered within the City’s service area. The pipeline serving the MST area was put into service in 2016 and is designed to initially deliver up to 700 AFY, with the potential to deliver up to 2,000 AFY. The NSD delivered 422 AF of recycled water to users in the MST area in water year 2020, an increase of over 40 percent from the prior year. Increased distribution and use of this new source of water along with continued land use permitting constraints are expected to aid in maintaining stable groundwater level conditions in the MST area.","Page 11-20 / 11.4.1.1
Page 11-23 / 11.4.2.1",Planned Projects address supply augmentation through managed aquifer recharge and an improved water recycling program
CC/Other,,,,,"Do they evaluate whether Project and Management Actions close the gap for current and projected sustainable yield (e.g., overdraft as compared to the projected sustainable yield)? ","No: No mention of sustainable yield or overdraft, or closing the gap through PMAs
Somewhat: PMAs are described to close the gap but are future potential projects
Yes: Planned PMAs are identified as those that close the gap for projected sustainable yield and is demonstrated quantitatively","sustainable yield, overdraft, balance",Yes,Groundwater extraction and changes in groundwater storage were used to develop preliminary estimates of sustainable yield. Analysis of groundwater levels in conjunction with modeling suggest that the Subbasin is not experiencing chronic overdraft in the historical or projected periods.,Page 9-100 / 9.8.1,"GSP states that the basin will not experience ""chronic overdraft"" in the future, but planned PMAs (lines 75 & 75) have quantified benefits (some missing due to Appendix 8A not being included) that will help maintain sustainability"
CC/Other,,,,,Does the GSP reference / propose any new water markets in the basin?,"No: No new water markets referenced or proposed
Somewhat: no somewhat for this question
Yes: New water markets are referenced or proposed",water market,Yes,"Another related tool is an open-source water accounting platform under development by another interdisciplinary and inter-organization group including the California Water Data Consortium and Environmental Defense Fund, which is receiving support from DWR and the State Board. The water accounting platform would provide an online hub for groundwater users and stakeholders to submit water use data, view summaries of water use, and facilitate a market for trading water allocations.",Page 11-28 / 11.5.1.1,"Given a Yes because there is no Somewhat for this question, but this is a bit of a stretch. There is a tool that could be used to potentially facilitate a water market, but details of this hypothetical market are not explored."
CC/Other,,,,,"Does the GSP identify the potential impact of climate change on obtaining/crossing thresholds for Sustainable Management Criteria (e.g., as a driver of undesirable result or potential reason for crossing a minimum threshold)?","No: No impacts from climate change referenced in SMC
Somewhat: References climate change impacts but does not identify as a reason for crossing thresholds
Yes: Explicitly identifies climate change as a reason for obtaining/crossing thresholds for SMC",climate change,Yes,"Conditions that may lead to undesirable chronic lowering of groundwater level results are:
• Significantly drier hydrologic conditions than currently projected under climate change scenarios, causing a significant reduction in natural recharge (Section 8)",Page 9-12 / 9.5.1.1.2,Climate change forcing more intense than modeled in WB projections acknowledged as a potential driver of undesirable results for the Lowering of GW Levels SMC
CC/Other,,,,,"Does the GSP includes details on coordination with water quality control programs (e.g., Regional Water Quality Control Board, CV-Salts)?","No: No mention of RWQCB or it is mentioned but coordination not discussed at all
Somewhat: Recognizes RWQCB as interested party or stakeholder but details of coordination not included
Yes: Coordination between RWQCB and GSA are clearly defined","Regional Water Quality Control Board (RWQCB), CV-Salts",Somewhat,"Through California’s Porter-Cologne Water Quality Control Act (Porter-Cologne Act), the SWRCB shares authority with the Regional Water Quality Control Boards (RWQCB) to implement the federal CWA. The SWRCB provides policy guidance and budgetary authority to the Regional Boards, who adopt Water Quality Control Plans, knows as “Basin Plans.” The Napa Valley Subbasin is located within the jurisdictional area of the San Francisco Bay RWQCB, discussed in Section 3.1.2.3.
&&
The RWQCB regulates the quality of surface water, groundwater, and coastal waters in the San Francisco Bay region. The RWQCB is responsible for developing a Basin Plan, or Water Quality Control Plan, to govern requirements for and issue waste discharge permits, take enforcement action against dischargers who violate permits or otherwise harm water quality in surface waters, and monitor water quality.","Page 3-13 / 3.1.2.2
Page 3-14 / 3.1.2.3",RWQCB acknowledged as an authority on water quality issues. Coordination between GSA and RWQCB not referenced.
CC/Other,,,,,"How many PMAs are there (total #, including tiers)?","No spectrum, just # of PMAs",,13,,,
CC/Other,,,,,"Are the PMAs all planned projects?  If not, please elaborate whether projects are proposed and how many are proposed versus planned?","no = all proposed
somewhat = mix of planned and proposed
yes = all planned",,Somewhat,,,"5 planned PMAs (2 projects, 3 MAs), 3 proposed PMAs, 5 ""supporting actions"""
