Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Lauren,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"The baseline hydrology used as the basis for the projected water budget is based on applying precipitation and ET change factors from the Variable Infiltration Capacity (VIC) 2070 central tendency (CT) climate scenario, provided by DWR (2018b,c), to historical hydrology of years 1943 through 2019 (United, 2021b).",Page 2-73 / 2.2.3.5.1,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry)
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"The baseline hydrology used as the basis for the projected water budget is based on applying precipitation and ET change factors from the Variable Infiltration Capacity (VIC) 2070 central tendency (CT) climate scenario, provided by DWR (2018b,c), to historical hydrology of years 1943 through 2019 (United, 2021b).",Page 2-73 / 2.2.3.5.1,
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"The baseline hydrology used as the basis for the projected water budget is based on applying precipitation and ET change factors from the Variable Infiltration Capacity (VIC) 2070 central tendency (CT) climate scenario, provided by DWR (2018b,c), to historical hydrology of years 1943 through 2019 (United, 2021b).",Page 2-73 / 2.2.3.5.1,
Lauren,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"Daily flows from tributaries and drainage areas were adjusted using the VIC 2070 CT projected streamflow change factors provided by DWR (see detailed description in Section 4.8 of United, 2021b [Appendix E-2]). Because DWR change factors are only available for 1916 through 2011, 2070CT change factors for the years 2012 through 2019 were determined by identifying analogous water years in the historical record and using their associated DWR change factors. Analogous water years were identified by United (2021b) by calculating root mean squared error (RMSE) between monthly precipitation of each year from 2012 to 2019 with each year prior to 2012. The United groundwater model uses a 1.5-foot increase in sea level to represent 2070CT climate change conditions, consistent with guidance from DWR (2018b,c). The 2070 CT climate change factors were determined to exhibit more variability (i.e., more severe droughts and intense wet years) than the 2030 CT climate change factors, indicating that the 2070 CT climate change assumptions are more conservative from a water supply and demand planning perspective.
&&
Replenishment of groundwater extractions (beyond that provided by precipitation) is provided by United via Lake Piru releases and SWP water imports. Groundwater replenishment of these surface water flows are attained through Santa Clara River channel percolation. United owns property in Piru Basin that was historically used for groundwater replenishment (Piru Spreading Grounds) but has not been in operation for at least the past 10 years due to diversion permitting issues on Piru Creek.","Page 2-74 / 2.2.3.5.1
Page 2-9 / 2.1.4.4
Appendix I-1","1. Is the water budget made with a numerical model or spreadsheet model? Spreadsheet
2. If spreadsheet, are DWR surface water change factors included? Yes, 2070 CT
3. Is there imported water in the water budget? Is this adjusted for climate change? Water is imported for GW replenishment, but it is not included in the budget or stated to be adjusted for CC."
Lauren,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Yes,"Daily flows from tributaries and drainage areas were adjusted using the VIC 2070 CT projected streamflow change factors provided by DWR (see detailed description in Section 4.8 of United, 2021b [Appendix E-2]). Because DWR change factors are only available for 1916 through 2011, 2070CT change factors for the years 2012 through 2019 were determined by identifying analogous water years in the historical record and using their associated DWR change factors. Analogous water years were identified by United (2021b) by calculating root mean squared error (RMSE) between monthly precipitation of each year from 2012 to 2019 with each year prior to 2012. The United groundwater model uses a 1.5-foot increase in sea level to represent 2070CT climate change conditions, consistent with guidance from DWR (2018b,c). The 2070 CT climate change factors were determined to exhibit more variability (i.e., more severe droughts and intense wet years) than the 2030 CT climate change factors, indicating that the 2070 CT climate change assumptions are more conservative from a water supply and demand planning perspective.",Page 2-74 / 2.2.3.5.1,
Lauren,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",Yes,"Estimating sustainable yield for the Basin is based on evaluation of current, historical, and projected water budget conditions...
...The estimated sustainable yield for the Basin is calculated to be about 15,000 AFY, based on the first 50 years of the projected groundwater budget (Table 2.2-14), which shows an average annual surplus of 200 AFY in the change in groundwater in storage when the average pumping rate is 14,900 AFY. The sustainable yield is rounded down by 100 AFY from the average pumping rate to account for water budget uncertainty. This sustainable yield represents the average pumping rate for the 50-year SGMA planning horizon that corresponds with an estimate of no net change in storage. Year-to-year rates of pumping are expected to vary less than or greater than the long-term sustainable yield value. For example, the projected groundwater budget (Appendix I-2) incorporated annual pumping rates as high as 20,100 AFY and as low as 10,600 AFY. Based on this projected water budget, the Basin can pump (on average) 2,600 AFY more than historic (which was about 12,400 AFY) and not experience chronic declines in groundwater elevations or changes in storage. Consideration of this sustainable yield estimate in the context of other undesirable results is discussed in Section 3.",Page 2-77 / 2.2.3.7,
Sara,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"Description of Undesirable Results (Reg. § 354.26[b]) The following undesirable results have been identified by the Agency: • groundwater elevation declines that result in either of the following: o loss of ability to pump groundwater from an existing water well (i.e., consideration of the Human Right to Water [AB 685])&&&
3.2.3.1 Criteria to Define When and Where Undesirable Results Occur (Reg. § 354.26[b][2]) An undesirable result regarding chronic groundwater level declines occurs when groundwater elevations drop below the bottom of well perforations (i.e., screen) in 25% of the representative7 monitoring sites (see Section 3.5.3), or when groundwater elevations drop below MT equivalent to the critical water level of 10 feet below fall of 2011 conditions &&&
Chronic lowering of groundwater levels: o Groundwater levels below the base of well perforations (or screen intervals) prevents beneficial uses (i.e., domestic) and users (i.e., DACs) from benefiting from the California Human Right to Water due to dry well conditions). Evaluation of the projected model (i.e., water budget per Section 2.2.3.5) indicates the sustainable yield estimated for the Basin (Section 2.2.3.7) is appropriate, because water wells were evaluated and determined to not go dry under this scenario (DBS&A, 2021c [Appendix J]). An inability to pump groundwater would negatively impact DACs and the local economy.&&&
Water quality degradation can result in the following effects: o nitrate above the MCL can result in Blue Baby Syndrome. &&&
Examples of undesirable results associated with high levels of: • Boron can preclude agricultural use (especially for citrus crops); • Chloride can preclude agricultural use (especially for avocadoes); • Nitrate can preclude domestic use (especially for infants (i.e., blue-baby syndrome [Infant Methemoglobinemia]); • Taste and odor that are an aesthetic nuisance; • Sulfate and TDS (other inorganic minerals) can make water hard and require watersofteners, which are often banned to prevent elevated levels in wastewater discharges; and • Constituents with a maximum contaminant level (MCL) listed in Title 22 of the CCR.","Page 3-4 / 3.2.2
Page 3-5 / 3.2.3
Page 3-5 / 3.2.3.2
Page 3-6/ 3.2.3.2
Appendix J/ Page 9 / 3.2.1","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? WQ and lowering of elevation
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Yes for GW level/ for GW quality they just mention beneficial users
4. Are all impacts of all COCs described? just nitrate for drinking water users"
Martha/Sara,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"Chronic lowering of groundwater levels: o Groundwater levels below the base of well perforations (or screen intervals) prevents beneficial uses (i.e., domestic) and users (i.e., DACs) from benefiting from the California Human Right to Water due to dry well conditions). Evaluation of the projected model (i.e., water budget per Section 2.2.3.5) indicates the sustainable yield estimated for the Basin (Section 2.2.3.7) is appropriate, because water wells were evaluated and determined to not go dry under this scenario (DBS&A, 2021c [Appendix J]). An inability to pump groundwater would negatively impact DACs and the local economy.",Page 3-5 / 3.2.3.2,"1. Do they mention DACs for UR? Yes
2. Which URs mention DACs? GW elevation
3. Are impacts to DACs well analyzed? Somehow for groundwater elevation. They have done a good job explaining setting UR for GW elevation. and then getting to this section. (See explanations on GDE and Drinking water user)
"
Martha/Sara,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes? No
3. Are impacts to Tribes well analyzed?
"
Becky/Sara,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"Description of Undesirable Results (Reg. § 354.26[b]) The following undesirable results have been identified by the Agency: • groundwater elevation declines that result in either of the following: o loss of ability to pump groundwater from an existing water well (i.e., consideration of the Human Right to Water [AB 685]), and/or o dieoff of riparian vegetation (e.g., cottonwood or willow species in the Cienega Riparian Complex GDE unit [Stillwater, 2021a]), due to groundwater levels declines below the critical water level (Kibler, 2021 and Kibler et al., 2021), that are attributable to groundwater pumping,&&&
3.2.3 Cause of Groundwater Conditions that Would Lead to Undesirable Results (Reg. § 354.26[b][1]) Two primary causes of groundwater conditions that would lead to undesirable results are considered (1) climate variability and (2) groundwater pumping. Less precipitation (inflow) and more pumping (outflow) generally results in lower groundwater levels. A third and likely less significant cause of groundwater conditions that would lead to undesirable results is the presence of invasive species (e.g., Arundo donax), which are thought to use a higher amount of groundwater (via ET) than other native vegetation (e.g., GDEs), and also preclude the presence of native GDEs (i.e., beneficial uses). These causes of groundwater level changes (i.e., declines) can extend to any of the applicable undesirable results.
3.2.3.1 Criteria to Define When and Where Undesirable Results Occur (Reg. § 354.26[b][2])
An undesirable result regarding chronic groundwater level declines occurs when groundwater elevations drop below the bottom of well perforations (i.e., screen) in 25% of the representative7 monitoring sites (see Section 3.5.3), or when groundwater elevations drop below MT equivalent to the critical water level of 10 feet below fall of 2011 conditions. &&&
Groundwater levels below the critical water level (Kibler, 1 2021 and Kibler et al., 2021) in the GDE (rising groundwater) Basin boundary areas along the Santa Clara River have the potential effect of vegetation die-off. Die-off is considered significant and unreasonable because the GDE units do not fully recover following recovery of groundwater levels, except until after the next major storm occurs to scour away debris and provide new habitat for recolonization (i.e., germination of seeds). &&&
 The Agency deliberated extensively to determine if undesirable results related to the depletion of interconnected surface water, namely loss of Steelhead rearing and spawning habitat along the Santa Clara River as a sustainability indicator, is a significant and unreasonable effect of groundwater conditions. Ultimately, the Agency does not consider this a significant and unreasonable effect related to depletions of interconnected surface water because: (1) there is no designated existing or potential beneficial use for spawning and rearing along the Santa Clara River in the Basin per the LARWQCB Basin Plan (LARWQCB, 1994); (2) there is no evidence of these fish using the surface water (except during major flood events when the Santa Clara River is fully connected with runoff); and (3) even severe (i.e., 50%) pumping reductions would not prevent the surface water at Cienega Riparian Complex from going dry during severe droughts.
","Page 3-4 / 3.2.2 
Page 3-5 / 3.2.3 
Page 3-5 / 3.2.3.2 
Page 3-6/ 3.2.3.2
page 3-7 / 3.2.5
Appendix J","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? Lowering of GW, ISW (However they mentiong impact to GDE is unlikely)
3. Are impacts to GDEs well analyzed? Yes
They haven't mentioned GDE for WQ (The reason for somewhat)

"
Sara,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"The MTs for degraded water quality correspond with WQOs and MCLs established by the LARWQCB Basin Plan and California DDW, respectively. The FPBGSA does not assume responsibility for enforcing these water quality objectives/regulations, but will continue to monitor water quality (i.e., to make sure water quality is not degrading further due to GSP projects and/or management actions) and will coordinate with the applicable authorities to prevent water quality degradation. &&&
3.2.3 Minimum Thresholds
There are many regulatory agencies in the State of California with authorities over water quality, however, the FPBGSA is not among that group. Per SGMA regulations, GSAs do not have regulatory authority over water quality. The Agency has elected to use the water quality concentrations (e.g., MCLs) established by those entities with authority over water quality as the minimum thresholds for both basins.","Page 3-10 / 3.3.4
Appendix J/ Page 10/ 3.2.3","1. Are MT and MO set for COCs? No
2. Do they set MT and MO for all COCs? No, 

They mention they don't have authority over WQ?!

"
Sara ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"The MTs for degraded water quality correspond with WQOs and MCLs established by the LARWQCB Basin Plan and California DDW, respectively. The FPBGSA does not assume responsibility for enforcing these water quality objectives/regulations, but will continue to monitor water quality (i.e., to make sure water quality is not degrading further due to GSP projects and/or management actions) and will coordinate with the applicable authorities to prevent water quality degradation. &&&
3.2.3 Minimum Thresholds
There are many regulatory agencies in the State of California with authorities over water quality, however, the FPBGSA is not among that group. Per SGMA regulations, GSAs do not have regulatory authority over water quality. The Agency has elected to use the water quality concentrations (e.g., MCLs) established by those entities with authority over water quality as the minimum thresholds for both basins.","Page 3-10 / 3.3.4
Appendix J/ Page 10 / 3.2.3","1. Are MT set at MCL level for COCs? No
2. Are all MT set at MCL level? No,



"
Sara,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on drinking water users? No
2. Do they mention impact of water quality MT on drinking water users? No
3. Do they use quantitative data to describe the harm of crossing the MT? No


"
Martha/Sara,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

"
Martha/Sara,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes? No
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to Tribes of crossing the MT? No
"
Becky/Sara,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"The MT for groundwater levels in the Cienega Restoration / Fish Hatchery area is set at the critical water level (Kibler, 2021 and Kibler et al., 2021), 10 ft below 2011 low groundwater levels (i.e., the MO). If/when this MT is exceeded, mitigation (Section 4) will be implemented to offset the undesirable result that would occur without adequate soil moisture. It is important to note that the concept of this mitigation program is not expected to restore groundwater levels above the MT (because it is believed this would require an unreasonable amount of supplemental water), but more importantly, provide assurance that adequate soil moisture is sustained in the vadose/root zone of the GDEs to prevent dieoff (i.e., prevent an undesirable result) related to groundwater level declines.&&&
The MT set at each representative monitoring site (well) is equivalent to the bottom of screen perforation) elevation, which represents the groundwater elevation at which lower water levels result in a “dry” well (loss of ability to pump groundwater for beneficial uses). The MT is considered “exceeded” if groundwater levels drop below the bottom of the screen of 25% of the total number of representative monitoring points (wells) shown on Figure 3-14. A MT for GDEs (vegetation) has been defined as the CWL (i.e., 10 feet below the 2011 water level). The FPBGSA Board of Directors have elected to mitigate the effects groundwater extraction has upon shallow water levels during droughts by providing supplemental groundwater from an existing or potentially new water well to augment the Cienega Springs restoration program water supplies during a prolonged drought. How and where the supplemental water would be utilized at the restoration program site would be decided by the CDFW personnel managing that facility. Those environmental professionals would determine how to maximize the benefit of the supplemental water. The supplemental water triggering events are: • If the shallow water levels in the representative wells at the Cienega Springs restoration site decline below the CWL, the water levels will be more closely monitored through the next winter season (when most rainfall occurs) and if the water levels remain below the CWL on May 1st after the winter season, then supplemental water deliveries will be available for the Cienega Springs restoration project management to draw upon; • The supplemental water deliveries will continue until the shallow water levels in the representative wells at the Cienega Springs restoration site remain at or above the CWL for a period of three consecutive months; and • The quantity of supplemental water to be supplied will be determined in consultation with the Cienega Springs restoration management team, FPBGSA ecosystem consultants, and stakeholders. The details of the mitigation program will be memorialized in a Mitigation Plan (GSP Section 4)","3-9 / 3.3.1
Appendix J / 3.3.3
Figure 3.0-1","1. Do they mention impact of groundwater elevation MT on GDEs? Yes
2. Do they mention impact of ISW MT on GDEs? No
3. Do they use quantitative data to describe the harm of crossing each of the MT? Yes 

"
Sara,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"3.2.4 Measurable Objectives
FPBGSA is not a water purveyor and lacks regulatory authority for water quality compliance, but is committed to working cooperatively with the appropriately empowered entities. Lacking regulatory authority over water quality compliance limits the Agency’s control in achieving water quality measurable objectives if the Agency were to establish MOs for specific monitoring points in the basins. Consequently, the FPBGSA will cooperate with entities such as Ventura County Watershed Protection District and the Los Angeles Regional Water Quality Control Board (LARWQCB) as they enforce regulations designed to prevent the degradation of water quality to the extent it impairs the beneficial use of and use by stakeholders.
&&&Another evaluation was made using the United Water groundwater flow model to evaluate how many wells would be expected to go dry during droughts in the future (Attachment C). This evaluation was made to consider all wells with known well construction (i.e., screen depth intervals) and identify risks to sensitive receptors (i.e., shallow domestic wells). The evaluation revealed that some wells were technically considered to go dry at times (or all the time) per the simulated groundwater levels; however, further evaluation of simulated versus measured groundwater levels at nearby wells indicated that the model tends to bias groundwater levels lower than actual, and in our professional judgement, indicates little to no risk of shallow production wells going dry during future droughts (assuming similar climate conditions as modelled).","Page 10/ 3.2.4 / Appendix J
Page 16 / 3.3.5 / Appendix J
Figure 3-10","1. Does the GSP mention Drinking Water Users for water quality MO? No 
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs? No

They have evaluated and their professional judgement is that little to no well will go dry during drought. (They are not responsible for GW quality and their judgment is the domestic wells won't go dry during drought)"
Martha/Sara,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs? No

"
Martha/Sara,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",Not Applicable,,,"1. Does the GSP mention Tribes for ISW MO? No
2. Does the GSP mention Tribes for groundwater elevation MO? No
3. Does the GSP mention Tribes for ISW MO? No
4. Do they justify/evaluate the MOs based on Tribal water needs? No

"
Becky/Sara,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",No,,,"1. Does the GSP mention GDEs for ISW MO? No
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs? No


"
Meagan,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,,Pg 23; Table 1-4 / Appendix K,"1. How were WQ RMS listed? (CASGEM ID, lat/long, described) Lat/Long provided on website https://fillmore-piru.gladata.com
2. How many WQ RMS were we able to map? (all, some, none) All, the first two wells in the WQ RMS table 1-4 are in the Fillmore basin so i excluded those
3. Of those mapped, was there a well within 1 mile of DACs? Yes
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes

See Maps Here: https://drive.google.com/drive/u/0/folders/1IkuO8N2fGqzjx2gRfvYEklci760g0mnI


WQ RMS cover an entire DAC block group, but there is no WQ RMS in the DAC block group on the left side of the basin. "
Meagan,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Somewhat,,Pg 22; Table 1-3 / Appendix K,"1. How were Elevation RMS listed? (CASGEM ID, lat/long, described) Lat/Long provided on website https://fillmore-piru.gladata.com
2. How many Elevation RMS were we able to map? (all, some, none) All, 4/6 of their key wells in table 1-3 are in the Fillmore basin so i excluded those
3. Of those mapped, was there a well within 1 mile of DACs? Yes
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes

See Maps Here: https://drive.google.com/drive/u/0/folders/1IkuO8N2fGqzjx2gRfvYEklci760g0mnI

Elevation RMS cover almost all of one of the two basins DAC block group, but there is no Elevation RMS in the DAC block group on the left side of the basin. "
