Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",No,"The average annual pumping total of 2,760 AFY (Table 2c.2-5) for the historical period (1982 through 2018, 37 years) resulted in zero net change in groundwater storage in the Buellton Aquifer, so this water budget analysis indicates that the perennial yield of the basin is approximately 2,800 AFY. It should be recognized that the definitions of safe/perennial/sustainable yield and overdraft reflect conditions of water supply and use over a long-term period. The historical period (1982 through 2018) is representative of long-term average conditions.
While safe yield is difficult to estimate due to the inherent uncertainties in the estimates of recharge and discharge, this independent analysis corroborates the safe yield estimate in the SYRWCD annual reports of 2,800 AFY and the range of perennial yields in the Buellton Uplands Groundwater Management Plan (Santa Ynez Water Conservation District and City of Buellton 1995) of 2,650 to 2,900 AFY. This estimate of sustainable perennial yield will be refined and revisited through the implementation phase of the SGMA process as more water level data becomes available in the CMA.",Page 2c-35 / 2c.2-3,"No projected sustainable yield estimate given, current SY based on historic period"
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"3b.2-1 Chronic Lowering of Groundwater Levels – Undesirable Results
Chronic lowering of groundwater levels that indicate a depletion of supply116 is an undesirable result applicable to, but not occurring within, the CMA. Chronic lowering of groundwater levels in the Buellton Upland would occur in the form of lowered groundwater elevations that significantly and unreasonably reduce the total volume of water in storage, eliminate or reduce the ability of production wells to economically access groundwater, or cause disconnection from surface water that sustains habitat or groundwater dependent ecosystems (GDEs). Beneficial uses within the CMA are presented in Section 2a.4 (HCM) and Section 2b.3-1 (GC) and include municipal and domestic supply, agriculture, and industry, and environmental uses, all of which are supplied, at least in part by groundwater. The primary cause of groundwater conditions that would lead to chronic lowering of groundwater levels is groundwater production more than natural and artificial recharge over a period that contains both wet and dry water years. Groundwater elevations in the CMA will be used to determine whether significant and unreasonable reduction of groundwater storage occurs. Historical data indicates there has not been any loss in total groundwater in storage over the last 49 years, a period containing both wet and dry climate cycles (Section 2b, GC) &&&
Based on historical groundwater elevation data, the undesirable result related to water level decline is the groundwater level at which beneficial uses may be disrupted by groundwater levels dropping below the tops of screens. Conditions that threaten long-term groundwater accessibility for agricultural, municipal, and domestic supply correspond to static water levels that stabilize within the perforated sections of a groundwater extraction well. Static groundwater elevations that reside within the perforated sections of an extraction well may lead to pump failure from entrained air or insufficient net positive suction head (Driscoll, 1986; Roscoe Moss, 1990). In addition, the introduction of entrained air may increase well screen fouling from increased biological activity and geochemical reactions that lead to mineral precipitation (Driscoll, 1986; Schneiders, 2003).
Figure 3b.2-2 is a well impact analysis (Appendix 3b-B) indicating that groundwater levels that drop 10 feet below 2020 conditions result in about 30 percent of the top of municipal and domestic well screens becoming exposed. This remains the case to about 20 feet below 2020 water levels. The criteria for undesirable results related to declining groundwater is the level at which about one third of municipal and domestic well screens become exposed with consideration of historical low groundwater levels and allowance for operational flexibility. This well impact analysis along with agreement with historical low water elevations was accepted by the CMA GSA Committee as the basis for establishing undesirable results and minimum thresholds. Data Gaps related to groundwater levels and groundwater in storage in the Buellton Upland will be addressed with implementation of an expanded monitoring program (Section 3b.1-2).&&&
Undesirable results associated with chronic lowering of groundwater levels will be defined in the CMA by collecting semi-annual (spring and fall) groundwater elevation measurements at representative monitoring wells completed in the Buellton Aquifer (Figure 3a.3-1, Monitoring Network). Undesirable results associated with chronic declines in groundwater elevations will be characterized by comparing groundwater elevations at each well to established minimum threshold groundwater elevations. Spring groundwater elevations that drop below the established groundwater elevation minimum thresholds in more than 50% of the representative monitoring wells for two consecutive, non-drought years would correspond to an undesirable result associated with chronic lowering of groundwater elevations. The criteria of 50% of the monitoring wells addresses the potential cumulative effects from pumping and GSA management on basin-scale water level conditions. Requiring two or more consecutive non-drought years of minimum threshold exceedances provides confirmation that the chronic lowering of groundwaterelevations is not drought related, making it more likely attributed to groundwater pumping.118 GSA management actions (Chapter 4) will be planned to accommodate drought periods and ensure short-term impacts can be offset by increases in groundwater levels or storage during normal or wet periods.&&&
(b) (3) Potential effects on the beneficial uses and users of groundwater, on land uses and property interests,
and other potential effects that may occur from undesirable results Chronic lowering of groundwater elevations may lead to an undesirable result in the CMA if groundwater elevations drop to a level that significantly and unreasonably reduces the total volume of groundwater in storage, eliminates or reduces the ability of production wells to economically access groundwater, or causes a disconnection from surface water that sustains habitat or groundwater dependent ecosystems (GDEs). Conditions that threaten long-term groundwater accessibility for agricultural, municipal, and domestic supply correspond to static water levels that stabilize within the perforated sections of a groundwater extraction well. Static groundwater elevations that reside within the perforated sections of an extraction well may lead to pump failure from entrained air or insufficient net positive suction head (Driscoll, 1986; Roscoe Moss, 1990). In addition, the introduction of entrained air may increase well screen fouling from increased biological activity and geochemical reactions that lead to mineral precipitation (Driscoll, 1986; Schneiders, 2003).&&&
(b) (3) Potential effects on the beneficial uses and users of groundwater, on land uses and property interests, and other potential effects that may occur from undesirable results
Water quality degradation beyond current conditions in the CMA may impact municipal, domestic, and agricultural usage by exceeding salt and nutrient crop tolerances and drinking water standards and increase treatment costs by municipalities (Section 2b.3, GC). Undesirable results associated with point sources of contamination is overseen by the State Water Resources Control Board (Section 2b.3, GC) and are not established as part of this GSP.","Page 3b-8 / 3b.2-1
Figure 3b.2-2
appendix 3b-B
Page 3b-9 / 3b.2-1
Page 3b-10 / 3b.2-1
Page 3b-11 / 3b.2-1
Table 3b.2-1 & 3b.2-2
Page 3b-20 / 3b.2-4-2-3
Appendix 3b-C

","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? GW elevation, GW quality
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Somehow, their data for WQ is not consistent with groundwater quality within basin data in figures
4. Are all impacts of all COCs described?They have used median of the data from 2015 to 2018 to conclude all COC's don't need UR.

for GW elevation they mention "" Spring groundwater elevations that drop below the established groundwater elevation minimum thresholds in more than 50% of the representative monitoring wells in the Upper Aquifer or 50% of the representative monitoring wells in the Lower Aquifer for two consecutive, non-drought years would correspond to an undesirable result associated with chronic lowering of groundwater elevations.""  50% is a huge amount and in non drought years

"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs?
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes?
3. Are impacts to Tribes well analyzed?
"
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"3b.2-1 Chronic Lowering of Groundwater Levels – Undesirable Results
Chronic lowering of groundwater levels that indicate a depletion of supply is an undesirable result applicable to, but not occurring within, the CMA. Chronic lowering of groundwater levels in the Buellton Upland would occur in the form of lowered groundwater elevations that significantly and unreasonably reduce the total volume of water in storage, eliminate or reduce the ability of production wells to economically access groundwater, or cause disconnection from surface water that sustains habitat or groundwater dependent ecosystems (GDEs). Beneficial uses within the CMA are presented in Section 2a.4 (HCM) and Section 2b.3-1 (GC) and include municipal and domestic supply, agriculture, and industry, and environmental uses, all of which are supplied, at least in part by groundwater. The primary cause of groundwater conditions that would lead to chronic lowering of groundwater levels is groundwater production more than natural and artificial recharge over a period that contains both wet and dry water years. Groundwater elevations in the CMA will be used to determine whether significant and unreasonable reduction of groundwater storage occurs. Historical data indicates there has not been any loss in total groundwater in storage over the last 49 years, a period containing both wet and dry climate cycles (Section 2b, GC)
In the Buellton Upland subarea, groundwater extractions, monitored since 1994, peaked in 2015 with recent drought conditions at approximately 4,600 AFY (Section 2b, Groundwater Conditions). Groundwater elevation hydrographs from monitoring wells in the Buellton Upland subarea generally indicate historical low elevations during previous drought periods including the early 1970s, late 1990s (Figures 2b.1-4AB, GC). Groundwater elevation generally recovers readily from low levels in response to wet or average precipitation (7N/33W-36J1, 7N/32W-31M1, 6N/32W-06K1, Appendix 3b-A Hydrographs) indicating that there has not historically been chronic lowering of groundwater levels. Throughout the period, groundwater extractions correlated approximately with climate, increasing during dry periods and decreasing during wet periods (Figure 2b.2-4, GC). There is not current or historical evidence of widespread undesirable results related to declining groundwater levels including groundwater elevations dropping below well design capacity or impacts to or loss of GDEs. &&&
Undesirable results associated with chronic lowering of groundwater levels will be defined in the CMA by collecting semi-annual (spring and fall) groundwater elevation measurements at representative monitoring wells completed in the Buellton Aquifer (Figure 3a.3-1, Monitoring Network). Undesirable results associated with chronic declines in groundwater elevations will be characterized by comparing groundwater elevations at each well to established minimum threshold groundwater elevations. Spring groundwater elevations that drop below the established groundwater elevation minimum thresholds in more than 50% of the representative monitoring wells for two consecutive, non-drought117 years would correspond to an undesirable result associated with chronic lowering of groundwater elevations. The criteria of 50% of the monitoring wells addresses the potential cumulative effects from pumping and GSA management on basin-scale water level conditions. Requiring two or more consecutive non-drought years of minimum threshold exceedances provides confirmation that the chronic lowering of groundwaterelevations is not drought related, making it more likely attributed to groundwater pumping.118 GSA management actions (Chapter 4) will be planned to accommodate drought periods and ensure short-term impacts can be offset by increases in groundwater levels or storage during normal or wet periods.&&&
(b) (3) Potential effects on the beneficial uses and users of groundwater, on land uses and property interests,
and other potential effects that may occur from undesirable results Chronic lowering of groundwater elevations may lead to an undesirable result in the CMA if groundwater elevations drop to a level that significantly and unreasonably reduces the total volume of groundwater in storage, eliminates or reduces the ability of production wells to economically access groundwater, or causes a disconnection from surface water that sustains habitat or groundwater dependent ecosystems (GDEs). Conditions that threaten long-term groundwater accessibility for agricultural, municipal, and domestic supply correspond to static water levels that stabilize within the perforated sections of a groundwater extraction well. Static groundwater elevations that reside within the perforated sections of an extraction well may lead to pump failure from entrained air or insufficient net positive suction head (Driscoll, 1986; Roscoe Moss, 1990). In addition, the introduction of entrained air may increase well screen fouling from increased biological activity and geochemical reactions that lead to mineral precipitation (Driscoll, 1986; Schneiders, 2003).
3b.2-6-1 Groundwater Dependent Ecosystems
For Groundwater Dependent Ecosystems (GDEs) the undesirable result is when groundwater levels drop below the ecosystem, such as the root zone. If the ecosystem is in surface water reliant on discharge from groundwater, lowering of groundwater levels below land surface would mean no more surface water. The Natural Communities Commonly Associated with Groundwater Dataset mapped wetlands and vegetation within the CMA (Figure 2a.4-4, HCM), were screened to eliminate wetland and vegetation identified in the database that were not GDEs (Figure 2b.6-3, Groundwater Conditions). Screening was based, in part, on hydrographs from existing monitoring wells in which the depth to groundwater has historically exceeded the 30-foot depth identified by the Nature Conservancy as representative of groundwater conditions that may sustain common phreatophytes and wetland ecosystems (Rohde et al. 2018) The resulting locations of potential GDEs, those communities that could not definitely be eliminated from the NCCAG database, is shown on Figure 3b.2-3. Potential GDEs exist only within the Santa Ynez River Alluvium subarea and in a small area at the south end of Santa Rosa Creek. There is no indication of undesirable results related to this potential GDE at the downstream end of Santa Rosa Creek. For the eastern area of the Santa Ynez River Alluvium that overlies the Buellton Aquifer, there is no indication of undesirable results and that historical groundwater elevations in the overlying Santa Ynez River Alluvium subflow were sufficient to support habitat and ecosystem health along the Santa Ynez River due to managed releases from Cachuma Reservoir (Jones and Stokes, 2000).
(b) (1) Cause of groundwater conditions occurring throughout the basin that would lead to or has led to undesirable results
Undesirable results associated with a depletion of interconnected surface water and groundwater in the CMA may be caused by groundwater production in excess of the sustainable yield over a period that contains wet and dry water years. Extended periods of groundwater production in excess of the sustainable yield may lead to groundwater elevations that drop below historical low water levels. The lowering of groundwater elevations in areas along the Santa Ynez River may also be caused by surface water diversions from the Santa Ynez River Alluvium subflow and by reductions in water rights or other releases from the Cachuma Reservoir. Surface water releases through the Cachuma reservoir to the CMA  are managed by the State Water Resources Control Board under Order WR 2019-0148. The lowering of groundwater levels below historical lows in the Santa Ynez River Alluvium subflow potentially impacts habitat and ecosystem health along the Santa Ynez River.
(b) (2) Criteria used to define when and where the effects of groundwater conditions cause undesirable results.
 The criteria shall be based on a quantitative description of the combination of minimum threshold exceedances that cause significant and unreasonable effects in the basin. Using groundwater levels adjacent to the Santa Ynez River, undesirable results associated with a depletion of interconnected surface water and groundwater will be quantified by measuring groundwater elevations semi-annually at three representative monitoring points located adjacent to the Santa Ynez River (Figure 3b.2-3) and maintaining water levels above historical low groundwater levels. Significant and undesirable results are defined as groundwater elevations that drop to 15 feet below channel thalweg elevations in two out of the three representative monitoring wells for two consecutive non-drought years (Section 3b.3-6). Groundwater elevations measured at these wells will be compared to minimum threshold groundwater elevations (Section 3b.3-6) to characterize whether groundwater production iscausing significant and unreasonable depletion of interconnected surface water.
(b) (3) Potential effects on the beneficial uses and users of groundwater, on land uses and property interests,
and other potential effects that may occur from undesirable results Undesirable results associated with a depletion of interconnected surface water would be groundwater elevations that impact habitat health and enhance surface water depletion rates along the Santa Ynez River. Groundwater conditions that may lead to this would be groundwater elevations in the SYRA subflow that drop to 15 feet below channel thalweg elevations in two out of the three representative monitoring wells for two consecutive non- (Section 3b.3-6).","Page 3b-8 / 3b.2-1
Figure 3b.2-2
appendix 3b-D
Page 3b-10 / 3b.2-1
Page 3b-11 / 3b.2-1
Page 3b-23 / 3b.2-6-1
Figure 3b.2-3
","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? ISW and Groundwater elevation, no mention in Water Quality
3. Are impacts to GDEs well analyzed? No, the explanations are not well analyzed

They mention ""There is not current or historical evidence of widespread undesirable results related to declining groundwater levels including groundwater elevations dropping below well design capacity or impacts to
or loss of GDEs""
for GW elevation they mention "" Spring groundwater elevations that drop below the established groundwater elevation minimum thresholds in more than 50% of the representative monitoring wells in the Upper Aquifer or 50% of the representative monitoring wells in the Lower Aquifer for two consecutive, non-drought years would correspond to an undesirable result associated with chronic lowering of groundwater elevations.""  50% is a huge amount and in non drought years

"
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"3b.3-4 Degraded Water Quality – Measurable Thresholds
Sustainable management criteria related to degraded groundwater quality are based largely on the WQOs from the CCWQCP (Section 3b.2-2). Undesirable results for degradation of groundwater quality are not currently occurring within the Buellton Upland Aquifer and available data indicates that recent concentrations of the identified constituents of concern are below the objectives set (Table 3b.3-1). With the exception of total dissolved solids and nitrate, the minimum thresholds applied to groundwater quality within the Buellton Upland are the Median Groundwater Quality Objectives from the CCWQCP. The minimum thresholds are the SMCL and MCL for total dissolved and nitrate, respectively (Section 3b.2- 4). Undesirable results for water quality occur with exceedance of any of the relevant constituents at half of the RMWs (Monitoring Network Figure 3a.3-2; Table 3b.3-1). The criteria of half of the RMPs wells addresses the GSA management on basin-scale water level conditions.
3b.4-4 Degraded Water Quality – Measurable Objectives
Undesirable results for degradation of groundwater quality are not currently occurring within the Buellton Aquifer and current water quality is well below applicable standards (Section 3b.2-5). Except for total dissolved solids and nitrate, the measurable objectives applied to groundwater quality within the Buellton Upland are the Median Groundwater Quality Objectives from the CCWQCP. The measurable objectives are the SMCL and MCL for total dissolved solids and nitrate, respectively. Measurable objectives are not specifically set for water quality but are understood to coincide with the minimum thresholds established. Distinct water quality minimum thresholds will be re-evaluated with annual and periodic updates of this GSP and may be established if, over the period of implementation, constituents of concern exhibit an increasing trend approaching the measurable objectives.","Page 3b-28 / 3b.3-4
Page 3b-33 / 3b.4-4
Table 3b.4-1
Appendix 3b-C","1. Are MT and MO set for COCs? Somewhat (They set SMCL level for TDS and MCL lvl for Nitrate), No MO is set
2. Do they set MT and MO for all COCs? For Nitrate and TDS,  Undesirable results for degradation of groundwater quality are not currently occurring within the Buellton Upland Aquifer and available data indicates that recent concentrations of the identified constituents of concern are below the objectives set (Table 3b.3-1).
They need to present data
The paragraph here is the whole section of MT on GWQ! and this seems such a high threshhold for WQ : Undesirable results for water quality occur with exceedance of any of the relevant constituents at half of the RMWs "
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"3b.3-4 Degraded Water Quality – Measurable Thresholds
Sustainable management criteria related to degraded groundwater quality are based largely on the WQOs from the CCWQCP (Section 3b.2-2). Undesirable results for degradation of groundwater quality are not currently occurring within the Buellton Upland Aquifer and available data indicates that recent concentrations of the identified constituents of concern are below the objectives set (Table 3b.3-1). With the exception of total dissolved solids and nitrate, the minimum thresholds applied to groundwater quality within the Buellton Upland are the Median Groundwater Quality Objectives from the CCWQCP. The minimum thresholds are the SMCL and MCL for total dissolved and nitrate, respectively (Section 3b.2- 4). Undesirable results for water quality occur with exceedance of any of the relevant constituents at half of the RMWs (Monitoring Network Figure 3a.3-2; Table 3b.3-1). The criteria of half of the RMPs wells addresses the GSA management on basin-scale water level conditions.
3b.4-4 Degraded Water Quality – Measurable Objectives
Undesirable results for degradation of groundwater quality are not currently occurring within the Buellton Aquifer and current water quality is well below applicable standards (Section 3b.2-5). Except for total dissolved solids and nitrate, the measurable objectives applied to groundwater quality within the Buellton Upland are the Median Groundwater Quality Objectives from the CCWQCP. The measurable objectives are the SMCL and MCL for total dissolved solids and nitrate, respectively. Measurable objectives are not specifically set for water quality but are understood to coincide with the minimum thresholds established. Distinct water quality minimum thresholds will be re-evaluated with annual and periodic updates of this GSP and may be established if, over the period of implementation, constituents of concern exhibit an increasing trend approaching the measurable objectives.","Page 3b-28 / 3b.3-4
Page 3b-33 / 3b.4-4
Table 3b.4-1","1. Are MT set at MCL level for COCs? Just Nitrate and TDS
2. Are all MT set at MCL level? Just Nitrate and TDS

More data and evaluation is needed.



"
WQ,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",Somewhat,"3b.3-1 Chronic Lowering of Groundwater Levels – Measurable Thresholds
Minimum threshold groundwater elevations at the 4 RMWs (Appendix 3b-A) were established to: (i) protect municipal, agricultural, and domestic groundwater users and supply, (ii) prevent potential land subsidence, and (iii) maintain 2015 levels of water quality and surface water-groundwater connection along the Santa Ynez River. The rationale in choosing the minimum thresholds to prevent significant and unreasonable results in the CMA has two major components: 1) the minimum threshold water level will be set to limit the impact on existing groundwater well screen intervals; and 2) the minimum threshold should not be more than 15-feet below basin-wide current 2020 water levels.Available data indicates that historical low groundwater elevations were about 15 to 20 feet below current 2020 levels with no undesirable results occurring at that time. In addition, a well impact analysis was developed to evaluate static water levels associated with the top of well screens for domestic, municipal and agricultural beneficial uses. Based on the above considerations, the minimum threshold for chronic lowering of groundwater levels in the Buellton Upland Aquifer was chosen by the CMA GSA to be 15 feet below 2020 groundwater levels in half of the RMWs for a period of two consecutive non-drought years (Table 3b.3-1 and Appendix 3b-A). 15 feet below 2020 groundwater elevations is the level at which 30 percent of domestic and municipal wells would begin to entrain air into the screens and is established with consideration of operational flexibility and beneficial use types within the basin (Appendix 3b-B). About 10 percent of agricultural wells would be impacted at this level. Groundwater levels within the Buellton Upland Aquifer respond readily to precipitation events. Therefore, the occurrence of the minimum threshold for two non-drought years was selected to allow for short termdry periods which would not result in the occurrence of undesirable results. GSA management actions (Section 4) will be planned to accommodate drought periods and ensure short-term impacts can be offset by increases in groundwater levels or storage during normal or wet periods. The criteria of half of the RMPs wells addresses the GSA management on basin-scale water level conditions.","Page 3b-26 / 3b.3-1
Table 3b.3-1
Appendix 3b-A","1. Do they mention impact of groundwater elevation MT on drinking water users? Yes
2. Do they  mention impact of water quality MT on drinking water users? No, they just mention they have set nitrate to MCL level because of domestic wells.
3. Do they use quantitative data to describe the harm of crossing the MT? Yes for GW elevation, no for WQ

"
Stakeholder & WQ,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? NA
2. Do they mention impact of water quality MT on DACs? NA
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

"
Stakeholder & WQ,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention impact of groundwater elevation MT on Tribes? NA
2. Do they mention impact of water quality MT on Tribes? NA
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to Tribess of crossing the MT?
"
ISW/GDE & WQ,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"3b.3-6 Depletion of Interconnected Surface and Groundwater –Measurable Thresholds
Interconnected ground and surface water and GDEs within the Buellton Upland subarea were screened as described in Section 3b.2-6. No undesirable results are currently occurring. The CMA GSA will fill data gaps related to groundwater elevation near the identified potential GDEs with the installation and monitoring of a piezometer proximal to the potential GDE at the lower end of Santa Rosa Creek. An adaptive management approach is proposed for this area consisting of evaluation of groundwater conditions and management of groundwater extractions and potentially nearby well construction. If the potential GDE is determined to be an actual GDE, the minimum threshold would be groundwater levels that drop below 15 feet below ground surface (bgs) at the GDE location for a period of one year and corresponding with a decline in GDE health. At a piezometer this means water levels that drop 15 feet below the channel thalweg. For the eastern area of the Santa Ynez River Alluvium that overlies the Buellton Aquifer, the minimum threshold would be groundwater levels in the Santa Ynez River Alluvium subflow that drop below 15 feet bgs at the GDE location for a period of one year and corresponding with a decline in GDE health (Appendix 3b-D).",Page 3b-29 / 3b.3-6,"1. Do they mention impact of groundwater elevation MT on GDEs? No
2. Do they mention impact of ISW MT on GDEs? Somehow, they have data gaps
3. Do they use quantitative data to describe the harm of crossing each of the MT? No
"
WQ,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",No,,,"1. Does the GSP mention Drinking Water Users for water quality MO?
2. Does the GSP mention Drinking Water Users for groundwater elevation MO?
3. Do they justify/evaluate the MOs based on Drinking Water users water needs?
"
Stakeholder & WQ,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? NA
2. Does the GSP mention DACs for ISW MO? Na
3. Do they justify/evaluate the MOs based on DAC water needs?

"
Stakeholder & WQ,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",Not Applicable,,,"1. Does the GSP mention Tribes for WQ MO? NA
2. Does the GSP mention Tribes for groundwater elevation MO? NA
3. Does the GSP mention Tribes for ISW MO? NA
4. Do they justify/evaluate the MOs based on Tribal water needs?

"
ISW/GDE & WQ,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",Somewhat,"3b.4-6 Depletions of Interconnected Surface Water and Groundwater – Measurable Objectives
Additional groundwater level data is needed proximal to the identified potential GDE (Section 3b.2-6-1) and is identified as a data gap for the CMA. As a mitigation, a potential project for the CMA is the installation of a piezometer in the vicinity of the GDE. The measurable objective would be set after determining existing conditions through filling of the data gap, if appropriate. For the eastern area of the Santa Ynez River Alluvium that overlies the Buellton Aquifer, the measurable objective would be groundwater levels in the Santa Ynez River Alluvium subflow that drop below 5 feet below the channel thalweg elevation (Appendix 3b-D). Groundwater elevations 5 feet below the channel thalweg would ensure that the soil would be wet and be able to provide water for the GDEs along the riparian corridor.","Page 3b-33 / 3b.4-6
Appendix 3b-D","1. Does the GSP mention GDEs for ISW MO? Somewhat, They have data gap in this section
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs? No

"
