Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
WQ,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",Somewhat,"In recent years, Butte County has documented a number of domestic wells that have “gone dry,” meaning groundwater levels have fallen below the depth of the well installation and/or pump throughout the County. This occurred during summer months of recent drought years and  heightened concern among some stakeholders. As a result, domestic well reliability and protection are the focus of the Groundwater Levels MT. From a policy perspective, sustainably constructed domestic wells going dry during non-dry year conditions would be a “significant and unreasonable” result of groundwater management. The quantitative Wyandotte Creek Subbasin Undesirable Result for the Chronic Lowering of Groundwater Levels occurs when: Two RMS wells within a management area reach their MT for two consecutive non-dry year-types.&&&
The Wyandotte Creek subbasin SMC for Chronic Lowering of Groundwater Levels is based on groundwater levels throughout the subbasin that would support sustainably constructed domestic wells. Exceeding the MT may lead to significant and unreasonable effects during drought years. Impacts to domestic wells and other groundwater uses may occur and would not constitute an Undesirable Result. Local and state drought response play a role in addressing dry year impacts. However, once a drought period ends, it is anticipated that groundwater conditions should return to the MO levels. Year-type is defined according to the Sacramento Valley Water Year Hydrologic Classification and groundwater level is defined based on groundwater elevation above mean sea level. In order to establish appropriate MT levels protective of sustainably constructed domestic wells, a representative zone is established for each RMS well. The DWR domestic well database provides information on all submitted well completion reports when a well is drilled. This database contains information on characteristics of the wells, including well location, groundwater surface elevation of the well, and total well depth. These well characteristics, however, are not always accurate or precise, and, unfortunately, it is not known which of the wells in the database are in use or have been abandoned or replaced. To refine the dataset, wells installed before 1980 were removed. This removes the oldest wells and wells likely to have been replaced as a result of historically low groundwater conditions that occurred during the 1976-1977 drought. Wells that remain are more likely to be consistent with current well standards and currently serving domestic water needs. Still, there is much information that remains to be gathered to further refine the dataset given the unknowns previously identified, as well as relationships to changes in surface elevation. The MT was developed using the refined dataset by removing the 15% most shallow wells based on the elevation of the bottom of the wells within a 3-mile radius of the RMS well (see figures in Appendix 3-A). The percentile analysis is based on the statistical calculation of domestic well depths (translated to elevation above mean sea level) in the DWR domestic well database for wells completed after 1980. Box and whisker plots were used to calculate the MT using this method. Box plots are a method for graphically depicting groups of numerical data through their quartiles. Box plots may also have lines extending vertically from the boxes (whiskers) indicating variability outside the upper and lower quartiles, hence the terms box-and-whisker plot. Box plots are non-parametric: they display variation in samples of a statistical population without making any assumptions of the underlying statistical distribution. The spacings between the different parts of the box indicate the degree of dispersion (spread) and skewness in the data. An illustration of the box and whisker plot is provided in Appendix 3-A. A description of this method is as follows: a MT of 50 feet above mean sea level at an RMS having 100 domestic wells within a three-mile radius means that 15 wells within that radius have a reported total well depth such that the bottom of the well is at or above 50 feet above mean sea level (and are therefore potentially vulnerable to going dry) and 85 wells have been completed at an elevation below 50 feet above mean sea level (and are therefore not vulnerable to going dry). &&&
To establish a locally defined MT, the Wyandotte Creek G 3077 SA Boards, WAC, and members of  the public explored potential impacts of degraded water quality. Potential impacts identified by stakeholders were: • Aesthetic concerns for drinking water • Reduced crop yield and quality • Increased reliance on surface water for “blending” To address the potential impacts of concern related to degraded water quality, the GSA, in setting a minimum threshold, commits to avoiding a decline in water quality as it relates to specific conductance, a measure of the water’s saltiness, which can impact the suitability of the water as a source for agricultural irrigation or domestic drinking water.

","Appendix 3-A
Page 88 / 3.3.2
Page 89 / 3.3.2
Page 93 / 3.5.2","1. Do they mention impact of groundwater elevation MT on drinking water users? Yes
2. Do they mention impact of water quality MT on drinking water users? Yes very lightly
3. Do they use quantitative data to describe the harm of crossing the MT? Yes for GW elevation

"
Stakeholder & WQ,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

"
Stakeholder & WQ,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on Tribes? No
2. Do they mention impact of water quality MT on Tribes? No
2. Do they mention impact of ISW MT on Tribes? No
4. Do they use quantitative data to describe the harm to Tribess of crossing the MT?
"
ISW/GDE & WQ,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"3.8.4 Minimum Thresholds
The potential impact of groundwater levels on aquatic habitat or GDEs is typically specific to a certain stream reach or geographic area. Groundwater modeling conducted in association with the HCM (Section 2) incorporates the interaction of surface water and groundwater at a regional scale, including all the GSAs in Butte County. While the model is a useful tool for evaluating regional behavior of the groundwater system overall, there are significant data gaps that limit calibration of the groundwater response in the uppermost layer of the model, where the dynamics and interconnectedness” between surface water and groundwater actually occur. Therefore, at this time, Groundwater Levels SMC are used by proxy and the MT for interconnected surface water is the same as for groundwater levels: Two RMS wells within a management area reach their MT for two consecutive non-dry year-types.
",page 99 / 3.8.4,"1. Do they mention impact of groundwater elevation MT on GDEs? No
2. Do they mention impact of ISW MT on GDEs? Yes
3. Do they use quantitative data to describe the harm of crossing each of the MT?

"
WQ,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",No,The MO for the Groundwater Levels SMC is: the groundwater level based on the groundwater trend line for the dry periods (over the period of record) of observed short-term climatic cycles extended to 2030. The projection of groundwater levels for each RMS was based on a simple non-statistical,Page 90 / 3.3.3,"1. Does the GSP mention Drinking Water Users for water quality MO? No
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs?
"
Stakeholder & WQ,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs?

"
Stakeholder & WQ,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",No,,,"1. Does the GSP mention Tribes for WQ MO? No
2. Does the GSP mention Tribes for groundwater elevation MO? No
3. Does the GSP mention Tribes for ISW MO? No
4. Do they justify/evaluate the MOs based on Tribal water needs?

"
ISW/GDE & WQ,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",Somewhat,"3.8.5 Measurable Objectives
As Groundwater Levels SMC are used by proxy, the MO for interconnected surface water is the same as for groundwater levels: the groundwater level based on the groundwater trend line for the dry periods of
observed short-term climatic cycles extended to 2030. As described previously, the historical record of groundwater levels shows fluctuations over a four- to seven-year cycle consistent with variations in water year type according to the Sacramento Valley Water Year Hydrologic Classification. It is not known whether streamflow and associated aquatic habitat and GDEs that are connected to groundwater have also experienced a long-term decline. Long-term declines in Feather River streamflow may have been avoided by reservoir releases aimed at maintaining streamflow levels and meeting water supply demands. As described previously, the wet-dry cycles are climatically induced, and the GSA has no ability to change this cyclical behavior; there will always be short-term cyclical fluctuations in surface water availability. The MO are therefore intended to address the long-term trend of the “peaks and valleys” of the short-term cycles. A focus on long-term trends will be maintained as more data are collected to inform future MOs for the shallowest zone of the aquifer system.",Page 100 / 3.8.5,"1. Does the GSP mention GDEs for ISW MO? Yes
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs? somehow for ISW

"
RMS/Maps,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Somewhat,"A total of eight RMS wells were selected as compliance points for monitoring of water quality (Figure 4-5). They will be monitored for the SMC listed in Section 3.9. Each well was selected independently of the wells discussed in Section 4.4 and thus not all wells are listed in Table 4-3. Table 4-7 summarizes the well construction details and Table 4-8 summarizes the well location details. As discussed in Section 4.2, one of these wells, designated as WC-1A/B/C/D, is currently being installed, as shown in Figure 4-6 by DWR under a TSS Grant.",Page 114 / 4.9.2,"1. How were WQ RMS listed? (CASGEM ID, lat/long, described) 
2. How many WQ RMS were we able to map? (all, some, none) 
3. Of those mapped, was there a well within 1 mile of DACs? 
4.Of those mapped, was there a well within 1 mile of Tribes? 
5. Of those mapped, was there a well within 1 mile of domestic wells?

View Map Here: https://drive.google.com/drive/folders/1yLZoe7az7CXmbMm6uP32fy1ragLRj5XE

Part of the Moortown tribe is within the basin boundary and is not represented by WQ RMS. There is minimal representation of WQ for DACs in the basin especially in the upper right of the basin. Drinking water users seem to be represented by the RMS in less dense drinking water well areas. More wells where drinking water wells are concentrated could help with representation."
RMS/Maps,,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent shallow groundwater elevations around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites). In the notes, please specify any deficiencies in the distribution of representative monitoring sites (RMS). Yes = existing and proposed monitoring wells are adequately distributed across DAC, drinking wells, and tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, drinking wells, and tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, drinking wells, and tribal areas.","NO = RMS are not located within a mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","shallow monitoring well, data gap, disadvantaged communit*, DAC, tribal, tribe",Somewhat,A total of nine RMS wells were selected as compliance points for monitoring of groundwater levels (Figure 4-5). They will be monitored for the SMC listed in Section 3.9.,Page 112 / 4.9.1,"1. How were Elevation RMS listed? (CASGEM ID, lat/long, described) Lat/Long Table 4-6
2. How many Elevation RMS were we able to map? (all, some, none) All but one well location was not mapped because its coordinates were not disclosed
3. Of those mapped, was there a well within 1 mile of DACs? Yes
4.Of those mapped, was there a well within 1 mile of Tribes? No
5. Of those mapped, was there a well within 1 mile of domestic wells? Yes

View Map Here: https://drive.google.com/drive/folders/1yLZoe7az7CXmbMm6uP32fy1ragLRj5XE

Part of the Moortown tribe is within the basin boundary and is not represented by GW level RMS based on a one mile buffer. Drinking water users seem to be represented in areas that are more dense with drinking water wells. There is decent representation of DAC block groups within the basin however the upper right of the basin is not represented by RMS. "
ISW/GDE,,,Environment,1,Does the GSP include a plan to identify and fill shallow monitoring well data gaps around GDEs and ISWs in the monitoring network?,"No plan in place to identify and fill shallow well data gaps around GDEs and ISWs; no potential plan
  = no
Mention of shallow monitoring data gap and need to fill but no detailed plan in monitoring network or PMAs; contradictory statements in different sections; potential PMA; City is handling it = somewhat
GSP has a clear plan to fill spatial and/or temporal data gaps with regards to GDEs and ISWs in monitoring network section or PMAs
. = yes","shallow monitoring well, data gap, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE ",Somewhat,"Interconnected Surface Water/Associated impacts on GDEs – 3799 There is a lack of sufficient data to analyze interaction of streams and pumping within the primary aquifer system. Additional wells and other monitoring networks will be installed, as appropriate, following the framework discussed in Section 3.8.

&& The data gathered from the monitoring will be analyzed to assess trends for determination of undesirable results. Analysis of the data may lead to modifications in the RMS network, the hydrogeological conceptual model, and the priority of PMAs. Data gaps that arise from analysis may require installation of new RMS locations.","Page 117 / 4.10

Page 114 / 6.1.3","1. Is there a plan to fill shallow groundwater wells in the monitoring network section? somewhat - the plan mentions new monitoring wells, but there is no concrete plan in place
2.And/OR is there a plan to fill shallow groundwater wells in the PMA section? no"
ISW/GDE,,,Environment,2,Does the GSP include any plans to incorporate GDE-related biological monitoring into the monitoring network?,"No plan or mention of biological monitoring 
  = no
Some coordination with other agencies; Mention of the possibility of future biological monitoring/surveys = somewhat
Clear plans for biological monitoring are described; Remote sensing; field surveys, etc. = yes","GDE Pulse, NDVI, normalized difference vegetation index, biologic*, survey, vegetation, fish",No,,,"1. Is there a plan in place for biological monitoring, including but not limited to field surveys, remote sensing (NDMI, NDVI), aerial photographs? no"
WQ,PROJECTS & MANAGEMENT ACTIONS,,Environment,2,Does the GSP include any recharge projects with explicit benefits to the environment?,"NO = no recharge & no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to environment generally &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR, multi-benefit recharge",Yes,"5.2.4.4 Oroville Wildlife Area Robinson’s Riffle Project
The Robinson’s Riffle Project is a major restoration project for the Oroville Wildlife Area, a 12,000-acre area located in Butte County and managed by DWR and the CDFW. Under this project, the Feather River would undergo major grading improvements that would lower the floodplain surface to a more naturalized condition by excavating tailing piles, reconnect the overbank areas to the main channel, and create new side-channel and floodplain habitat. This work would increase the overall area of riverine habitat, thereby improving the flow and quality of the water, removing invasive species along the banks, and increasing the surface available for recharge into the aquifer during flood events. Additionally, increasing the overall streamflow in the river will benefit several local species. Necessary permits will be obtained by the SBFCA, in partnership with DWR and CDFW. SBFCA is in the process of conducting a series of workshops, during which they will share details of the project with potential stakeholders and resource agencies and obtain the necessary funding to move forward.
",Page 126 / 5.2.4.4,"1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the environment? Yes
3. Are the projects new, on-going or proposed? Planned, Once funding is obtained for the project, planning, design, and permitting will take approximately 18 Monthes.
4. Are the projects implemented by the GSP or others? Wyandotte Creek GSA / SBFCA, Golden State Salmon Association
5. If others, is the GSP coordinating with the others in implementation? Yes

They have multiple recharge projects this one specifically stated the benefit to environment
"
WQ,,,Environment,2,"Does the GSP include any habitat or stream restoration or invasive species removal projects (e.g., to improve water supply in the basin or GDE habitats)?",NO = on-going project without coordination. SOMEWHAT = on-going project with coordination &/or proposed project;  YES = the GSPs implementing;,"invasive species, habitat",Yes,"5.2.4.5 Streamflow Augmentation
Under this project, flood waters from water right holders in the region would be diverted to certain creeks or streams in the Wyandotte Creek Subbasin. This flood waters would be used for direct and in-lieu recharge to restore groundwater levels in the basin, as well as increase stream flows. The Wyandotte Creek GSA would head the project and initially conduct an investigation and feasibility study. Expected Benefits and Evaluation: Diverting flood waters will increase surface water flows and groundwater levels in the basin.
5.2.5.5 Removal of Invasive Species 
Invasive species are a threat to the Wyandotte Creek Subbasin’s ecosystem and water resources since they are known to consume water and hamper recharge. Under this project, invasive species and native grasses would be mapped to help track the effects these species have on water supplies and to help plan out future groundwater management actions. Following this initial mapping, management plans would be developed to establish groundwater management goals and propose actions towards the removal of invasive species. Appropriate  funding mechanisms would be identified and secured to move the project forward.","Page 128 / 5.2.4.5
Page 135 / 5.2.5.5","If yes to projects: (Stream Augmentation project)
1. Are the projects new, on-going or proposed? Planned (2022-2025)
2. Are the projects implemented by the GSP or others? Wyandotte Creek GSA /PG&E, surface water right holders / Invasive plant removal: Wyandotte Creek GSA, local, state, and federal organizations and agencies / Invasive plant removal : It is a planned project and feasability is being evaluated 
3. If others, is the GSP coordinating with the others in implementation? Yes
"
WQ,,,All,1,"Does the GSP identify benefits or impacts of identified projects and management actions to key beneficial users such as GDEs, drinking water users, tribes, DACs?","NO = no mention of benefits, &/ on-going project without coordination beyond general mention of ""beneficial users"". SOMEWHAT = beneficial users explicilty identified, but impacts not well described or beneficial users explicilty identifed and described, but no PMAs with benefits to GDEs, drinking water users, tribes or DACs;  YES = beneficial users exlicitly idenfitied, impacts and benefits described and PMAs with benefits to GDEs, drinking water users, tribes and DACs.","beneficial users, environment, GDE, DAC, trib*",Yes,"5.2.4.4 Oroville Wildlife Area Robinson’s Riffle Project
The Robinson’s Riffle Project is a major restoration project for the Oroville Wildlife Area, a 12,000-acre area located in Butte County and managed by DWR and the CDFW. Under this project, the Feather River would undergo major grading improvements that would lower the floodplain surface to a more naturalized condition by excavating tailing piles, reconnect the overbank areas to the main channel, and create new side-channel and floodplain habitat. This work would increase the overall area of riverine habitat, thereby improving the flow and quality of the water, removing invasive species along the banks, and increasing the surface available for recharge into the aquifer during flood events. Additionally, increasing the overall streamflow in the river will benefit several local species. Necessary permits will be obtained by the SBFCA, in partnership with DWR and CDFW. SBFCA is in the process of conducting a series of workshops, during which they will share details of the project with potential stakeholders and resource agencies and obtain the necessary funding to move forward. &&&
5.2.4.6 TWSD Water Treatment Plant Capacity Upgrade
 The TWSD is planning to increase the capacity of the water treatment plant serving the city of Oroville and surrounding area. By treating a greater volume of water for the area, the amount of groundwater pumped for drinking water can decrease. Expected Benefits and Evaluation: Since groundwater is a significant contributor to drinking  water in the city of Oroville and the Subbasin, increasing the capacity of the treatment plant will reduce the impact of groundwater pumping. &&&
""5.3.2 Domestic Well Mitigation
 In order to protect domestic water supplies in the region, the Wyandotte Creek GSA would conduct the following under this management action: 1. Establish a voluntary registry for domestic wells. 2. Compile domestic well logs, screen depths, and locations. 3. Improve and deepen domestic wells so that well screens are at or below the Minimum Thresholds established for the Subbasin. 4. Provide emergency supplies, such as bottled drinking water or potable water for sanitation, to communities with dry domestic wells. Priority would be given to disadvantaged communities who are dependent on groundwater. Creating a registry of domestic wells in the region, with information on well location and screen depths, would help the GSA compile important data into a centralized location. This would allow the GSA to determine which wells need to be updated to the current standards and which may need to be deepened, as well as to help them prioritize certain communities for emergency response.&&&
5.4.4 Interconnected Surface Water/Associated Impacts on Groundwater Dependent Ecosystems As presented Section 4.10, the lack of sufficient data to analyze interaction of streams and pumping within the primary aquifer system. Additional wells and other monitoring networks will be installed, as appropriate, following the framework discussed in Section 3.8.&&&

","Page 126 / 5.2.4.4
Page 128 / 5.2.4.6
Page 139 / 5.3.2
Page 141 / 5.4.4 ","1. Do they identify explicity beneficial users?  Yes
2. Do they describe the impact or benefit to the users identified? Yes
3. Across all PMAs, do they include GDEs, drinking water users, Tribes and DACs? If yes, which? GDE, Drinking water users, DAC
4. Are the projects proposed, ongoing? Planned
5. Are the projects implemented by GSA or others? GSA with others
"
Stakeholder & WQ,,,DACs,2,Does the GSP include any recharge projects with explicit benefits to DACs?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to environment & the GSPs implementing;","recharge, managed aquifer recharge, MAR",No,"5.2.4.4 Oroville Wildlife Area Robinson’s Riffle Project
The Robinson’s Riffle Project is a major restoration project for the Oroville Wildlife Area, a 12,000-acre area located in Butte County and managed by DWR and the CDFW. Under this project, the Feather River would undergo major grading improvements that would lower the floodplain surface to a more naturalized condition by excavating tailing piles, reconnect the overbank areas to the main channel, and create new side-channel and floodplain habitat. This work would increase the overall area of riverine habitat, thereby improving the flow and quality of the water, removing invasive species along the banks, and increasing the surface available for recharge into the aquifer during flood events. Additionally, increasing the overall streamflow in the river will benefit several local species. Necessary permits will be obtained by the SBFCA, in partnership with DWR and CDFW. SBFCA is in the process of conducting a series of workshops, during which they will share details of the project with potential stakeholders and resource agencies and obtain the necessary funding to move forward.
5.2.4.3 Flood MAR 
DWR originally developed the Flood MAR initiative to promote groundwater recharge programs. Under this project, the Wyandotte Creek GSA would adopt a similar approach to identify opportunities for recharge specific to the Subbasin. Some projects already identified include the Wyandotte Creek, Wyman Ravine, Wilson Creek, North Honcut Creek, Feather River, and Ruddy Creek and will utilize water from the seasonal high flows from these creeks and streams for fields, recharge ponds, and recharge basins.
","Page 126 / 5.2.4.3
Page 126 / 5.2.4.4
","They have multiple recharge project but no mention of DAC
1. Are there projects that involve groundwater recharge? Yes
2. Do those projects list explicit benefits to the DAC? No
3. Are the projects new, on-going or proposed? Planned, Once funding is obtained for the project, planning, design, and permitting will take approximately 18 Monthes.
4. Are the projects implemented by the GSP or others? Wyandotte Creek GSA / SBFCA, Golden State Salmon Association
5. If others, is the GSP coordinating with the others in implementation? Yes


"
WQ,,,DACs / Drinking Water,,Does the GSP include a drinking water well mitigation program to avoid significiant and unreasonable loss of drinking water?,"NO: No well mitigation program SOMEWHAT: well mitigation program, but not explicitly for drinking water users and DACs &/ proposed or on-going with coordination YES: well mitigation program for drinking water users and DACs","drinking water, well mitigation program",Yes,"5.3.2 Domestic Well Mitigation
 In order to protect domestic water supplies in the region, the Wyandotte Creek GSA would conduct the following under this management action: 1. Establish a voluntary registry for domestic wells. 2. Compile domestic well logs, screen depths, and locations. 3. Improve and deepen domestic wells so that well screens are at or below the Minimum Thresholds established for the Subbasin. 4. Provide emergency supplies, such as bottled drinking water or potable water for sanitation, to communities with dry domestic wells. Priority would be given to disadvantaged communities who are dependent on groundwater. Creating a registry of domestic wells in the region, with information on well location and screen depths, would help the GSA compile important data into a centralized location. This would allow the GSA to determine which wells need to be updated to the current standards and which may need to be deepened, as well as to help them prioritize certain communities for emergency response.
",Page 139 / 5.3.2,"1. Is there a well mitigation program? Yes
2. Is the program new, on-going or proposed? They will conduct the well mitigation program
3. Is the well mitigation program explicitly for drinking water users and DACs? Yes Both (Priority will be given to DAC)

"
WQ,,,DACs,1,Does the GSP identify potential impacts to water quality from Projects and Management Actions?,"NO = no mention of benefits, &/ on-going project without coordination. SOMEWHAT = benefits to beneficial users broadly &/or on-going project with coordination &/or proposed project;  YES = explicit benefits to DACs & the GSPs implementing;","water quality, disadvantaged communit*, DAC",Somewhat,"5.2.4.6 TWSD Water Treatment Plant Capacity Upgrade
 The TWSD is planning to increase the capacity of the water treatment plant serving the city of Oroville and surrounding area. By treating a greater volume of water for the area, the amount of groundwater pumped for drinking water can decrease. Expected Benefits and Evaluation: Since groundwater is a significant contributor to drinking water in the city of Oroville and the Subbasin, increasing the capacity of the treatment plant will reduce the impact of groundwater pumping. &&&
5.2.4.8 Palermo Clean Water Improvement Project
The water quality in the semi-rural city of Palermo is currently a public health issue for its nearly 2,000 residents. Most of the population obtain their potable water from individual water wells and use septic systems for wastewater treatment and disposal. The city’s predominant soil type prevents surface water from properly percolating and draining, causing frequent flooding and the surfacing of untreated wastewater effluent. This, in turn, leads to septic system failures, plumbing back-ups into homes, and possible cross-contamination of pathogens in untreated wastewater with drinking water sources in the aquifer. Under this project, the SFWP would expand its service areas and water delivery capabilities to provide treated drinking water to Palermo residents. Expected Benefits and Evaluation: Expanding the service areas in Palermo would provide more residents with clean and safe drinking water and reduce dependence on groundwater pumping wells that may be contaminated. This would also allow groundwater levels in the region to recover


","Page 128 / 5.2.4.6
Page 130 / 5.2.4.8","1. Do those projects list potential impacts to water quality? Yes
2. Do those Projects list potential impacts to DAC? No
3. Are the projects new, on-going or proposed? Planned / Project design and evaluation of funding sources
4113 underway, implementation could begin in 2021.
4. Are the projects implemented by the GSP or others? Wyandotte Creek GSA, Butte County Department
Water and Resource Conservation, SFWP, Palermo Community Council
5. If others, is the GSP coordinating with the others in implementation? Yes
"
CC/Other,OTHER,,,,Does the GSP have plans to use Open ET to monitor groundwater extractions from agriculture?,"No: Open ET not mentioned in GSP
Somewhat: Satellite based evapotranspiration used in analysis and monitoring for future groundwater extractions from agriculture
Yes: Open ET identified as a resource that will be used for monitoring future extractions from agriculture",OpenET,No,,,
CC/Other,,,,,Does the GSP have plans to install meters on wells in the basin?,"No: No mention of installing meters on wells or mentions meters as a DWR recommendation but no plans to install
Somewhat: Mentions potential plans for installing meters in event of exceedance, or identifies need for meters but no details of plans for installation
Yes: Describes plans for installing meters in detail as a planned project  ",meters,Yes,"Municipal water providers, who currently supply water to the City of Oroville and others throughout Butte County, are planning to implement water conservation practices in accordance with their 2020 UWMP. Some of these conservation projects include the installation of low flow fixtures, toilet replacements, urinal valve and bowl replacements, clothes washer replacements, residential conservation kits, smart controllers, and high efficiency irrigation nozzles. Other projects include water waste prevention ordinances, metering, conservation pricing, public education and outreach, programs to assess and manage distribution system real loss, water conservation program coordination and staffing support, and other demand management measures...
...Timetable for Initiation and Completion: 2022-2025
&&
The water providers across the Wyandotte Creek subbasin recognize that water loss across their systems due to unpermitted use. SFWP, which provides service to cities such as Oroville and Palermo, has recognized that fire hydrants, which are primarily used for fire suppression, are being used for other unmonitored purposes. The extended use of fire hydrants is negatively affecting the amount of available surface water in the service area. The hydrants do not have meters on them, making it difficult to monitor usage when used by those without portable meters. Under this project, water providers would evaluate and implement procedures to track usage and water loss more accurately from their systems. This evaluation could include implementation of new practices to reduce unregulated use or even installation of meters on hydrants...
...Timetable for Initiation and Completion: To be completed by 2025.","Page 124 / 5.2.4.1
Page 129 / 5.2.4.7","Minimal detail on the level of metering to be implemented, but both PMAs are planned and projected to be completed within 5 years"
