Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR?No
2. Which URs mention DACs? No
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention Tribes for UR? NA
2. Which URs mention Tribes?
3. Are impacts to Tribes well analyzed?
"
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"In addition to impacts to wells as described below, the lowering of water levels may also lead to additional undesirable results such as reduction of groundwater in storage, land subsidence, depletions of interconnected surface water and adverse impacts to groundwater dependent ecosystems (GDEs). These impacts to the other sustainability indicators are summarized in Section 6.3.2.2 and described more fully in remaining sections of Chapter 6.
&&&
6.3.1.2. Potential Effects on Beneficial Uses
Well impacts can increase costs, delay operations, damage crops or property, and even jeopardize the ability to secure a reliable drinking water supply for some. Impacts can affect any beneficial use of groundwater from wells including municipal, domestic, industrial, and agricultural water supply. Although this sustainability indicator is focused on adverse impacts to wells, chronic lowering of groundwater levels can also adversely impact environmental uses of groundwater including GDEs (Section 4.3.8). Given that GDEs in the Turlock Subbasin are primarily located along the rivers, GDE impacts are also affected by the interconnected surface water sustainability indicator (Section 6.8).
&&&
6.8.1. Undesirable Results for Interconnected Surface Water
Analyses of groundwater conditions and water budget modeling in the Turlock Subbasin highlight the linkages between groundwater extractions, reduction of groundwater in storage, and interconnected surface water. In its Water Budget BMP, DWR notes that increases in groundwater extraction will initially result in a decline in groundwater in storage. However, over time, this decline in storage will be ultimately balanced by decreases in groundwater flow to streams (DWR, December 2016). This condition induces groundwater recharge from the rivers. Although beneficial to water levels and storage, this increase in recharge removes water from the rivers, leading to potential impacts on beneficial uses of surface water including surface water rights holders and potential GDEs. The model has demonstrated the linkage between streamflow depletions and declining water levels in water supply wells near the river. This linkage indicates that water levels can
be used as a proxy for monitoring surface water-groundwater interaction over time. Although these interactions are best measured with a series of shallow monitoring wells adjacent to and transitioning away from the river, such monitoring wells do not currently exist along the Tuolumne and Merced rivers (see Section 7.1.6, Table 7-2, and Figure 7-5). However, current GSP monitoring wells have been demonstrated to be connected directly to the rivers and are screened in aquifers where extractions have led to streamflow depletion. As such, current wells, when combined with coordinated annual groundwater modeling, are likely to be sufficient for monitoring surface water-groundwater conditions in the short term. A management action to improve the monitoring network provides for additional shallow monitoring wells to be installed along the rivers over time (Chapter 8).
&&&
6.8.1.1. Causes of Undesirable Results
In the Turlock Subbasin, groundwater extractions have created a cone of depression in the east-central Subbasin that caused most of the decline in groundwater in storage under historical conditions (see Figure 6-1; see also Table 5-6 and Figure 30a). Over time, the cone has expanded to the north and south toward the Tuolumne and Merced river boundaries, intercepting groundwater that would otherwise have flowed toward the rivers. This condition is exacerbated with local groundwater pumping from wells along the river. As the cone of depression expands along the river boundaries (especially along the Merced River), lower water levels are predicted to induce additional recharge from the rivers, which
increases the depletion of streamflow. The combination of local pumping near the rivers and the expansion of the cone of depression that intercepts the rivers have caused the potential for future undesirable results along both the Tuolumne and the Merced rivers. If not arrested, the groundwater system could become disconnected from the rivers, especially along the Merced River where water levels are low compared to the river channel. This change for each of the three river boundaries is presented in Table 5-7, where the net seepage from the rivers (which represents streamflow depletion) increases from an overall negative number (groundwater contributions to the river) for the Tuolumne River and San Joaquin River to a positive number on those rivers, reflecting an increase in recharge and streamflow depletion. The Merced River is already a net losing river (positive number) under both historical and projected future conditions (compare gains from and discharges to the Merced River on Table 5-17). Operations of the river have become more difficult with increases in streamflow depletion. Merced ID notes that more water will have to be released to meet the same downstream
flows at the compliance point on the Merced River than in the recent past. Both TID and Merced ID noted concerns over decreases in baseflow during low flow conditions in the river and potential impacts to habitat and other environmental uses. The Ad Hoc Committee recommended, and the Joint TACs agreed, that disconnection from the groundwater system would be an undesirable result and noted potential resulting adverse impacts on riparian vegetation, habitat, and GDEs.
GSAs are not required to correct undesirable results that occurred prior to January 1, 2015. Conditions leading to undesirable results for this indicator in the Turlock Subbasin resulted from the overall increases in Subbasin pumping that have occurred over time in the Subbasin. The Joint TACs want to keep these conditions from getting worse in the future. In this manner, future streamflow depletion will be less than predicted and connection between the groundwater and surface water system will be maintained along each of the three river boundaries.
&&&
6.8.1.2. Potential Effects on Beneficial Uses
As noted above, the future projected increases in streamflow depletion would have negative impacts on both surface water rights holders and environmental beneficial uses. Operation of the river would become more difficult, especially during low-flow conditions. Riparian habitat and GDEs would be negatively affected. If the rivers became disconnected GDEs would lose their water supply and other downstream beneficial uses reliant on flow requirements could also be adversely impacted.
&&&
Undesirable results for interconnected surface water are defined as significant and unreasonable adverse impacts on the beneficial uses of surface water caused by groundwater extractions. An undesirable result will occur on one of the three monitored rivers when 50% of the representative monitoring sites for that river exceed the MT in two consecutive Fall monitoring events. The 50% criterion is based on the relatively small number of wells in the initial GSP monitoring network; additional wells are planned. The criterion may be adjusted downward after the number of interconnected surface water monitoring sites has been finalized.","Page 6-9 / 6.3.1
Page 6-9 / 6.3.1.2
Page 6-60 / 6.8.1
Page 6-60 / 6.8.1.1
Page 6-61 / 6.8.1.2
Table 6-15","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? GW elevation just mention, ISW
3. Are impacts to GDEs well analyzed? Yes on ISW

In the GW elevation section, they mention since GDE is the near river they will be affected by ISW."
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"Minimum thresholds are set as a new (first-time) exceedance of a drinking water quality standard (primary or secondary MCL) in a potable supply well in the representative monitoring network for any of the Subbasin constituents of concern as listed below:
• Nitrate (as N) – 10 mg/L
• Arsenic – 10 μg/L
• Uranium – 20 pCi/L
• Total dissolved solids (TDS) – 500 mg/L
• 1,2,3-Trichloropropane (1,2,3-TCP) – 0.005 μg/L
• Tetrachloroethene (PCE) – 5 μg/L
&&&
Measurable objectives are defined as no increase above the maximum historical concentration for any constituent of concern in a potable water supply well in the GSP monitoring program caused by GSA management activities.",Table 6-10,"1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? For some"
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Yes,"Minimum thresholds are set as a new (first-time) exceedance of a drinking water quality standard (primary or secondary MCL) in a potable supply well in the representative monitoring network for any of the Subbasin constituents of concern as listed below: • Nitrate (as N) – 10 mg/L • Arsenic – 10 μg/L • Uranium – 20 pCi/L • Total dissolved solids (TDS) – 500 mg/L • 1,2,3-Trichloropropane (1,2,3-TCP) – 0.005 μg/L • Tetrachloroethene (PCE) – 5 μg/L",Table 6-10,"1. Are MT set at MCL level for COCs? Yes
2. Are all MT set at MCL level? Yes

"
WQ,,,Drinking Water Users,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on drinking water users (e.g., domestic wells, municipal water suppliers)? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, drinking water users, domestic, domestic wells, groundwater levels, water quality, groundwater quality",Yes,"Minimum thresholds are established as the low groundwater elevation observed in Fall 2015 at each representative monitoring site in each Principal Aquifer.
&&&
6.3.2.1. Justification and Support for Minimum Thresholds
GSP regulations require that MTs for this indicator be supported by: • The rate of groundwater elevation decline based on historical trends, water year type, and projected water use in the basin. • Potential effects on other sustainability indicators. (§354.28 (c)(1)(A)(B)). Historical declines in groundwater levels across the Subbasin are discussed throughout Section 4.3 and specifically in Section 4.3.2; associated water year types in that section are based on the detailed information in Section 4.2.2.1 (also see Figure 4-2). Figures 4-23 through 4-27 present hydrographs showing rates of decline in selected wells with relatively long water level records across the Subbasin. Figure 6-1 provides locations of failed domestic wells from 2014 to 2017, representing undesirable results caused by groundwater level declines. Figure 2-15 shows the location of new and/or replacement domestic wells drilled since the 2015 drought. A comparison of Figures 4-28a and 4-30a shows the longterm water level decline during the Historical Study Period (WY 1991 to Fall 2015). Rates of decline are summarized briefly by Principal Aquifer below. • Western Upper Principal Aquifer: relatively shallow and stable water levels in the western Subbasin with minimal – but observable – declines during drought; rates of decline increase in the eastern portion of the aquifer. The water level declines in the eastern portion of the aquifer resulted in failed domestic wells during 2014-2017 drought conditions. The County reported that most of those failures occurred in shallow (less than 100 feet deep) and older (more than 50 years) wells. DWR well completion reports document about 386 new, and generally deeper, domestic wells that have been drilled since 2015 in the Subbasin. Since 2016, no domestic dry wells have been reported on the DWR website4 for reporting household water supply shortages, even though water levels remain near historic lows. • Western Lower Principal Aquifer: wells known to be screened in this aquifer only are sparse; nonetheless, water levels appear to be relatively shallow and stable with small rates of decline that increase during drought. Although variable, the rate of decline during drought is estimated at about 1.5 feet/year. Nonetheless, local declines in the southern/southeastern portion of this aquifer resulted in adverse impacts to water supply wells during the 2014-2017 drought (e.g., near Delhi). • Eastern Principal Aquifer: Overall declines throughout the eastern Subbasin have been observed throughout the historical Study Period with long-term declining trends since the 1990s and increased rates of decline since about 2007. Declining trends and rates vary, with representative overall declines of about 3 feet/year to more than 4.5 feet/year. Although historical water level data are sparse in the easternmost portion of the aquifer, several wells indicate the largest rates of decline in the Subbasin. Water level declines in the northwestern portion of the aquifer caused adverse impacts to a concentrated area of domestic wells. Replacement wells and other improvements to local water supply wells appear to have mitigated impacts from 2015 levels; even though the Subbasin is close to historic low levels now, water supply wells are being managed without identified undesirable results. The large number of deeper domestic wells drilled since 2015 can be reasonably assumed to accommodate 2015 water levels, with some tolerance for future droughts (Figure 2-15). Nonetheless, Subbasin public water suppliers caution that additional adverse impacts to water supply wells could occur if chronic water level declines – especially in the Eastern
Principal Aquifer – are not arrested and note the long-term monetary costs of continuing to operate public water supply wells at increasing water level depths over time.
&&&
6.3.2.4. Effects of MTs on Beneficial Uses and Users of Groundwater
Conversely, the beneficial uses of public water suppliers and domestic well owners will be supported by the MTs. Although water levels will be allowed to decline somewhat during drought conditions, the Subbasin will not be subject to the continual historic lows that would occur with deeper MTs. With improved long-term maintenance of water levels, municipal water suppliers will not lose the use of expensive public supply wells as has occurred in the past (as documented in multiple public meetings by the Cities of Ceres, Turlock, and Modesto, as well as the urban communities including Delhi and Hickman; see Table 6-1)).
&&&
6.6.2.1. Justification and Support for Minimum Thresholds
Analysis of existing groundwater quality conditions in the Turlock Subbasin was provided in Section 4.3.5 as part of the basin setting Results of that study analyzed potential constituents of concern, six of which were determined to have elevated concentrations above water quality standards over a relatively widespread area of the Subbasin. Data are summarized by Principal Aquifer (where known) on Figures 4-36 through 4-57. All three principal aquifers are used for groundwater supply, with most municipal and urban drinking water systems concentrated in the Western Upper Principal Aquifer and Western Lower Principal Aquifer including Turlock, Ceres, Hilmar, Delhi, and Keyes. Hughson, Hickman, parts of Denair, and other small water systems, rely on the Eastern Principal Aquifer for drinking water supply.
&&&
6.6.2.1.1. Nitrate
The widespread contamination of groundwater by nitrogen in California’s Central Valley is being regulated by the Central Valley RWQCB under three broad programs (in addition to individual site regulatory orders); those three programs are the General Dairy Order (Dairy Order), the Irrigated Lands Regulatory Program (ILRP), and the Central Valley Salinity Alternatives for Long-Term Sustainability (CV-SALTS). Nitrate concentrations in domestic wells are being mitigated through the Nitrate Control Program, which involves management areas where participants are mandated to provide safe drinking water to impacted well owners (Section 2.4.4).
&&&
","Table 6-3
Figure 6-1
Page 6-14 / 6.3.2.1
Page 6-21 / 6.3.2.4
Page 6-36 / 6.6.2.1
Page 6-37 / 6.6.2.1.1","1. Do they mention impact of groundwater elevation MT on drinking water users? Yes
2. Do they mention impact of water quality MT on drinking water users? Yes
3. Do they use quantitative data to describe the harm of crossing the MT? Yes, For GW quality they have evaluated each constitutes separately, however, the impact is not necessarily evaluated for drinking water users

"
Stakeholder & WQ,,,DACs,1,Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevation and water quality minimum thresholds on DACs?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention impact of groundwater elevation MT on DACs? No
2. Do they mention impact of water quality MT on DACs? No
3. Do they use quantitative data to describe the harm to DACs of crossing the MT?

"
Stakeholder & WQ,,,Tribes,1,"Does the GSP evaluate the cumulative or indirect impacts of proposed groundwater elevetion, ISW and water quality minimum thresholds on Tribes? ",NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, disadvantaged communit*, DAC, tribal, tribe, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention impact of groundwater elevation MT on Tribes? NA
2. Do they mention impact of water quality MT on Tribes? NA
2. Do they mention impact of ISW MT on Tribes? NA
4. Do they use quantitative data to describe the harm to Tribess of crossing the MT?
"
ISW/GDE & WQ,,,Ecosystems,1,Does the GSP evaluate the cumulative or indirect impacts of proposed minimum thresholds for groundwater elevations and ISW on GDEs or environmental beneficial users of surface water?,NO: no mention Somewhat: mention vaguely &/ only for one MT section YES: mention in both MT sections and use quantitative data to justify/describe,"minimum threshold, groundwater dependent ecosystem, groundwater-dependent ecosystem, GDE, environmental beneficial user, instream, groundwater levels, water quality, groundwater quality, depletion of surface water ISW",Somewhat,"6.3.2.4. Effects of MTs on Beneficial Uses and Users of Groundwater
The prevention of further water level declines will also support the potential GDEs that have been identified in the Subbasin, most of which are located along the river boundaries (see Section 4.3.8). Even more protective MTs have been set along the Merced River as described in more detail in Section 6.8.2.
&&&
Interconnected surface water was analyzed with historical, current, and future projected water budgets (Chapter 5) including separate average annual water budgets for the Turlock Subbasin surface water systems (see Table 5-2). Total surface water inflows to the Subbasin historically have averaged about 2,342,500 AFY with an estimated 2,563,800 AFY inflow under future projected water budget conditions (Table 5-2). Sustainable yield modeling (Section 5.3) was conducted to test the groundwater level MTs selected for interconnected surface water (Fall 2015 levels for the Tuolumne and San Joaquin rivers and Spring 2014 for the Merced River). Model results indicated that the San Joaquin and Tuolumne rivers remained net gaining rivers over the implementation and planning horizon. In addition, all three rivers remained interconnected with the groundwater system with the MTs selected above. The MTs improved surface water conditions over the projected future water budgets. The comparison of streamflow depletions in the projected future conditions and the sustainable yield conditions are summarized in Table 6-17 below. For this presentation, positive numbers represent the net amount of water that is depleted from the surface water (net seepage to groundwater) on an average annual basis. Negative numbers represent contributions of groundwater to the surface water system (baseflow). As shown in the table, streamflow depletion in the Turlock Subbasin rivers is estimated at 38,400 AFY under the projected future conditions with most of the depletion occurring on the Merced River. Under sustainable yield conditions, which incorporated the MTs, the streamflow depletion of 38,400 AFY is eliminated, and the overall surface water system becomes a net gaining (negative number) system with a larger contribution from groundwater than recharge to groundwater. Sustainable yield shows an improvement of 47,300 AFY (see more details in Section 5.3). The largest improvement for sustainable yield conditions over projected future conditions is for the Tuolumne and Merced rivers, both of which see about 20,000 AFY less streamflow depletion than projected under future conditions.
&&&
Projected water budgets were developed for the Subbasin with data and assistance from TID and Merced ID on water availability, reservoir operations, and surface water use over the 50-year implementation and planning horizon. GDEs were evaluated concurrently and presented to the Joint TACs at a public meeting November 5, 2020. Results from the projected water budget analysis indicate future increases in streamflow depletion, especially along the Merced River.
&&&
6.8.2.4. Effects of MTs on Beneficial Uses and Users of Groundwater
The setting of MTs is protective with respect to the avoidance of undesirable results. By arresting groundwater level declines along the river boundaries, future projected streamflow depletions can be partially mitigated, and long-term use of groundwater can become more sustainable. Environmental uses of surface water and groundwater would be supported. However, there will be consequences on current uses of groundwater. The MTs will not be able to be achieved without sufficient projects or management actions to raise and maintain water levels along the Subbasin river boundaries. This will require significant investment in projects to replenish the groundwater basin. Property interests would be impacted if
significant demand reduction is required to meet the Subbasin sustainability goal.
&&&
6.8.2.6. Quantitative Measurement of Minimum Thresholds
As stated above, the MTs for interconnected surface water will be monitored by quantitatively measuring water levels in representative monitoring well networks for each applicable Principal Aquifer as described in Chapter 7 (Monitoring Network) of this GSP (see Section 7.1.6, Table 7-2, and Figure 7-5). Monitoring will occur on a semi-annual basis, in Spring and Fall, to represent the seasonal high and low water level and adhere to water level sampling protocols (Chapter 7).
 ","Page 6-21 / 6.3.2.4
Page 6-64 / 6.8.2.1
Page 6-66 / 6.8.2.2
Page 6-67 / 6.8.2.4
Page 6-68 / 6.8.2.6
Table 6-17","1. Do they mention impact of groundwater elevation MT on GDEs? Since GDE is along the river they haven't evaluate GW elevation for GDE
2. Do they mention impact of ISW MT on GDEs? Yes
3. Do they use quantitative data to describe the harm of crossing each of the MT? Somewhat for ISW, they mention APpendix X has the evaluation but was not able to locate APpendix X, No for GW elevation

"
WQ,,Measurable Objectives,Drinking Water Users,2,Does the GSP consider Drinking Water Users when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"drinking water users, domestic, measurable objective, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,Measurable objectives are defined as no increase above the maximum historical concentration for any constituent of concern in a potable water supply well in the GSP monitoring program caused by GSA management activities.,Table 6-11,"1. Does the GSP mention Drinking Water Users for water quality MO? Yes, 
2. Does the GSP mention Drinking Water Users for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on Drinking Water users water needs? No
"
Stakeholder & WQ,,,DACs,2,Does the GSP consider DACs when establishing water quality and groundwater elevation measurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, disadvantaged communities, DAC",No,,,"1. Does the GSP mention DACs for groundwater elevation MO? No
2. Does the GSP mention DACs for ISW MO? No
3. Do they justify/evaluate the MOs based on DAC water needs?

"
Stakeholder & WQ,,,Tribes,2,"Does the GSP consider Tribes when establishing water quality, ISW and groundwater elevation measurable objectives?",NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, tribal, tribes",Not Applicable,,,"1. Does the GSP mention Tribes for WQ MO? NA
2. Does the GSP mention Tribes for groundwater elevation MO? NA
3. Does the GSP mention Tribes for ISW MO? NA
4. Do they justify/evaluate the MOs based on Tribal water needs?

"
ISW/GDE & WQ,,,Ecosystems,2,Does the GSP consider GDEs when establishing ISW and groundwater elevationmeasurable objectives?,NO: no mention Somewhat: mention vaguely &/ only for one MO section YES: mention in both MO sections and justify/describe,"measurable objectives, groundwater dependent ecosystems, environmental beneficial user",No,Measurable objectives are established at the midpoint between the MT and the high water level observed over the historical Study Period WY 1991 – WY 2015 at each representative monitoring site for each river boundary.,Table 6-18,"1. Does the GSP mention GDEs for ISW MO? No
2. Does the GSP mention GDEs for groundwater elevation MO? No
3. Do they justify/evaluate the MOs based on GDE water needs?

"
RMS/Maps,MONITORING NETWORK,,DACs / Tribes / Drinking Water Users,1,"Do the Representative Monitoring Sites (RMS) in the monitoring network adequately represent water quality conditions around DACs, domestic wells, and Tribes (In the case of data gaps, evaluate proposed monitoring sites)? In the notes, please specify whether RMS for each of the contaminents identified in the basin (see line 24). Answer Yes = existing and proposed monitoring wells are adequately distributed across DAC, domestic well, and Tribal areas; Somewhat = existing and proposed RMS do not adequately cover DAC, domestic well, and Tribal portions of the basin; No = Existing and proposed RMS are not available within DAC, domestic well, and Tribal areas.","NO = RMS are not located within one  mile of any DACs, domestic wells, or tribes
Somewhat = RMS are within one mile of at least one DAC, domestic well or tribe
Yes = RMS are within one mile of ALL DAC, domestic and tribal communities within the basin boundary
","water quality, contaminents, COC, data gap, disadvantaged communit*, DAC",Yes,"The SWRCB and other agencies have the primary responsibility for water quality and the GSAs do not intend to duplicate this authority. Numerous regulated water quality
monitoring programs exist in the Turlock Subbasin, providing the GSAs with data from hundreds of monitoring sites over time. Accordingly, the GSP monitoring network for this
sustainability indicator will incorporate existing monitoring data. The MTs will be quantitatively monitored by public agencies (and others) in representative monitoring wells
in each Principal Aquifer in accordance with other water quality regulatory monitoring program requirements and using regulatory-approved sampling protocols. The GSAs will
download water quality data from the State GeoTracker website each year and analyze any new exceedances of the six COCs in potable supply wells. New exceedances will be evaluated in relation to GSA management of water level and groundwater extractions, as well as GSA projects and management actions, to determine whether these exceedances were caused, or exacerbated, by the GSAs. This analysis will be included in the GSP annual reports. The monitoring network consists of drinking water supply wells, monitoring wells at regulated facilities, and monitoring sites associated with other regulatory water quality programs such as GAMA. Data from two specific regulatory water quality programs, CV-SALTS and the Nitrate Control Program (implemented by the Valley Water Collaborative –see Section 2.4.4), will be compiled separately if not already included in the GeoTracker data. These two programs are regulated through the CVRWQCB and provide water quality data for nitrate and total dissolved solids in groundwater throughout the Subbasin. Collectively, this dataset represents a comprehensive network for ongoing tracking and evaluation of water quality with respect to the sustainable management criteria.","Page 7-8 / 7.1.4

Figure 7-4 Water Quality Monitoring Sites, January 2020 - May 2021","1. How were WQ RMS listed? (CASGEM ID, lat/long, described) Figure 7-4
2. How many WQ RMS were we able to map? (all, some, none) None, can't find a table of well names or locations...emailed POC waiting for response.
3. Of those mapped, was there a well within 1 mile of DACs? Seems like good representation looking at Figure 7-4 and my mapped DAC block groups
4.Of those mapped, was there a well within 1 mile of Tribes? N/A
5. Of those mapped, was there a well within 1 mile of domestic wells? Seems like good representation looking at Figure 7-4 and Water supply well density that i mapped

Not very clear which wells are representative but based on the text in the draft GSP I am assuming they use all WQ monitoring network as representative"
