Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
CC/Other,,Water Budget,Ecosystems,1,"Does the GSP include water demands for native vegetation in the historic, current, and projected water budgets?","No: No mention of evapotranspiration for the water budget
Somewhat: Numerical models that include different land cover classes in evapotranspiration 
Yes: Riparian Evapotranspiration separated out in the water budget charts or tables ","water budget, native vegetation, phreatophyte",Yes,"Evapotranspiration (ET) by riparian vegetation is simulated using the MODFLOW EVT module, which allows the ET rate to decrease as the water table drops to the bottom of the root zone.
&&
The presence of dense, vigorous trees and shrubs along a stream channel is often a sign that the roots of the vegetation extend to the water table and have access to groundwater throughout the dry season. Plants that draw water directly from groundwater are called phreatophytes. Stream reaches with this type of vegetation were mapped from Google Earth aerial photos, and the width of the vegetation corridor was used to obtain the total area of phreatophyte evapotranspiration (ET). The rate of groundwater withdrawal was estimated as the difference in simulated ET when the vegetation was assumed to be non-irrigated (subsisting only on rainfall) versus irrigated (accessing all water needed to meet potential ET). In the groundwater model, riparian ET is a function of water table depth, decreasing from unrestricted water use when the water table is at the ground surface to zero when it is 15 feet or more below the ground surface. This reflects a reasonable range of root depth distribution for a mix of riparian shrub and tree species. Riparian ET is shown with a blue color on the water balance bar charts in Figures 5-8 through 5-11.","Page 5-5 / 5.4.2.2
Page 5-17 / 5.6.2.4
Tables 5-6 -- 5-9
Figures 5-8 -- 5-11","1. Is the water budget made with a spreadsheet model or numerical model? Numerical (MODFLOW)
2. Is there a line for Native Veg ET in the water budget? Yes, as Riparian ET
"
CC/Other,,,Ecosystems,1,"Does the GSP include water demands for managed wetlands in the historic, current, and projected water budgets?","No: No line item or description of managed wetlands’ water demands in water budgets even if wetlands are discussed in other areas of GSP. No mention of managed wetlands in GSP.  
Somewhat: Managed wetlands are part of the numerical model or spreadsheet model assumptions but not included as a separate line item
Yes: Separate line item for managed wetlands in water budgets","water budget, managed wetlands",No,"Managed wetlands include the Pajaro River Wetland Mitigation Bank (see Figure 2-1) that encompasses 273 acres of land along the Pajaro River south of San Felipe Lake and currently includes uplands, seasonal marsh, and semi-permanent emergent marsh habitat.","Page 2-5 / 2.1.3
Figure 2-1","1. Is the water budget made with a spreadsheet model or numerical model? Numerical
2. Is there a line for Managed Wetlands in the water budget? No, and no reference to managed wetlands in water budget section at all
"
CC/Other,,,Climate Change,1,"Does the GSP incorporate climate change into the projected water budget using DWR change factors or other source? If other, please specify in the Notes. If DWR change factors were used, indicate in the Notes whether the GSP use 2030 factors, 2070 factors, or both?","No: Climate change not incorporated into projected water budget
Somewhat: Use a different climate model other than DWR change factors but description of methodology is unclear
Yes: Climate change is incorporated and methods are clearly stated","water budget, climate change, change factors, 2030, 2070",Yes,"Climate change will affect local hydrology and Central Valley Project (CVP) water availability. The climate change scenario assumed land use and water use patterns were the same as in the future baseline scenario. Adjustments to the rainfall and reference evapotranspiration (ETo) time series for the rainfallrunoff- recharge model were made using data sets provided by the California Department of Water Resources (DWR). Those consist of statewide grids of four-by-four-kilometer cells, each with monthly time series of multipliers for precipitation and ETo that can be applied to historical data to estimate future conditions. DWR produced multipliers representing climatic conditions for 2030 and 2070. For this Groundwater Sustainability Plan (GSP), the 2070 data set was selected to fully reveal anticipated climate-change effects. Sixty-two of the grid cells overlapped the watershed area tributary to the groundwater basin. Analysis polygons from the rainfall-runoff-recharge model were assigned to the nearest grid cell, and the corresponding monthly multipliers for precipitation and ETo were applied.",Page 8-1 / 8.1.1,"1. Is climate change incorporated? Yes
2. Do they use DWR change factors (climate period analysis), transitory analysis or something else (describe)? DWR change factors
3. If using DWR climate change factors, do they use 2030, 2070 or both? Only 2070 factors
This was not included in the water budget section of the GSP, but rather in the PMA section for some reason."
CC/Other,,,Climate Change,1,"Does the GSP consider multiple climate scenarios (e.g., the 2070 wet and 2070 extremely dry) scenarios in the projected water budget? If there are other scenarios considered in the GSP, please specify in the Notes.","No: Only one climate scenario used
Somewhat: no somewhat for this question
Yes: Multiple climate scenarios used (wet / extremely dry) and provided in projected water budget","projected water budget, 2070",No,"Climate change will affect local hydrology and Central Valley Project (CVP) water availability. The climate change scenario assumed land use and water use patterns were the same as in the future baseline scenario. Adjustments to the rainfall and reference evapotranspiration (ETo) time series for the rainfallrunoff- recharge model were made using data sets provided by the California Department of Water Resources (DWR). Those consist of statewide grids of four-by-four-kilometer cells, each with monthly time series of multipliers for precipitation and ETo that can be applied to historical data to estimate future conditions. DWR produced multipliers representing climatic conditions for 2030 and 2070. For this Groundwater Sustainability Plan (GSP), the 2070 data set was selected to fully reveal anticipated climate-change effects. Sixty-two of the grid cells overlapped the watershed area tributary to the groundwater basin. Analysis polygons from the rainfall-runoff-recharge model were assigned to the nearest grid cell, and the corresponding monthly multipliers for precipitation and ETo were applied.",Page 8-1 / 8.1.1,"1. If they use DWR climate change factors, which scenarios do they use? (central tendency, extreme wet, extreme dry) Not specified, but only one was used (likely CT)
2. If other than DWR factors, which combination(s) of RCP and GCM do they use?
3. If other than DWR factors, do they use an ensemble of models or single model run?"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"Climate change will affect local hydrology and Central Valley Project (CVP) water availability. The climate change scenario assumed land use and water use patterns were the same as in the future baseline scenario. Adjustments to the rainfall and reference evapotranspiration (ETo) time series for the rainfallrunoff-recharge model were made using data sets provided by the California Department of Water Resources (DWR). Those consist of statewide grids of four-by-four-kilometer cells, each with monthly time series of multipliers for precipitation and ETo that can be applied to historical data to estimate future conditions. DWR produced multipliers representing climatic conditions for 2030 and 2070. For this Groundwater Sustainability Plan (GSP), the 2070 data set was selected to fully reveal anticipated climate-change effects. Sixty-two of the grid cells overlapped the watershed area tributary to the groundwater basin. Analysis polygons from the rainfall-runoff-recharge model were assigned to the nearest grid cell, and the corresponding monthly multipliers for precipitation and ETo were applied. DWR also produced monthly stream flow multipliers at a basin scale, with a single time series of values for the entire watershed area tributary to the model. Those multipliers were applied only to the Pacheco Creek and San Benito River inflows because the simulated inflows for other streams entering the basin already reflected climate change effects through the precipitation and ETo adjustments in the rainfallrunoff- recharge model.","Page 8-1 / 8.1.1
Table 8-1",
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"Climate change will affect local hydrology and Central Valley Project (CVP) water availability. The climate change scenario assumed land use and water use patterns were the same as in the future baseline scenario. Adjustments to the rainfall and reference evapotranspiration (ETo) time series for the rainfallrunoff-recharge model were made using data sets provided by the California Department of Water Resources (DWR). Those consist of statewide grids of four-by-four-kilometer cells, each with monthly time series of multipliers for precipitation and ETo that can be applied to historical data to estimate future conditions. DWR produced multipliers representing climatic conditions for 2030 and 2070. For this Groundwater Sustainability Plan (GSP), the 2070 data set was selected to fully reveal anticipated climate-change effects. Sixty-two of the grid cells overlapped the watershed area tributary to the groundwater basin. Analysis polygons from the rainfall-runoff-recharge model were assigned to the nearest grid cell, and the corresponding monthly multipliers for precipitation and ETo were applied. DWR also produced monthly stream flow multipliers at a basin scale, with a single time series of values for the entire watershed area tributary to the model. Those multipliers were applied only to the Pacheco Creek and San Benito River inflows because the simulated inflows for other streams entering the basin already reflected climate change effects through the precipitation and ETo adjustments in the rainfall runoff-recharge model.","Page 8-1 / 8.1.1
Table 8-1",
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Yes,"DWR also produced monthly stream flow multipliers at a basin scale, with a single time series of values for the entire watershed area tributary to the model. Those multipliers were applied only to the Pacheco Creek and San Benito River inflows because the simulated inflows for other streams entering the basin already reflected climate change effects through the precipitation and ETo adjustments in the rainfallrunoff- recharge model.

The general result of climate change indicated by the precipitation and ETo multipliers is that the climate in 2070 will be warmer and wetter than the current climate. Precipitation and rainfall recharge are expected to increase in winter, and crop water demand—and hence groundwater pumping for irrigation—are expected to increase in summer. Figure 8-1 shows the changes in annual rainfall recharge and groundwater pumping for irrigation for each management area under baseline and climate change conditions. In all management areas, rainfall recharge was considerably higher in wet years under climate change, but about the same as under historical conditions in dry and normal years. In contrast, pumping was greater by a fairly uniform amount in all years. In management areas without CVP water (Southern and Bolsa), irrigation pumping was only slightly higher under climate change conditions. The increase was larger in Hollister and San Juan because CVP imports were reduced by climate change, which necessitated even greater reliance on groundwater.","Page 8-1, 8-2 / 8.1.1","1. Is the water budget made with a numerical model or spreadsheet model? Numerical 
2. If spreadsheet, are DWR surface water change factors included? Stream flow multipliers used for Pacheco Creek and San Benito River
3. Is there imported water in the water budget? Is this adjusted for climate change? Imported water projected to decrease due to CC, but estimates are not quantified/are not included as a line in the water budget"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Not Applicable,Basin is located inland from Monterey Bay approximately 20 miles upstream from the mouth of the Pajaro River; lowest elevations (at the confluence of the San Benito River and Pajaro River) are above about 110 feet. No risk of seawater intrusion exists in the Basin given its location.,Page 4-17 / 4.10,
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",No,"The estimate of sustainable yield was based on the future baseline simulation. It is a forward-looking estimate that incorporates current land use, CVP operating rules, and other management activities. To evaluate a sustainable yield, the average pumping that occurred during the 1925-1953 and 1982-2002 periods of the future baseline simulation was calculated. Average annual pumping by Management Area and type of use in the future baseline simulation is as shown in Table 5-11 and totals 90,089 AFY.",Page 5-24 / 5.9,"Based on projected budget under baseline conditions, not CC conditions"
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"The rationale is summarized as follows with more explanation in the following sections: Accurate information on the location, elevation, status, and construction of most local supply wells is not readily available for detailed consideration of the range of adverse effects; analysis was initiated with the simple concept of exposure of the entire screen length, “going dry.” • During the recent drought, reports were lacking of shallow production wells going dry because of drought conditions; because of this, some flexibility exists for purposes of analysis. No private wells have been reported to have water shortages in the California Department of Water Resources (DWR) led Household Water Supply Shortage Reporting System (DWR 2021). • Responsibility for potential undesirable results to shallow wells is shared between a GSA and a well owner; there is a reasonable expectation that a well owner would construct, maintain, and operate the well to provide its expected yield over the well’s life span, including droughts. • As discussed below, MTs are initially set at historical groundwater level lows and then adjusted upward to be protective.&&&
6.2.4. Potential Effects on Beneficial Uses and Users
Groundwater is the major source of supply in the GSP Area and supplies wells for agricultural, municipal, industrial, and domestic beneficial uses. Groundwater has been and is being used for the range of beneficial uses, even during drought, and with reasonable operation and maintenance by well owners. &&&
By way of background, information on local supply wells has been recorded on Water Well Drillers Reports and is available mostly as paper or scanned copies. However, accurate data on the location and elevation of most wells is not available and the status of many (older) wells is not known. In addition, construction information on most wells has not been entered into databases where it can be analyzed readily. This represents a data gap that was evaluated early in this GSP process, with a subsequent effort focused on SBCWD well record files; SBCWD has been the well permitting agency in San Benito County since 2004 and its files contain considerable information including well locations by Assessor’s Parcel Number (APN). This effort involved accurately locating wells (many of which are shallow domestic wells) and digitizing the respective construction information. As a result, accurate digitized data are now available for 169 wells across the basin; these are the wells shown as colored dots on Figure 6-1. As noted previously, these wells are recent, may be presumed to be active, and—because they were drilled after basin recovery—may be relatively shallow. Accordingly, these wells are deemed to be representative of other existing wells (without known construction information) and to be protective with regard to groundwater level declines. In brief, these existing 169 wells have been assigned to the closest Key Well as indicated by the color groupings. Well assignments have been made without respect to MA boundaries (for example, see Southern-Hollister MA boundary). This helps to make sure that minimum thresholds in each MA are protective of neighboring MAs.&&&
6.6. DEGRADATION OF WATER QUALITY
Degraded water quality can impair water supply and affect human health and the environment. Impacts to drinking water supply wells can result in increased sampling and monitoring, increased treatment costs, use of bottled water, and the loss of wells. As described in Groundwater Conditions Sections 4.7 and 4.8, elevated concentrations in drinking water of some constituents, such as nitrate, can adversely affect human health. Impacts to agricultural supply can include reduced yields, the need to change irrigation methods/sources, and other economic effects. Discharge of degraded groundwater can harm ponds, wetlands, and associated ecosystems (e.g., eutrophication).&&&
6.6.1. Potential Causes of Undesirable Results
The quality of groundwater in North San Benito Basin is characterized as highly mineralized, reflecting natural hydrogeologic processes (see Groundwater Conditions Section 4.4). Groundwater also has been affected by human activities including agricultural, rural, urban, and industrial land uses. While contaminant sources of groundwater quality degradation exist, these are effectively regulated as described in Groundwater Conditions Section 4.6 and regularly tracked as part of the SBCWD monitoring program. As described in the Groundwater Conditions Section 4.7, TDS and nitrate are constituents of concern for the Basin. While there are elevated natural background TDS concentrations in groundwater, TDS also is an indicator of human impacts including infiltration of urban runoff, agricultural return flows, and wastewater disposal. Natural nitrate levels in groundwater are generally very low, and elevated concentrations are associated with agricultural activities, septic systems, confined animal facilities, landscape fertilization, and wastewater treatment facility discharges. Other potential constituents of concern in North San Benito include perchlorate, selenium, hardness, boron, iron, manganese, arsenic, and chromium. As described in Groundwater Conditions Section 4.8, these represent diverse issues relative to representing potential causes of undesirable results. • Perchlorate and selenium in the North San Benito Basin are associated with regulated facilities. As part of its regular monitoring program, SBCWD compiles and reviews data from regulated sites on a triennial basis. Regulated sites are listed and identified on a map (see Figure 4-17), and concentration data are reviewed with reference to MCLs. This recognition of regulated facilities and regular review is effective in minimizing potential undesirable results that could occur because of project or management actions that would spread contamination. The GSAs have established, collaborative relationships with regulatory agencies. • Hardness is a naturally occurring and widespread condition that represents a concern mostly because it prompts residential use of water softeners that cause salt loading to wastewater. While hardness is regularly tracked, the salt loading issue is being addressed by various water resource management programs including the Hollister Urban Area Water Project and the SNMP (see Section 2.1.4.3).
• Boron, iron, manganese, arsenic, and chromium are naturally occurring in North San Benito Basin. Elevated concentrations have been mapped (for example, boron and manganese) and/or found to be associated with depth. In North San Benito, groundwater management activities generally have resulted in stabilized, relatively high groundwater levels since the late 1970s without the major changes in groundwater levels or flow directions that would potentially mobilize these constituents. While a potential could arise because of intensification of groundwater pumping or management actions, no significant or unreasonable effects are known to have occurred and are considered unlikely. &&&6.6.3. Potential Effects on Beneficial Uses and Users
Groundwater is the major source of supply in the GSP Area and supports a range of beneficial uses: agricultural, municipal, rural, and environmental. Reflecting the agricultural orientation of the GSP area, all land and property owners, residents, businesses, employees, farmers, and visitors are potentially affected by groundwater quality with respect to its specific use. Beneficial uses of water and respective water quality objectives are defined by the Central Coast Regional Water Quality Control Board (RWQCB) in the Basin Plan. For TDS and nitrate, these are tabulated in the GSP Groundwater Conditions (Section 4.7 Key Constituents of Concern); this section indicates that water quality in the Basin is naturally mineralized and affected by human activities and has not been shown to change significantly. While the limitations of monitoring are known, it is also recognized that groundwater has been and is being used for the range of beneficial uses with reasonable accommodation by users. This recognition does not preclude or ignore a desire by the community or intent of local agencies including the GSAs to improve local groundwater quality. &&&","Page 6-5 / 6.2.1
Page 6-7 / 6.2.4
Page 6-8 / 6.2.5.2
Figure 6-1
Table 6-1 
Page 6-27 / 6.6
page 6-27 / 6.6.1
Page 6-28 / 6.6.3
Table 6-3","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? WQ/ groundwater elevation almost just mentions them nothing in depth
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) Not for GW elevation
4. Are all impacts of all COCs described? Yes"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs? No
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention Tribes for UR? No
2. Which URs mention Tribes? No
3. Are impacts to Tribes well analyzed?
"
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"6.6.3. Potential Effects on Beneficial Uses and Users
Groundwater is the major source of supply in the GSP Area and supports a range of beneficial uses: agricultural, municipal, rural, and environmental. Reflecting the agricultural orientation of the GSP area, all land and property owners, residents, businesses, employees, farmers, and visitors are potentially affected by groundwater quality with respect to its specific use. Beneficial uses of water and respective water quality objectives are defined by the Central Coast Regional Water Quality Control Board (RWQCB) in the Basin Plan. For TDS and nitrate, these are tabulated in the GSP Groundwater Conditions (Section 4.7 Key Constituents of Concern); this section indicates that water quality in the Basin is naturally mineralized and affected by human activities and has not been shown to change significantly. While the limitations of monitoring are known, it is also recognized that groundwater has been and is being used for the range of beneficial uses with reasonable accommodation by users. This recognition does not preclude or ignore a desire by the community or intent of local agencies including the GSAs to improve local groundwater quality. &&&
6.7. DEPLETIONS OF INTERCONNECTED SURFACE WATER
This section builds and extends the discussion in Section 4.11, Interconnection of Surface Water and Groundwater. That section provided information on surface water-groundwater connections (both seasonally and with wet years and drought), identification of potential GDEs (e.g., with The Natural Communities Commonly Associated with Groundwater (NCCAG) dataset), distribution of riparian vegetation, and identification of animal species that rely on groundwater-supported streamflow, most notably steelhead trout. &&&
6.7.1. Description of Undesirable Results
If a stream is hydraulically connected to groundwater, pumping from nearby wells can reduce the amount of stream flow by intercepting groundwater that would have discharged into the stream or by inducing seepage from the stream. Undesirable results associated with stream flow depletion include reduced quality and quantity of aquatic and riparian habitats and reduced water supply to downstream users. Conceptually, adverse habitat impacts can result from decreased rainfall, decreased stream flow and lowered groundwater levels. These variables are highly correlated in time: droughts include rainfall reductions, decreased stream flows, and lowered groundwater levels at a time when habitat impacts are usually the most severe. Furthermore, droughts and wet periods are a natural feature of California’s climate and are associated with waxing and waning of habitat conditions.&&&
6.7.2. Potential Causes of Undesirable Results
This section presents extensive analysis of the key variables as they relate to riparian vegetation and steelhead trout migration along major waterways in the North San Benito Basin. It draws on basic data and on a simulated change in regional groundwater pumping using the basin-wide groundwater flow model introduced in Section 5 Water Budget. The specific objective was to isolate and quantify the effects of groundwater pumping and levels on GDEs, namely riparian vegetation extent and vigor and on passage opportunity for migrating fish. 
6.7.2.2. Rainfall
Hydrologic and vegetation conditions at the beginning and end of a major wet period were compared to identify the effects of hydrologic variables on vegetation. A cumulative departure graph of annual precipitation in Hollister (see Figure 5-4) showed that October 1992 was at the end of a major drought and the start of a major wet period that ended in April 1998. Vegetation conditions and groundwater levels were compared between those two dates to identify correlations between the variables.&&&
6.7.2.3. Groundwater Levels
A central question in the relationship between groundwater levels and riparian vegetation is the rooting depth of phreatophytic plant species, which are ones that extend roots to the water table and extract groundwater during the dry season when soil moisture is depleted. A survey of riparian ecology literature (mostly studies in more arid regions of the southwestern United States) indicated that rooting depths for common California riparian phreatophytes such as cottonwood, mulefat, sycamore, and various willow species are mostly in the range of 2-13 feet (The Nature Conservancy, 2019a). Other trees such as box elder and valley oak are commonly associated with streams but at higher elevations with depths to water of up to 30 feet (Griggs, 2009). However, those species do not necessarily use the water table. The presence of dense, lush riparian trees along some stream reaches in San Benito County is an indication that the vegetation is accessing the water table. For this analysis, a water table depth of 20 feet is used as an estimate of the maximum depth accessed by riparian vegetation10. &&&
6.7.3. Definition of Undesirable Results
The Sustainability Goal includes an objective to support beneficial uses of interconnected surface waters. Consistent with that objective, undesirable results of excessive depletion of surface water are: • riparian vegetation die-back or mortality during droughts of a magnitude that disrupts ecological functions or causes substantial reductions in populations of riparian-associated species, and • decreased reproductive success of steelhead trout during droughts beyond an amount that can easily be recovered during subsequent wet periods.&&&
6.7.4. Potential Effects on Beneficial Uses and Users
The analysis presented in this section demonstrates that groundwater conditions are currently sustainable with respect to inter-connected surface water and GDEs, with the possible exception of steelhead smolt migration along the San Benito River. The distribution and health of riparian vegetation shows little correlation with groundwater levels. Basin outflows appear sufficient to meet the needs of downstream water users. Adult steelhead migration is not strongly impacted by changes in pumping, but smolt migration along the San Benito River might be significantly impacted by pumping. These conclusions are based on evaluations of groundwater levels in the range bracketed by 1992 (end of drought) and 1998 (end of wet period) conditions and simulated model results from pumping within 10 percent of current pumping. &&&","Page 6-28 / 6.6.3
Page 6-37 / 6.7
Page 6-37 / 6.7.1
Page 6-37 / 6.7.2
Page 6-38 / 6.7.2.2
page 6-38 / 6.7.2.3
Page 6-45 / 6.7.3
Page 6-45 / 6.7.4
Figure 6-5 thru 6-17","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? ISW and GW quality/ They also mention gw level on ISW section (not for gw elevation)
3. Are impacts to GDEs well analyzed? yes for ISW, no for GW quality
"
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"6.6.5.1. Minimum Threshold for Nitrate (NO3)
Table 6-4 summarizes current conditions for nitrate in reference to the MCL for nitrate in drinking water, 45 mg/L, which also is the Basin Plan Objective for municipal use. Current conditions for each MA are expressed in terms of the percent of wells with concentrations over 45 mg/L. To compute the percent of wells, nitrate sampling results were compiled for each well over the period 2015 through 2017. For wells with one sample, the single value was used; for wells with two samples, the average value was used; and for wells with three or more values, the median value was used. Accordingly, each well was represented by one value. This was followed by computation of the percentage of wells with concentrations exceeding 45 mg/L.
The Minimum Threshold for nitrate for each MA is defined initially as the percentage of wells with concentrations exceeding the nitrate MCL (45 mg/L) based on current conditions (2015- 2017).
6.6.5.2. Minimum Threshold for Total Dissolved Solids
Table 6-5 summarizes current conditions for TDS with reference to the 1,200 mg/L Basin-Specific Basin Plan Objective for the previously defined Hollister Area9. This value is far from ideal (e.g., with reference to the recommended 500 mg/L for drinking water and 450 mg/L for agriculture, see Table 4-1), but reflects the widespread conditions of elevated TDS concentrations in groundwater. As with nitrate, computation of the percent of wells in Table 6-5 involved compilation of sampling results for each well over 2015 through 2017. For wells with one sample, the single value was used; for wells with two samples, the average was used; and for wells with multiple values, the median was used, such that each well was represented by one value. This was followed by computation of the percent of wells with TDS concentrations exceeding 1,200 mg/L.
The Minimum Threshold for TDS for each MA is defined initially as the percentage of wells with concentrations exceeding the TDS value of 1,200 mg/L based on current conditions (2015-2017)
","Page 6-32 / 6.6.5.1
Page 6.33 / 6.6.5.2
Table 6-4
Table 6-5","1. Are MT and MO set for COCs? Yes
2. Do they set MT and MO for all COCs? Only for nitrate and TDS not for naturally occuring ones"
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",No,"Despite the significant uncertainties, the following MT is presented as a starting point for maintenance and planned improvement of groundwater quality for the 2042 deadline for sustainability.
The Minimum Threshold for nitrate for each MA is defined initially as the percentage of wells with concentrations exceeding the nitrate MCL (45 mg/L) based on current conditions (2015- 2017).
This MT is presented with full recognition of data gaps and uncertainties, and with commitment incorporated in this GSP to investigate nitrate and salt loading under current conditions (including vertical distribution in shallow zones) and to implement management actions for reduction of nitrate and salt loading without delay. Given the above definition, the MTs for nitrate in each MA are expressed in Table 6-4. These MTs refer to the numeric MCL and Basin Plan objective, honor the non-degradation policy, and quantify current conditions based on available data. As described in the following section, Measurable Objectives, the approach is to implement management actions that will maintain or reduce nitrate concentrations in the future. If the MT is exceeded (i.e. the percent of wells with concentrations above the MCL increases), additional study is necessary to determine if the increase is the result of management actions (including groundwater pumping, recharge, etc.), legacy loading, or a changing data set. &&&
The Minimum Threshold for TDS for each MA is defined initially as the percentage of wells with concentrations exceeding the TDS value of 1,200 mg/L based on current conditions (2015-2017).
As with nitrate, this MT is presented with full recognition of data gaps and uncertainties, and with the commitment incorporated in this GSP to investigate nitrate and salt loading under current conditions and to expedite management actions for reduction of nitrate and salt loading. Accordingly, the TDS MTs for each MA are expressed in Table 6-5. These MTs refer to the numeric Basin Plan objective, honor the non-degradation policy, and quantify current conditions based on available
data. Given historical and ongoing groundwater use, these conditions are considered sustainable. As described in the following section, Measurable Objectives, the approach is to implement management actions that will maintain or reduce nitrate concentrations in the future.","Page 6-32 / 6.6.5.1
Page 6.33 / 6.6.5.2
Table 6-4
Table 6-5","1. Are MT set at MCL level for COCs?  MT are set as the number of wells in exceedence of the MCL or SMCL
2. Are all MT set at MCL level? Sortof, they are allowing a certain number of wells to be in exceedence of the MCL or SMCL, based on historical conditions. So they don't manage to the MCL, but instead manage the number of wells that are in exceedence of the MCL.
"
