Unnamed: 0,GENERAL,Unnamed: 2,General Notes ,Unnamed: 4,Unnamed: 5,Unnamed: 6,GSP Information,Answer,Unnamed: 9,Unnamed: 10,Unnamed: 11
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into precipitation inputs for the projected water budget?,"No: Precipitation not adjusted for climate change in inputs for projected water budget
Somewhat: no somewhat for this question
Yes: Precipitation adjusted for climate change either through change factors or other model projections for the projected water budget","projected water budget, precipitation, input",Yes,"Several climate changes studies were also reviewed with respect to anticipated changes in various components of hydrology, including precipitation, ET, and streamflow; the results are documented in Appendix 6.D. Overall, these studies indicate a tendency towards greater precipitation and streamflow along with higher ET. The DWR climate change guidance included specific change factors for the EBP Subbasin with regard to all three hydrologic components (Appendix 6.D). The change factors indicate abhigher percentage of increase for precipitation than for ET, especially in the key months of December to March when most groundwater recharge occurs. In addition, future streamflow is expected to be greater than historically. However, there is significant uncertainty is associated with these change factors, and tobbe more conservative in the implications of future hydrology for groundwater conditions, groundwater recharge and streamflow in the future were assumed to remain the same as historical levels (i.e., less recharge and streamflow than forecasted) for analysis in this GSP.
&&
1. DWR SGMA Guidance Document (DWR, July 2018) – DWR provides very specific guidance for change factors for precipitation, ET/temperature, and streamflow in the EBP Subbasin. DWR developed a set of change factors that can be applied to each month for a future scenario. These change factors for the EBP Subbasin for future years 2030 and 2070 were reviewed and are summarized below in Table 2. Approximately 70% of precipitation and most rainfall‐related recharge occurs from December 1 to March 31, when the increase in precipitation is projected to be significantly more than the projected increase in ET (Figure 6D‐1). Precipitation is generally projected to be less (than historical averages) in other months April 1 to November 30 (Figure 6D‐2). Accounting for change factors in all months in proportion to the amount of monthly precipitation, the gap between projected increases in precipitation versus ET decreases but the projected precipitation increases are still slightly greater than projected ET increases. Streamflow change factors are similar to precipitation with greater increases for December through March (Figure 6D‐3) compared to other months from April to November (Figure 6D‐4).
2. Hayward Regional Shoreline Master Plan (SCAPE, et.al., November 2019) – Multiple studies were cited that ranged from a small imperceptible increase in precipitation (USGCRP, 2017; Ackerly, 2019) to a precipitation increase of 6 to 37% (atmospheric theory and climate models).
3. DWR Climate Change Technical Advisory Group (DWR CCTAG,2015) – This study provided two future greenhouse gas scenarios: Representative Concentration Pathway (RCP) 4.5 (low greenhouse gas emission scenario) and RCP 8.5 (high greenhouse gas emission scenario) simulations. The study evaluated a number of Global Climate Models (GCM) to compare projected changes in precipitation in California for 2070 to 2099 vs. 1961 to 1990. For the large ensemble of 31 GCMs, future precipitation ranged from 85 to 125 percent of the historical mean for the RCP 4.5 scenario and from 75 to 130 percent of historical mean for the RCP 8.5 scenario in the East of Sacramento Region. The most representative CGMs for California (10 in total), as selected by an expert panel, indicated future precipitation ranging from 88 to 125 percent of historical mean for the RCP 4.5 scenario, and from 89 to 130 percent of historical mean for the RCP 8.5 scenario. Review of charts for projected changes in precipitation from this study indicated a higher probability for a future increase in precipitation. Projected temperature increases for the RCP 4.5 scenario are 3.5 to 6 degrees Fahrenheit (F) for the 10 most representative GCMs and 3.5 to 6.5 degrees F for the entire 31 GCM ensemble, compared to projected temperature increases of 6.5 to 10 degrees F (10 representative GCMs) and 5.5 to 10.5 degrees F (31 GCM ensemble) for the RCP 8.5 scenario.
4. EBMUD 2050 Demand Study (Hazen, July 2020) – This study included a detailed review of the DWR CCTAG study (DWR, 2015) within the framework of developing a water demand model for estimating future water demands in the EBMUD service area. The study found that projected changes in rainfall were highly uncertain. Therefore, future rainfall forecasts from GCM models were not included in the 2050 Demand Study. EBMUD water demand forecasts incorporated predicted future increases in temperature for the higher greenhouse gas emission scenario (RCP 8.5), which amounted to a temperature increase of 6.2% for the portion of EBMUD service area that includes the EBP Subbasin.","Page 44 / 2.2.3.5.1
Page 3 / Appendix 6D
Table 2 / Appendix 6D","Precipitation is adjusted with for CC based on various studies (which is incorporated into the final budget is not stated), but the presented tablulated budget does not include precip (or any other surface inputs)"
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into evapotranspiration inputs for the projected water budget?,"No: Evapotranspiration not adjusted for climate change in projected water budget inputs
Somewhat: no somewhat for this question
Yes: Evapotranspiration adjusted for climate change either through change factors or other model projections in projected water budgets","projected water budget, evapotranspiration, ET, input",Yes,"Several climate changes studies were also reviewed with respect to anticipated changes in various components of hydrology, including precipitation, ET, and streamflow; the results are documented in Appendix 6.D. Overall, these studies indicate a tendency towards greater precipitation and streamflow along with higher ET. The DWR climate change guidance included specific change factors for the EBP Subbasin with regard to all three hydrologic components (Appendix 6.D). The change factors indicate abhigher percentage of increase for precipitation than for ET, especially in the key months of December to March when most groundwater recharge occurs. In addition, future streamflow is expected to be greater than historically. However, there is significant uncertainty is associated with these change factors, and tobbe more conservative in the implications of future hydrology for groundwater conditions, groundwater recharge and streamflow in the future were assumed to remain the same as historical levels (i.e., less recharge and streamflow than forecasted) for analysis in this GSP.
&&
1. DWR SGMA Guidance Document (DWR, July 2018) – DWR provides very specific guidance for change factors for precipitation, ET/temperature, and streamflow in the EBP Subbasin. DWR developed a set of change factors that can be applied to each month for a future scenario. These change factors for the EBP Subbasin for future years 2030 and 2070 were reviewed and are summarized below in Table 2. Approximately 70% of precipitation and most rainfall‐related recharge occurs from December 1 to March 31, when the increase in precipitation is projected to be significantly more than the projected increase in ET (Figure 6D‐1). Precipitation is generally projected to be less (than historical averages) in other months April 1 to November 30 (Figure 6D‐2). Accounting for change factors in all months in proportion to the amount of monthly precipitation, the gap between projected increases in precipitation versus ET decreases but the projected precipitation increases are still slightly greater than projected ET increases. Streamflow change factors are similar to precipitation with greater increases for December through March (Figure 6D‐3) compared to other months from April to November (Figure 6D‐4).
2. Hayward Regional Shoreline Master Plan (SCAPE, et.al., November 2019) – Multiple studies were cited that ranged from a small imperceptible increase in precipitation (USGCRP, 2017; Ackerly, 2019) to a precipitation increase of 6 to 37% (atmospheric theory and climate models).
3. DWR Climate Change Technical Advisory Group (DWR CCTAG,2015) – This study provided two future greenhouse gas scenarios: Representative Concentration Pathway (RCP) 4.5 (low greenhouse gas emission scenario) and RCP 8.5 (high greenhouse gas emission scenario) simulations. The study evaluated a number of Global Climate Models (GCM) to compare projected changes in precipitation in California for 2070 to 2099 vs. 1961 to 1990. For the large ensemble of 31 GCMs, future precipitation ranged from 85 to 125 percent of the historical mean for the RCP 4.5 scenario and from 75 to 130 percent of historical mean for the RCP 8.5 scenario in the East of Sacramento Region. The most representative CGMs for California (10 in total), as selected by an expert panel, indicated future precipitation ranging from 88 to 125 percent of historical mean for the RCP 4.5 scenario, and from 89 to 130 percent of historical mean for the RCP 8.5 scenario. Review of charts for projected changes in precipitation from this study indicated a higher probability for a future increase in precipitation. Projected temperature increases for the RCP 4.5 scenario are 3.5 to 6 degrees Fahrenheit (F) for the 10 most representative GCMs and 3.5 to 6.5 degrees F for the entire 31 GCM ensemble, compared to projected temperature increases of 6.5 to 10 degrees F (10 representative GCMs) and 5.5 to 10.5 degrees F (31 GCM ensemble) for the RCP 8.5 scenario.
4. EBMUD 2050 Demand Study (Hazen, July 2020) – This study included a detailed review of the DWR CCTAG study (DWR, 2015) within the framework of developing a water demand model for estimating future water demands in the EBMUD service area. The study found that projected changes in rainfall were highly uncertain. Therefore, future rainfall forecasts from GCM models were not included in the 2050 Demand Study. EBMUD water demand forecasts incorporated predicted future increases in temperature for the higher greenhouse gas emission scenario (RCP 8.5), which amounted to a temperature increase of 6.2% for the portion of EBMUD service area that includes the EBP Subbasin.","Page 44 / 2.2.3.5.1
Page 3 / Appendix 6D
Table 2 / Appendix 6D",
CC/Other,,,Climate Change,2,"Does the GSP incorporate climate change into surface water flow inputs (e.g., imported water, streamflow) for the projected water budget?","No: Surface water inputs are not accounted for in projected water budgets
Somewhat: CC in surface water flows, BUT imported water not adjusted 
Yes: Surface water flows adjusted for climate change (DWR change factors for spreadsheet model, modeled with adjusted precip and ET for numerical model) and if there is imported water, it is adjusted as well.","projected water budget, surface water flow, input",Somewhat,"Several climate changes studies were also reviewed with respect to anticipated changes in various components of hydrology, including precipitation, ET, and streamflow; the results are documented in Appendix 6.D. Overall, these studies indicate a tendency towards greater precipitation and streamflow along with higher ET. The DWR climate change guidance included specific change factors for the EBP Subbasin with regard to all three hydrologic components (Appendix 6.D). The change factors indicate abhigher percentage of increase for precipitation than for ET, especially in the key months of December to March when most groundwater recharge occurs. In addition, future streamflow is expected to be greater than historically. However, there is significant uncertainty is associated with these change factors, and tobbe more conservative in the implications of future hydrology for groundwater conditions, groundwater recharge and streamflow in the future were assumed to remain the same as historical levels (i.e., less recharge and streamflow than forecasted) for analysis in this GSP.
&&
1. DWR SGMA Guidance Document (DWR, July 2018) – DWR provides very specific guidance for change factors for precipitation, ET/temperature, and streamflow in the EBP Subbasin. DWR developed a set of change factors that can be applied to each month for a future scenario. These change factors for the EBP Subbasin for future years 2030 and 2070 were reviewed and are summarized below in Table 2. Approximately 70% of precipitation and most rainfall‐related recharge occurs from December 1 to March 31, when the increase in precipitation is projected to be significantly more than the projected increase in ET (Figure 6D‐1). Precipitation is generally projected to be less (than historical averages) in other months April 1 to November 30 (Figure 6D‐2). Accounting for change factors in all months in proportion to the amount of monthly precipitation, the gap between projected increases in precipitation versus ET decreases but the projected precipitation increases are still slightly greater than projected ET increases. Streamflow change factors are similar to precipitation with greater increases for December through March (Figure 6D‐3) compared to other months from April to November (Figure 6D‐4).
&&
The EBP Subbasin lies within portions of Alameda and Contra Costa Counties. Thus, both the Alameda County and Contra Costa County GPs have jurisdiction over unincorporated areas of the Subbasin located within respective counties. Incorporated areas of the Subbasin are covered by GPs completed by several cities. More than 95% of the total water supply for the EBP Subbasin is provided by imported surface water sources that originate from reservoirs in the Sierra Nevada primarily and from local reservoirs in the East Bay Hills (about 10% of total surface water provided by EBMUD).","Page 44 / 2.2.3.5.1
Page 3 / Appendix 6d
Page 9 / 2.1.3.1","1. Is the water budget made with a numerical model or spreadsheet model? Numerical (stated to use MODFLOW)
2. If spreadsheet, are DWR surface water change factors included? Numerical model, but DWR change factors included for 2030 and 2070 (quantified estimates not given, only change factor multipliers)
3. Is there imported water in the water budget? Is this adjusted for climate change? Most of the basin's water is imported, but is not mentioned anywhere in the budget (main text or Appendices) "
CC/Other,,,Climate Change,2,Does the GSP incorporate climate change into sea level inputs for the projected water budget?,"No: Does not mention or apply sea level rise into projected water budget though located in vicinity of coastal region
Somewhat: no somewhat for this question
Yes: Clear sea level rise projections under climate change incorporated into projected water budget","projected water budget, sea level, input",Yes,"Several key climate change studies and guidance documents relative to the San Francisco Bay Area and the East Bay Plain (EBP) Subbasin were reviewed to inform climate change considerations for the EBP Subbasin Groundwater Sustainability Plan (GSP) projected water budget. Following guidance from the Department of Water Resources (DWR), the climate change review evaluated sea level rise (SLR) and potential changes in precipitation, temperature and evapotranspiration (ET), and streamflow. This analysis provided input for developing future baseline and project scenarios for simulation with the EBP Subbasin groundwater model. A summary of these studies is provided below for two categories: Sea Level Rise and Precipitation, ET/Temperature, and Streamflow Change Factors.
&&
A summary of projected SLR in the San Francisco Bay Area from several climate change studies reviewed
for the EBP GSP is provided below, along with cited references for each study:
1. DWR SGMA Guidance Document (DWR, July 2018) – This study utilized SLR estimates from the National Research Council (NRC, 2012), which provided projections for 2030, 2050, and 2100 relative to 2000. DWR noted that NRC’s projections had been adopted by the California Ocean Protection Council as guidance for planning and decision making in California. Based on the NRC study (2012), DWR provided SLR projections of 15 centimeters (0.5 feet) for 2030 and 45 centimeters (1.5 feet) for 2070.
2. Hayward Regional Shoreline Master Plan (SCAPE, et.al., November 2019) – This study documented various SLR projections for mapping inundation areas. These SLR projections included a range from 2.4 to 6.9 feet for the year 2100 and were based on the California Ocean Protection Council (2018) Study. Another cited reference is the California Coastal Commission (CCC) 2018 Guidance, which provides ranges of 0.5 (17% exceedance probability) to 0.8 feet (0.5% exceedance probability) for 2030 and 1.9 (17% exceedance probability) to 3.5 feet (0.5% exceedance probability) for 2070.
3. City of Alameda (May et.al., September 2020) – This study references various SLR scenarios mapped as part of the Adapting to Rising Tides program by Vandever et al., 2017. However, since the response of shallow groundwater to storm surges would likely be limited and temporary, the study cites SLR from 12 to 66 inches (1 to 5.5 feet) as being within the bounds of recent SLR studies conducted by others such as NRC 2012, Griggs, et al., 2017, and CCC, 2018. The study does not assign specific future years to predicted SLR.
4. Griggs, et.al. (2017) – This study provides median SLR projections of 0.4 feet for 2030, 0.9 feet for 2050, and 1.6 to 2.5 feet for 2100.
5. Adapting to Rising Tides (BCDC, MTC, and ABAG, 2020) – This study cited estimates from the Ocean Protection Council (2018), which included SLR estimates of 0.5 feet for 2030, 1.0 feet for 2050, 2.0 feet for 2070, and 3.4 feet for 2100.","Page 1 / Appendix D
Page 1 / Appendix D",Sea level rise accounted for by the numerous studies incorporated into climate change adjustments (though the specific values/studies used when forming the budget not specified)
CC/Other,,,Climate Change,2,Does the GSP calculate a sustainable yield based on the projected water budget with climate change incorporated?,"No: Sustainable yield not provided or is not calculated based on projected water budget with climate change
Yes: Sustainable yield is calculated based on projected water budget with climate change (ranges based on different future scenarios is OK)","sustainable yield, projected water budget",No,"The water balance evaluated for the 1990 to 2015 historical time period in this TM, along with consideration of historical groundwater pumping, groundwater levels, and groundwater quality data going back to the 1950s, indicates that additional groundwater pumping (as compared to the amount pumped over the 1990 to 2015 period) can occur while remaining within the EBP Subbasin sustainable yield. Additional groundwater pumping would be balanced by reductions in lateral subsurface outflow and/or stream discharge. The potential for increased groundwater pumping from the EBP Subbasin in the future will be further evaluated using the groundwater model and documented in Subtask 4.6.
&&
The estimate of sustainable yield is based on
• previous studies (Muir, 1996; Norfleet, 1998),
• the water balance analysis provided in the GSP HCM (Appendix 2.A.b), and
• the groundwater model developed for this GSP.","Page 115 / Appendix 2A.b
Page 46 / 2.2.3.6",It appears the projected sustainable yield was developed by the application of historic data rather than by using the projected future water budget.
WQ,SUSTAINABLE MANAGEMENT CRITERIA,Undesirable Results,Domestic,1,Does the GSP analyze direct or indirect impacts on domestic drinking wells when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels and 2) Water Quality (See line 24)?,"NO: no mention Somewhat: explicit mention of drinking water users, but not well analyzed; mention impact on one of the UR, mentioning some of the COCs. YES: clear impact on drinking water users & explanation of all COCs","domestic well, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Somewhat,"3.2.1 Chronic Lowering of Groundwater Levels
Causes and Effects on Beneficial Users and Uses: The definition of UR for chronic lowering of groundwater levels is a significant and unreasonable decline in groundwater levels caused by excessive regional groundwater pumping over an extended period of time (not due to drought) that results in existing water supply wells (drinking water, industrial, irrigation for large parcels) not being viable for intended beneficial uses due to reduction of pumping capacity, or groundwater levels exhibit ongoing lowering (not due to drought) that significantly affects other beneficial uses (e.g., GDEs). Drought years will be defined as determined by EBMUD and Hayward (through SFPUC) based on their respective annual assessments of climatic conditions and annual reservoir storage volumes. When both GSAs determine a given year as being a drought year, that year will automatically be assigned to be a drought year for evaluation of SMC in the EBP Subbasin GSP. When one GSA assigns a drought year but the other does not, the two GSAs will meet and confer to make a determination of drought-year status for the purposes of the GSP.&&&
An undesirable result is defined to occur when 25% or more RMS wells exceed the groundwater level minimum thresholds for the two consecutive Spring (March) readings during non-drought years, and at least one RMS well in southern EBP Subbasin and one RMS well in northern EBP Subbasin are among the RMS wells falling below the MT. The technical justification for using 25% is reasonableness. If a very small percentage of wells was used (e.g., 10% or less), it would mean that a small number of wells falling below MT (which may just be a very localized issue) would cause an undesirable result. Whereas, if a very high percentage of wells (e.g., 75%) was used, then a relatively large portion of the basin would already be impacted before an UR occur. Using a percentage in the 20 to 50% range is a reasonable balance between not letting a very localized problem drive the definition of undesirable results and not allowing most of the basin to be impacted before declaring an undesirable result has occurred. The selection of 25% is at the lower end of what is deemed a reasonable range.&&&
3.2.5 Degraded Water Quality
Causes and Effects on Beneficial Users and Uses: The definition of UR for degraded water quality is significant and unreasonable degradation of groundwater quality to the extent of interfering with beneficial uses/users of groundwater used as drinking water that is caused by GSA-related groundwater management activities or implementation of GSA projects and MA. UR may also occur if a contaminant plume shape or migration is significantly altered by SGMA-related groundwater management activities or implementation of GSA projects and MA to the extent of interfering with beneficial uses/users of groundwater. Locally defined significant and unreasonable conditions were determined based on discussions with GSA staff and technical representatives, input received from interested stakeholders and the public through public meetings, and through individual stakeholder input to various GSA representatives.","Page 6 / 3.2.1
Page 7 / 3.2.1
Page 9 / 3.2.5
Table 3-2","1. Do they mention Drinking water users for UR? Yes
2. Which URs mention Drinking Water Users? GW quality, GW elevation (Just mention)
3. Are impacts to Drinking Water users well analyzed? (mention well elevation and quality impacts) No, They just mention drinking water users no evaluation has been done.
4. Are all impacts of all COCs described? No"
Stakeholder & WQ,,,DACs,1,"Does the GSP analyze direct and indirect impacts on DACs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, and 2) Water Quality (see line 24)?","NO: no mention of DACs Somewhat: mention DACs, but not well analyzed Yes: impacts to DACs analyzed and described (describe impact to DAC well elevations/quality)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",No,,,"1. Do they mention DACs for UR? No
2. Which URs mention DACs? No
3. Are impacts to DACs well analyzed?
"
Stakeholder & WQ,,,Tribes,1,"Does the GSP analyze direct and indirect impacts on Tribes when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality (see line 24), and 3) Depletions of Interconnected Surface Waters?","NO: no mention of Tribes 
Somewhat: mention Tribes, but not well analyzed
Yes: impacts to tribes analyzed and described (describe impact to Tribal wells/elevations)","disadvantaged communit*, DAC, tribal, tribe, drinking water, undesirable result, groundwater levels, water quality, groundwater quality",Not Applicable,,,"1. Do they mention Tribes for UR? NA
2. Which URs mention Tribes?
3. Are impacts to Tribes well analyzed?
"
ISW/GDE & WQ,,,Ecosystems,1,"Does the GSP analyze direct and indirect impacts on GDEs when defining Undesirable Results for 1) Chronic Lowering of Groundwater Levels, 2) Water Quality, and 3) Depletions of Interconnected Surface Waters?","NO: no mention of GDEs Somewhat: mention GDEs, but not well analyzed; only for 1 or 2 URs Yes: impacts to GDEs analyzed and described ( impacts to specific species - cause and effect ecosystem, e.g. dieback, impacts to habitat)","groundwater dependent ecosystem, GDE, groundwater-dependent ecosystem, instream, environment, undesirable result, groundwater levels, water quality, groundwater quality, depletion of surface water, ISW",Somewhat,"3.2.1 Chronic Lowering of Groundwater Levels
Causes and Effects on Beneficial Users and Uses: The definition of UR for chronic lowering of groundwater levels is a significant and unreasonable decline in groundwater levels caused by excessive regional groundwater pumping over an extended period of time (not due to drought) that results in existing water supply wells (drinking water, industrial, irrigation for large parcels) not being viable for intended beneficial uses due to reduction of pumping capacity, or groundwater levels exhibit ongoing lowering (not due to drought) that significantly affects other beneficial uses (e.g., GDEs). Drought years will be defined as determined by EBMUD and Hayward (through SFPUC) based on their respective annual assessments of climatic conditions and annual reservoir storage volumes. When both GSAs determine a given year as being a drought year, that year will automatically be assigned to be a drought year for evaluation of SMC in the EBP Subbasin GSP. When one GSA assigns a drought year but the other does not, the two GSAs will meet and confer to make a determination of drought-year status for the purposes of the GSP. &&&
3.2.6 Depletion of Surface Water
Causes and Effects on Beneficial Users and Uses: The definition of UR for depletion of interconnected surface water is excessive regional groundwater pumping that causes an increase in streamflow depletion rate that results in significant and unreasonable effects to potential beneficial uses/users (e.g., insufficient water for aquatic species, GDEs). &&&
Criteria: An UR will be defined to occur when 50% or more RMS levels measured in shallow RMS wells near major creeks fall below the MT for two consecutive non-drought years (e.g., three out of five wells). This is an initial interim percentage that is based on very limited data and a small number of planned RMS wells. The technical justification for the selected percentage is reasonableness. If a smaller percentage means 1 or 2 wells have levels that fall below the MT (which may just be a very localized issue), then this would be an UR. While the selection of 50% may be at the higher end of what is deemed a reasonable range, this is an initial percentage based on a small number of RMS wells anticipated to be installed to monitor this sustainability indicator (up to 10 wells).","Page 6 / 3.2.1
Page 10/ 3.2.6","1. Do they mention GDEs for UR? Yes
2. Which URs mention GDEs? GW elevation, and ISW. No mention in WQ
3. Are impacts to GDEs well analyzed? No, just a mention
"
WQ,,Minimum Thresholds,All,2,Does the GSP establish Water Quality minimum thresholds and measurable objectives for the identified constituents/contaminents identified in the plan area (see line 24)? Please identify which constituents have Minimum Thresholds and Measurable Objectives in the Notes.,No - none Somewhat - only some COCs Yes - both,"minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"The MT for key groundwater quality constituents are 500 mg/L for TDS, 250 mg/L for chloride, 10 mg/L for nitrate as N, and 10 μg /L for arsenic. In the case where the baseline concentration of a key constituent at an RMS well is close to (i.e., within 20%) or already exceeds the MCL, the MT is defined as a 20% increase in concentration from the baseline groundwater quality (for the applicable constituent(s)) for that RMS well. &&&
The RMS wells represent groundwater quality conditions across the Subbasin and will be monitored by the GSAs. For all groundwater quality RMS wells, the interim MO concentrations for arsenic, nitrate, chloride, and TDS are or will be set at levels representative of recent/current baseline concentrations observed in the well with the intent to ensure that activities related to GSP projects or MA do not adversely impact groundwater quality conditions. Recent concentrations over the past 10 to 15 years (or baseline concentrations to be established from groundwater sampling early in the GSP implementation period) are used as the basis for setting the MO concentrations. The interim MO concentrations are an average of the recent (i.e., last 10 to 15 years) concentrations from baseline sampling for each of the key constituents. MO concentrations for groundwater quality for each sustainability indicator well are summarized in Table 3-10, and locations of groundwater quality sustainability indicator wells are shown in Figure 3-2. Tables and graphs of historical results for key water quality constituents in the representative groundwater quality indicator wells are presented in Appendix 3.E. It should be noted that many RMS wells have no or one measured value for a given constituent, and additional groundwater quality sampling is needed early in the GSP Implementation Period to establish a reliable baseline
concentration.","Page 10 / 3.2.5
Table 3-5 & 3-6
Page 45 / 3.4.5.1
Table 3-10","1. Are MT and MO set for COCs? Just MT is set, The MO is set at average of recent concentration from baseline sampling
2. Do they set MT and MO for all COCs? for some, they have set MT for TDS, nitrate, arsenic, chloride"
WQ,,,All,2,"Are Water Quality minimum thresholds based on or within the Maximum Contaminent levels (MCLs)? Answer Yes = for identified constituents; Somewhat = for some of the identified constituents; No = none of the identified constituents; Not Applicable should never be an answer for this question. Note: Secondary MCLs are ok for TDS, sulfate, chloride, manganese, iron.",No - none Somewhat - only some COCs Yes - both,"maximum contaminent level, MCL, minimum threshold, water quality, groundwater quality, contaminent, constituent of concern, COC",Somewhat,"The MT for key groundwater quality constituents are 500 mg/L for TDS, 250 mg/L for chloride, 10 mg/L for nitrate as N, and 10 μg /L for arsenic. In the case where the baseline concentration of a key constituent at an RMS well is close to (i.e., within 20%) or already exceeds the MCL, the MT is defined as a 20% increase in concentration from the baseline groundwater quality (for the applicable constituent(s)) for that RMS well. &&&
The RMS wells represent groundwater quality conditions across the Subbasin and will be monitored by the GSAs. For all groundwater quality RMS wells, the interim MO concentrations for arsenic, nitrate, chloride, and TDS are or will be set at levels representative of recent/current baseline concentrations observed in the well with the intent to ensure that activities related to GSP projects or MA do not adversely impact groundwater quality conditions. Recent concentrations over the past 10 to 15 years (or baseline concentrations to be established from groundwater sampling early in the GSP implementation period) are used as the basis for setting the MO concentrations. The interim MO concentrations are an average of the recent (i.e., last 10 to 15 years) concentrations from baseline sampling for each of the key constituents. MO concentrations for groundwater quality for each sustainability indicator well are summarized in Table 3-10, and locations of groundwater quality sustainability indicator wells are shown in Figure 3-2. Tables and graphs of historical results for key water quality constituents in the representative groundwater quality indicator wells are presented in Appendix 3.E. It should be noted that many RMS wells have no or one measured value for a given constituent, and additional groundwater quality sampling is needed early in the GSP Implementation Period to establish a reliable baseline
concentration.","Page 10 / 3.2.5
Table 3-5 & 3-6
figure 3-11 & 3-12
Page 45 / 3.4.5.1
Table 3-10
","1. Are MT set at MCL level for COCs? Yes, however In the case where the baseline concentration exceeds MCL, the MT is defined as a 20% increase in concentration from the baseline groundwater quality (for the applicable constituent(s)) for that RMS well. The MO in some wells is set at values higher than MCL
2. Are all MT set at MCL level? Not through the whole basin

"
