GSP_ID,GSP,Human Answers,Rocs_gpt41ft_allgsps_20260513_215833
29,29_NapaValley_DraftGSP,Yes,0.15000000000000002
29,29_NapaValley_DraftGSP,Somewhat,0.25
29,29_NapaValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Not Applicable,0.25
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Not Applicable,0.25
31,31_OjaiValley_DraftGSP,Somewhat,1.0
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,Not Applicable,0.15000000000000002
31,31_OjaiValley_DraftGSP,Somewhat,1.0
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,Somewhat,1.0
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,No,0.15000000000000002
31,31_OjaiValley_DraftGSP,No,1.0
31,31_OjaiValley_DraftGSP,Not Applicable,0.15000000000000002
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,No,0.15000000000000002
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,No,0.15000000000000002
31,31_OjaiValley_DraftGSP,Yes,0.15000000000000002
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Somewhat,1.0
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Not Applicable,0.15000000000000002
31,31_OjaiValley_DraftGSP,Not Applicable,0.15000000000000002
31,31_OjaiValley_DraftGSP,No,0.25
31,31_OjaiValley_DraftGSP,Somewhat,1.0
31,31_OjaiValley_DraftGSP,Not Applicable,0.15000000000000002
31,31_OjaiValley_DraftGSP,Not Applicable,0.15000000000000002
31,31_OjaiValley_DraftGSP,No,0.15000000000000002
31,31_OjaiValley_DraftGSP,Yes,0.25
31,31_OjaiValley_DraftGSP,Yes,0.25
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,No,0.25
31,31_OjaiValley_DraftGSP,Yes,0.25
31,31_OjaiValley_DraftGSP,Yes,0.25
31,31_OjaiValley_DraftGSP,Not Applicable,0.15000000000000002
31,31_OjaiValley_DraftGSP,No,0.15000000000000002
31,31_OjaiValley_DraftGSP,Yes,0.25
31,31_OjaiValley_DraftGSP,No,0.15000000000000002
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Yes,1.0
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,No,0.15000000000000002
31,31_OjaiValley_DraftGSP,No,1.0
31,31_OjaiValley_DraftGSP,Somewhat,0.25
31,31_OjaiValley_DraftGSP,Somewhat,0.25
32,32_PetalumaValley_DraftGSP,Somewhat,1.0
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Somewhat,1.0
32,32_PetalumaValley_DraftGSP,Not Applicable,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,No,0.25
32,32_PetalumaValley_DraftGSP,Yes,0.25
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Somewhat,1.0
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,No,1.0
32,32_PetalumaValley_DraftGSP,Not Applicable,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,No,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Somewhat,1.0
32,32_PetalumaValley_DraftGSP,Yes,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Somewhat,1.0
32,32_PetalumaValley_DraftGSP,Somewhat,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Somewhat,1.0
32,32_PetalumaValley_DraftGSP,No,1.0
32,32_PetalumaValley_DraftGSP,Somewhat,0.25
32,32_PetalumaValley_DraftGSP,No,0.25
32,32_PetalumaValley_DraftGSP,Not Applicable,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Somewhat,0.25
32,32_PetalumaValley_DraftGSP,No,0.25
32,32_PetalumaValley_DraftGSP,No,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Not Applicable,0.15000000000000002
32,32_PetalumaValley_DraftGSP,No,0.25
32,32_PetalumaValley_DraftGSP,Somewhat,0.25
32,32_PetalumaValley_DraftGSP,Somewhat,0.25
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Yes,0.25
32,32_PetalumaValley_DraftGSP,No,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Somewhat,1.0
32,32_PetalumaValley_DraftGSP,No,0.15000000000000002
32,32_PetalumaValley_DraftGSP,No,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Somewhat,0.25
32,32_PetalumaValley_DraftGSP,No,0.15000000000000002
32,32_PetalumaValley_DraftGSP,Somewhat,0.25
32,32_PetalumaValley_DraftGSP,Yes,1.0
32,32_PetalumaValley_DraftGSP,Yes,0.25
32,32_PetalumaValley_DraftGSP,Yes,0.25
32,32_PetalumaValley_DraftGSP,Yes,0.25
32,32_PetalumaValley_DraftGSP,Yes,0.25
32,32_PetalumaValley_DraftGSP,Yes,0.25
32,32_PetalumaValley_DraftGSP,Somewhat,0.25
33,33_Anderson_DraftGSP,Somewhat,1.0
33,33_Anderson_DraftGSP,Yes,0.25
33,33_Anderson_DraftGSP,Somewhat,1.0
33,33_Anderson_DraftGSP,Somewhat,1.0
33,33_Anderson_DraftGSP,Somewhat,0.25
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,No,1.0
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,No,0.25
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,No,1.0
33,33_Anderson_DraftGSP,No,1.0
33,33_Anderson_DraftGSP,No,0.25
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,Somewhat,1.0
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,Somewhat,0.25
33,33_Anderson_DraftGSP,Somewhat,0.25
33,33_Anderson_DraftGSP,Somewhat,1.0
33,33_Anderson_DraftGSP,No,1.0
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,Yes,1.0
33,33_Anderson_DraftGSP,No,1.0
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,No,0.25
33,33_Anderson_DraftGSP,Somewhat,0.25
33,33_Anderson_DraftGSP,Somewhat,0.25
33,33_Anderson_DraftGSP,No,0.25
33,33_Anderson_DraftGSP,No,0.25
33,33_Anderson_DraftGSP,Yes,0.25
33,33_Anderson_DraftGSP,Yes,0.25
33,33_Anderson_DraftGSP,Yes,0.25
33,33_Anderson_DraftGSP,No,0.25
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,Somewhat,0.25
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,Yes,0.25
33,33_Anderson_DraftGSP,Yes,0.25
33,33_Anderson_DraftGSP,Yes,0.25
33,33_Anderson_DraftGSP,No,0.15000000000000002
33,33_Anderson_DraftGSP,Yes,0.25
33,33_Anderson_DraftGSP,Somewhat,0.25
33,33_Anderson_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,Somewhat,1.0
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,Somewhat,1.0
34,34_Enterprise_DraftGSP,Not Applicable,1.0
34,34_Enterprise_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,No,0.25
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,No,0.15000000000000002
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,No,1.0
34,34_Enterprise_DraftGSP,No,1.0
34,34_Enterprise_DraftGSP,No,0.25
34,34_Enterprise_DraftGSP,Not Applicable,0.15000000000000002
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,No,0.15000000000000002
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,Somewhat,1.0
34,34_Enterprise_DraftGSP,No,1.0
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,No,0.15000000000000002
34,34_Enterprise_DraftGSP,Not Applicable,0.15000000000000002
34,34_Enterprise_DraftGSP,Yes,1.0
34,34_Enterprise_DraftGSP,No,1.0
34,34_Enterprise_DraftGSP,No,0.25
34,34_Enterprise_DraftGSP,Not Applicable,0.15000000000000002
34,34_Enterprise_DraftGSP,No,0.25
34,34_Enterprise_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,No,0.25
34,34_Enterprise_DraftGSP,No,0.25
34,34_Enterprise_DraftGSP,Yes,0.25
34,34_Enterprise_DraftGSP,Yes,0.25
34,34_Enterprise_DraftGSP,Yes,0.25
34,34_Enterprise_DraftGSP,No,0.25
34,34_Enterprise_DraftGSP,No,0.15000000000000002
34,34_Enterprise_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,No,0.15000000000000002
34,34_Enterprise_DraftGSP,No,0.15000000000000002
34,34_Enterprise_DraftGSP,Yes,0.25
34,34_Enterprise_DraftGSP,Yes,0.25
34,34_Enterprise_DraftGSP,Yes,0.25
34,34_Enterprise_DraftGSP,No,0.25
34,34_Enterprise_DraftGSP,Yes,0.25
34,34_Enterprise_DraftGSP,Somewhat,0.25
34,34_Enterprise_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,No,0.15000000000000002
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,No,0.25
35,35_Antelope_DraftGSP,No,1.0
35,35_Antelope_DraftGSP,Yes,0.25
35,35_Antelope_DraftGSP,Not Applicable,0.15000000000000002
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,No,0.15000000000000002
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.15000000000000002
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Yes,0.15000000000000002
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,No,0.25
35,35_Antelope_DraftGSP,No,0.15000000000000002
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,1.0
35,35_Antelope_DraftGSP,No,0.15000000000000002
35,35_Antelope_DraftGSP,No,0.15000000000000002
35,35_Antelope_DraftGSP,No,0.25
35,35_Antelope_DraftGSP,Somewhat,0.15000000000000002
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Yes,0.25
35,35_Antelope_DraftGSP,Yes,0.15000000000000002
35,35_Antelope_DraftGSP,No,0.25
35,35_Antelope_DraftGSP,Yes,0.25
35,35_Antelope_DraftGSP,No,0.15000000000000002
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,Yes,1.0
35,35_Antelope_DraftGSP,No,0.25
35,35_Antelope_DraftGSP,Somewhat,0.25
35,35_Antelope_DraftGSP,No,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Yes,1.0
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Yes,1.0
36,36_Corning_DraftGSP,Somewhat,1.0
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,No,1.0
36,36_Corning_DraftGSP,No,1.0
36,36_Corning_DraftGSP,Yes,0.15000000000000002
36,36_Corning_DraftGSP,No,0.15000000000000002
36,36_Corning_DraftGSP,Yes,1.0
36,36_Corning_DraftGSP,No,0.15000000000000002
36,36_Corning_DraftGSP,Yes,1.0
36,36_Corning_DraftGSP,Yes,1.0
36,36_Corning_DraftGSP,Yes,0.15000000000000002
36,36_Corning_DraftGSP,Yes,1.0
36,36_Corning_DraftGSP,No,0.25
36,36_Corning_DraftGSP,Somewhat,0.15000000000000002
36,36_Corning_DraftGSP,Somewhat,1.0
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,No,0.15000000000000002
36,36_Corning_DraftGSP,No,0.15000000000000002
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,No,0.15000000000000002
36,36_Corning_DraftGSP,No,0.15000000000000002
36,36_Corning_DraftGSP,No,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,Somewhat,1.0
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,Yes,1.0
36,36_Corning_DraftGSP,No,0.15000000000000002
36,36_Corning_DraftGSP,Somewhat,1.0
36,36_Corning_DraftGSP,Somewhat,0.25
36,36_Corning_DraftGSP,No,0.15000000000000002
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,Yes,1.0
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,Yes,0.25
36,36_Corning_DraftGSP,Yes,0.15000000000000002
36,36_Corning_DraftGSP,No,1.0
36,36_Corning_DraftGSP,---,0.25
36,36_Corning_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.15000000000000002
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,No,0.25
37,37_RedBluff_DraftGSP,Yes,0.25
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,Somewhat,1.0
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,Yes,0.25
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.15000000000000002
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Yes,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,No,0.25
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,Somewhat,0.15000000000000002
37,37_RedBluff_DraftGSP,Somewhat,1.0
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,Yes,0.25
37,37_RedBluff_DraftGSP,Yes,0.15000000000000002
37,37_RedBluff_DraftGSP,No,0.25
37,37_RedBluff_DraftGSP,Yes,0.25
37,37_RedBluff_DraftGSP,No,0.15000000000000002
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,No,0.25
37,37_RedBluff_DraftGSP,Somewhat,1.0
37,37_RedBluff_DraftGSP,Somewhat,1.0
37,37_RedBluff_DraftGSP,Yes,1.0
37,37_RedBluff_DraftGSP,No,0.25
37,37_RedBluff_DraftGSP,Somewhat,0.25
37,37_RedBluff_DraftGSP,No,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,1.0
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,No,0.25
38,38_WyandotteCreek_DraftGSP,Yes,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,1.0
38,38_WyandotteCreek_DraftGSP,No,0.25
38,38_WyandotteCreek_DraftGSP,No,1.0
38,38_WyandotteCreek_DraftGSP,No,1.0
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,No,0.15000000000000002
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,Somewhat,1.0
38,38_WyandotteCreek_DraftGSP,No,0.15000000000000002
38,38_WyandotteCreek_DraftGSP,No,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,Yes,0.25
38,38_WyandotteCreek_DraftGSP,Yes,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,No,0.15000000000000002
38,38_WyandotteCreek_DraftGSP,No,0.15000000000000002
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,No,1.0
38,38_WyandotteCreek_DraftGSP,No,0.25
38,38_WyandotteCreek_DraftGSP,No,0.15000000000000002
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,No,0.25
38,38_WyandotteCreek_DraftGSP,Yes,0.25
38,38_WyandotteCreek_DraftGSP,Yes,0.25
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,No,0.25
38,38_WyandotteCreek_DraftGSP,Yes,0.15000000000000002
38,38_WyandotteCreek_DraftGSP,Somewhat,1.0
38,38_WyandotteCreek_DraftGSP,No,0.15000000000000002
38,38_WyandotteCreek_DraftGSP,Yes,0.25
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,Yes,1.0
38,38_WyandotteCreek_DraftGSP,Yes,0.25
38,38_WyandotteCreek_DraftGSP,No,0.15000000000000002
38,38_WyandotteCreek_DraftGSP,No,1.0
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
38,38_WyandotteCreek_DraftGSP,Somewhat,0.25
39,39_EastSideAquifer_DraftGSP,Yes,1.0
39,39_EastSideAquifer_DraftGSP,Yes,0.25
39,39_EastSideAquifer_DraftGSP,Yes,1.0
39,39_EastSideAquifer_DraftGSP,Not Applicable,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,Somewhat,0.25
39,39_EastSideAquifer_DraftGSP,Yes,1.0
39,39_EastSideAquifer_DraftGSP,Yes,0.25
39,39_EastSideAquifer_DraftGSP,Yes,0.25
39,39_EastSideAquifer_DraftGSP,Somewhat,0.0
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,No,1.0
39,39_EastSideAquifer_DraftGSP,No,1.0
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,Not Applicable,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,Yes,1.0
39,39_EastSideAquifer_DraftGSP,No,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,Yes,1.0
39,39_EastSideAquifer_DraftGSP,Yes,1.0
39,39_EastSideAquifer_DraftGSP,Yes,1.0
39,39_EastSideAquifer_DraftGSP,No,1.0
39,39_EastSideAquifer_DraftGSP,No,0.25
39,39_EastSideAquifer_DraftGSP,No,0.25
39,39_EastSideAquifer_DraftGSP,No,1.0
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,Somewhat,0.25
39,39_EastSideAquifer_DraftGSP,No,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,Not Applicable,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,Somewhat,0.25
39,39_EastSideAquifer_DraftGSP,No,0.25
39,39_EastSideAquifer_DraftGSP,No,0.25
39,39_EastSideAquifer_DraftGSP,Not Applicable,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,No,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,Yes,0.25
39,39_EastSideAquifer_DraftGSP,Somewhat,0.25
39,39_EastSideAquifer_DraftGSP,No,1.0
39,39_EastSideAquifer_DraftGSP,No,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,No,0.25
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,No,0.25
39,39_EastSideAquifer_DraftGSP,No,0.25
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,No,0.25
39,39_EastSideAquifer_DraftGSP,Somewhat,0.25
39,39_EastSideAquifer_DraftGSP,Yes,1.0
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,Yes,0.25
39,39_EastSideAquifer_DraftGSP,No,0.15000000000000002
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,Somewhat,1.0
39,39_EastSideAquifer_DraftGSP,Somewhat,0.25
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,Not Applicable,0.15000000000000002
40,40_Langley_DraftGSP,Somewhat,0.25
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,Not Applicable,0.15000000000000002
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,No,0.15000000000000002
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,No,1.0
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,No,0.15000000000000002
40,40_Langley_DraftGSP,No,1.0
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,No,0.15000000000000002
40,40_Langley_DraftGSP,Not Applicable,0.15000000000000002
40,40_Langley_DraftGSP,Somewhat,0.25
40,40_Langley_DraftGSP,No,1.0
40,40_Langley_DraftGSP,No,0.15000000000000002
40,40_Langley_DraftGSP,Not Applicable,0.15000000000000002
40,40_Langley_DraftGSP,No,0.15000000000000002
40,40_Langley_DraftGSP,Yes,0.25
40,40_Langley_DraftGSP,Somewhat,0.25
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,No,1.0
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,Somewhat,0.25
40,40_Langley_DraftGSP,No,0.25
40,40_Langley_DraftGSP,Somewhat,0.25
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,No,0.15000000000000002
40,40_Langley_DraftGSP,Yes,1.0
40,40_Langley_DraftGSP,Somewhat,1.0
40,40_Langley_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,Yes,0.25
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,Not Applicable,0.15000000000000002
41,41_ForebayAquifer_DraftGSP,Somewhat,0.25
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,Yes,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,Somewhat,1.0
41,41_ForebayAquifer_DraftGSP,No,1.0
